,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
1273,1273,0.9087896126847894,0.9,0,332.0,959.0,0.0,339.0,1,0.14934705450416885,0.0
1274,1274,-0.4452232060215151,-0.4,1,307.0,881.0,1.0,512.0,1,0.28326891551386657,0.0
1275,1275,0.9693538206002466,1.0,0,425.0,677.0,0.0,388.0,1,0.10111785165307352,0.0
1276,1276,-0.3134038633417462,-0.3,1,288.0,771.0,1.0,771.0,1,0.3661082549053398,0.0
1277,1277,-0.9333543583492332,-0.9,1,495.0,955.0,1.0,290.0,1,0.5726357853190402,0.0
1278,1278,-0.5620193975759886,-0.6,1,464.0,681.0,1.0,395.0,1,0.09199884295254401,0.0
1279,1279,0.7672007573974351,0.8,0,331.0,743.0,0.0,286.0,1,0.5077116088761132,0.0
1280,1280,0.5973709364534032,0.6,0,399.0,744.0,0.0,267.0,1,0.9787726860275554,0.0
1281,1281,0.3534275196551848,0.4,0,262.0,836.0,0.0,332.0,1,0.9842581366315071,0.0
1282,1282,0.7953607510499727,0.8,0,324.0,896.0,0.0,270.0,1,0.08395496172564776,0.0
1283,1283,-0.793437192556175,-0.8,1,340.0,881.0,1.0,329.0,1,0.06104260140441686,0.0
1284,1284,0.12195952972038815,0.1,0,261.0,807.0,0.0,482.0,1,0.8785005366772041,0.0
1285,1285,-0.9572081294427022,-1.0,1,260.0,997.0,1.0,293.0,1,0.9669065108610313,0.0
1286,1286,-0.8187705123864286,-0.8,1,496.0,786.0,1.0,298.0,1,0.7434312477411762,0.0
1287,1287,0.2278234239668353,0.2,0,294.0,506.0,0.0,350.0,1,0.23422703334315664,0.0
1288,1288,0.2107415022518797,0.2,0,407.0,695.0,0.0,298.0,1,0.380974939440778,0.0
1289,1289,-0.26330070984475085,-0.3,1,462.0,658.0,1.0,560.0,1,0.05867445592654874,0.0
1290,1290,0.04939994396938907,0.0,0,295.0,910.0,0.0,785.0,1,0.3580275354999871,0.0
1291,1291,0.08702081376751591,0.1,0,382.0,920.0,0.0,478.0,1,0.14574749019692557,0.0
1292,1292,-0.5038072311755606,-0.5,1,406.0,733.0,1.0,221.0,1,0.5770424844203544,0.0
1293,1293,0.6744935153706708,0.7,0,440.0,999.0,0.0,541.0,1,0.14879602051506535,0.0
1294,1294,0.6278814599554217,0.6,0,306.0,662.0,0.0,152.0,1,0.17399200648404722,0.0
1295,1295,0.3993914615230314,0.4,0,463.0,978.0,0.0,389.0,1,0.07013705010846094,0.0
1296,1296,-0.9094987102407921,-0.9,1,474.0,961.0,1.0,245.0,1,0.5183219830257578,0.0
1297,1297,-0.12631436833493392,-0.1,1,420.0,595.0,1.0,725.0,1,0.13022279901048162,0.0
1298,1298,0.0487370082470453,0.0,0,369.0,836.0,0.0,685.0,1,0.8930433685339597,0.0
1299,1299,0.03800858763409032,0.0,0,365.0,578.0,1.0,467.0,0,0.1377484873733006,0.0
1300,1300,0.8265951515680339,0.8,0,286.0,778.0,0.0,306.0,1,0.4008370864670615,0.0
1301,1301,-0.7051257892019913,-0.7,1,308.0,548.0,1.0,394.0,1,0.25982280016955994,0.0
1302,1302,-0.2943574299152456,-0.3,1,340.0,613.0,1.0,777.0,1,0.25833214989239506,0.0
1303,1303,0.5080090412486409,0.5,0,433.0,832.0,0.0,535.0,1,0.0686038042897047,0.0
1304,1304,-0.3787337750391815,-0.4,1,416.0,600.0,1.0,914.0,1,0.37225594018939645,0.0
1305,1305,-0.049628752520911146,-0.0,1,269.0,694.0,1.0,1227.0,1,0.26475795770309574,0.0
1306,1306,0.867702969441515,0.9,0,397.0,827.0,0.0,246.0,1,0.6881555351024397,0.0
1307,1307,0.013657562925471156,0.0,0,329.0,647.0,0.0,224.0,1,0.7471699203609078,0.0
1308,1308,-0.073578178079857,-0.1,1,425.0,954.0,1.0,1141.0,1,0.7496056992494278,0.0
1309,1309,0.8405716824566363,0.8,0,276.0,561.0,0.0,173.0,1,0.5420019707171279,0.0
1310,1310,-0.6871834918815178,-0.7,1,361.0,523.0,1.0,426.0,1,0.25113640665509573,0.0
1311,1311,-0.9969423773605164,-1.0,1,386.0,744.0,1.0,270.0,1,0.29568244454541703,0.0
1312,1312,-0.3114720041402963,-0.3,1,331.0,734.0,1.0,555.0,1,0.3399372423365754,0.0
1313,1313,0.093869072442619,0.1,0,309.0,824.0,0.0,307.0,1,0.634780159599814,0.0
1314,1314,0.0966295424779351,0.1,0,319.0,945.0,0.0,456.0,1,0.2111790854318627,0.0
1315,1315,-0.12370031618793731,-0.1,1,343.0,528.0,0.0,339.0,0,0.9136136020060271,0.0
1316,1316,0.8592056511679944,0.9,0,378.0,803.0,0.0,209.0,1,0.317666328586366,0.0
1317,1317,0.8566433269213529,0.9,0,457.0,739.0,0.0,294.0,1,0.6550320008560867,0.0
1318,1318,0.15112138836145483,0.2,0,385.0,556.0,0.0,459.0,1,0.5975584870457631,0.0
1319,1319,0.9223464940944639,0.9,0,363.0,849.0,0.0,398.0,1,0.05036409604752923,0.0
1320,1320,0.22541240586027111,0.2,0,312.0,621.0,0.0,617.0,1,0.4283409940413836,0.0
1321,1321,-0.0719327589932901,-0.1,1,331.0,656.0,0.0,703.0,0,0.6133493331319566,0.0
1322,1322,-0.2028691640491751,-0.2,1,335.0,730.0,1.0,605.0,1,0.38037959657762643,0.0
1323,1323,-0.19795392627664965,-0.2,1,289.0,816.0,0.0,325.0,0,0.8089823649988623,0.0
1324,1324,0.7398353030952449,0.7,0,408.0,631.0,0.0,221.0,1,0.5991024083698283,0.0
1325,1325,0.18901678293987212,0.2,0,269.0,544.0,0.0,297.0,1,0.3989256279010106,0.0
1326,1326,-0.12974119444871324,-0.1,1,496.0,955.0,1.0,349.0,1,0.3488585726114781,0.0
1327,1327,-0.7742487033433563,-0.8,1,315.0,931.0,1.0,234.0,1,0.2441069903381038,0.0
1328,1328,-0.15105310157643959,-0.2,1,414.0,802.0,0.0,404.0,0,0.8304927805570201,0.0
1329,1329,-0.7579450475875786,-0.8,1,432.0,981.0,1.0,217.0,1,0.8199955010828271,0.0
1330,1330,0.5891508154013576,0.6,0,340.0,647.0,0.0,303.0,1,0.4399963298067626,0.0
1331,1331,0.24946884784811885,0.2,0,432.0,620.0,0.0,288.0,1,0.6024479904585516,0.0
1332,1332,0.18844599536394635,0.2,0,498.0,953.0,0.0,359.0,1,0.9752126399314355,0.0
1333,1333,-0.1778048403489103,-0.2,1,423.0,771.0,1.0,346.0,1,0.6403546968364646,0.0
1334,1334,0.12621261923779836,0.1,0,407.0,671.0,0.0,902.0,1,0.6176755233194979,0.0
1335,1335,-0.7324205816890423,-0.7,1,267.0,916.0,1.0,217.0,1,0.5594570328054114,0.0
1336,1336,0.7104317226360917,0.7,0,313.0,956.0,0.0,371.0,1,0.20096364493016217,0.0
1337,1337,0.9868591303865195,1.0,0,364.0,857.0,0.0,169.0,1,0.3318963569676784,0.0
1338,1338,0.14191818690742553,0.1,0,408.0,603.0,0.0,139.0,1,0.5561376173950168,0.0
1339,1339,-0.7282715856712692,-0.7,1,350.0,921.0,1.0,199.0,1,0.801860001031769,0.0
1340,1340,-0.02229738199879172,-0.0,1,341.0,974.0,0.0,675.0,0,0.709184875670825,0.0
1341,1341,0.058863048596446754,0.1,0,290.0,671.0,0.0,489.0,1,0.8444505174387801,0.0
1342,1342,-0.21213590621820844,-0.2,1,454.0,986.0,1.0,520.0,1,0.316467532937032,0.0
1343,1343,-0.5395204906763644,-0.5,1,486.0,695.0,1.0,389.0,1,0.7300237325085506,0.0
1344,1344,-0.7911920905226981,-0.8,1,365.0,686.0,1.0,319.0,1,0.4094314254621889,0.0
1345,1345,-0.2903213328541856,-0.3,1,290.0,651.0,1.0,249.0,1,0.525310403326115,0.0
1346,1346,-0.43923670957118177,-0.4,1,269.0,890.0,1.0,221.0,1,0.7908940735370694,0.0
1347,1347,-0.2674005779112252,-0.3,1,394.0,765.0,1.0,411.0,1,0.8559036292582758,0.0
1348,1348,0.6341576894881289,0.6,0,455.0,821.0,0.0,444.0,1,0.5294237282619756,0.0
1349,1349,-0.2552235327788186,-0.3,1,289.0,843.0,1.0,1168.0,1,0.307204852328827,0.0
1350,1350,-0.9662115559360669,-1.0,1,384.0,655.0,1.0,251.0,1,0.9353700174096018,0.0
1351,1351,-0.25385217594930776,-0.3,1,478.0,831.0,1.0,441.0,1,0.5459653710883551,0.0
1352,1352,0.6634911573852103,0.7,0,494.0,825.0,0.0,531.0,1,0.12710107203498466,0.0
1353,1353,-0.7313252300881943,-0.7,1,495.0,960.0,1.0,415.0,1,0.1965931604602289,0.0
1354,1354,0.39799993929881716,0.4,0,384.0,886.0,0.0,140.0,1,0.5003154491437991,0.0
1355,1355,0.009717044439848888,0.0,0,370.0,897.0,0.0,563.0,1,0.5383073143910596,0.0
1356,1356,-0.7969944278975203,-0.8,1,413.0,826.0,1.0,221.0,1,0.9182494246600184,0.0
1357,1357,0.8942785440645025,0.9,0,313.0,981.0,0.0,406.0,1,0.3723202426283422,0.0
1358,1358,-0.47110585450154097,-0.5,1,490.0,564.0,1.0,516.0,1,0.5820149304389804,0.0
1359,1359,0.3153420288682558,0.3,0,375.0,635.0,0.0,330.0,1,0.4596447738469911,0.0
1360,1360,0.7058601973243728,0.7,0,350.0,772.0,0.0,268.0,1,0.4908963132507701,0.0
1361,1361,-0.9608870282260051,-1.0,1,496.0,635.0,1.0,219.0,1,0.39887876580559667,0.0
1362,1362,-0.01923467630985143,-0.0,1,439.0,627.0,0.0,694.0,0,0.651127221114041,0.0
1363,1363,0.3898439025318985,0.4,0,300.0,516.0,0.0,184.0,1,0.9487928706557951,0.0
1364,1364,0.22555960071516368,0.2,0,381.0,649.0,0.0,390.0,1,0.7903837502209711,0.0
1365,1365,0.9741095161933251,1.0,0,256.0,678.0,0.0,206.0,1,0.9775489101793507,0.0
1366,1366,0.8809518402656547,0.9,0,414.0,542.0,0.0,194.0,1,0.9091386561107104,0.0
1367,1367,0.6160273830953733,0.6,0,252.0,624.0,0.0,194.0,1,0.9085999608569807,0.0
1368,1368,0.054753154806593596,0.1,0,345.0,874.0,0.0,851.0,1,0.6203743773281895,0.0
1369,1369,-0.3322108090827749,-0.3,1,348.0,596.0,1.0,346.0,1,0.7364289417297488,0.0
1370,1370,0.8365141411598909,0.8,0,469.0,698.0,0.0,273.0,1,0.5999982195031004,0.0
1371,1371,0.46880262466840095,0.5,0,427.0,541.0,0.0,202.0,1,0.05834498479703698,0.0
1372,1372,0.9513407849308528,1.0,0,370.0,516.0,0.0,184.0,1,0.47683274544983,0.0
1373,1373,0.8221677827600733,0.8,0,379.0,935.0,0.0,396.0,1,0.21144851904931938,0.0
1374,1374,0.4416910880535141,0.4,0,256.0,806.0,0.0,258.0,1,0.5420221643875283,0.0
1375,1375,0.2939499372039416,0.3,0,264.0,524.0,0.0,462.0,1,0.21719035789806407,0.0
1376,1376,-0.8972563173870367,-0.9,1,400.0,638.0,1.0,282.0,1,0.4941861399559525,0.0
1377,1377,-0.5345892759120723,-0.5,1,272.0,907.0,1.0,331.0,1,0.7580758741367805,0.0
1378,1378,0.6810064699479901,0.7,0,351.0,511.0,0.0,148.0,1,0.5700481506464824,0.0
1379,1379,0.6709863385321455,0.7,0,296.0,758.0,0.0,256.0,1,0.9161006600658886,0.0
1380,1380,0.7835404644663848,0.8,0,462.0,978.0,0.0,170.0,1,0.7375960077474019,0.0
1381,1381,0.2757392745317999,0.3,0,353.0,731.0,0.0,1056.0,1,0.061398905998612086,0.0
1382,1382,-0.9207992410309629,-0.9,1,371.0,919.0,1.0,210.0,1,0.9145002477814704,0.0
1383,1383,0.1649861327899067,0.2,0,270.0,804.0,0.0,356.0,1,0.5448216943007225,0.0
1384,1384,-0.14828142805396682,-0.1,1,352.0,792.0,1.0,1036.0,1,0.29022258412867474,0.0
1385,1385,0.907554604311466,0.9,0,269.0,760.0,0.0,161.0,1,0.6309150550849038,0.0
1386,1386,-0.9121025859089076,-0.9,1,334.0,797.0,1.0,219.0,1,0.784927132193522,0.0
1387,1387,0.8241351886989907,0.8,0,417.0,806.0,0.0,237.0,1,0.554504618236872,0.0
1388,1388,-0.807367520326995,-0.8,1,301.0,689.0,1.0,430.0,1,0.06832660011961167,0.0
1389,1389,0.7518509806232321,0.8,0,292.0,952.0,0.0,246.0,1,0.1927740820941667,0.0
1390,1390,-0.49089780310001485,-0.5,1,475.0,825.0,1.0,250.0,1,0.6220736299612242,0.0
