,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.5486184485440008,0.5,0.0,0.0,329.0,967.0,0.0,1,3704.0,1
1,1,0.6057297369062024,0.6,0.0,0.0,332.0,926.0,0.0,1,3742.0,1
2,2,-0.015302232284490791,-0.0,1.0,0.0,428.0,604.0,0.0,0,3968.0,1
3,3,-0.7157962318184498,-0.7,0.0,1.0,315.0,563.0,0.0,1,4122.0,0
4,4,-0.02111283118536511,-0.0,1.0,0.0,390.0,890.0,0.0,0,3720.0,1
5,5,0.4957354872665235,0.5,0.0,0.0,332.0,655.0,0.0,1,4013.0,1
6,6,0.47326688953359597,0.5,1.0,1.0,332.0,730.0,0.0,0,3938.0,0
7,7,0.8484435914867438,0.8,1.0,1.0,341.0,818.0,0.0,0,3841.0,0
8,8,-0.009770857299351121,-0.0,0.0,1.0,282.0,590.0,0.0,1,4128.0,0
9,9,-0.10249025212404361,-0.1,0.0,1.0,357.0,799.0,0.0,1,3844.0,0
10,10,0.6674606680741054,0.7,0.0,0.0,402.0,766.0,0.0,1,-978.0,1
11,11,-0.008263262943609462,-0.0,0.0,1.0,339.0,961.0,0.0,1,3700.0,0
12,12,-0.7065659504455616,-0.7,1.0,0.0,304.0,553.0,1.0,1,-777.0,0
13,13,0.08239481636039492,0.1,0.0,0.0,426.0,551.0,0.0,1,4023.0,1
14,14,0.6122990698290779,0.6,0.0,0.0,485.0,892.0,0.0,1,3623.0,1
15,15,-0.7722333812963815,-0.8,1.0,0.0,496.0,817.0,0.0,0,3687.0,1
16,16,-0.8160520001210336,-0.8,1.0,0.0,292.0,699.0,0.0,0,4009.0,1
17,17,-0.6068267816482209,-0.6,0.0,1.0,296.0,902.0,0.0,1,3802.0,0
18,18,0.1597050860403023,0.2,0.0,0.0,414.0,522.0,0.0,1,4064.0,1
19,19,0.5567465975896869,0.6,0.0,0.0,484.0,958.0,0.0,1,3558.0,1
20,20,-0.8582191948554466,-0.9,0.0,1.0,282.0,581.0,0.0,1,4137.0,0
21,21,-0.4601102791777862,-0.5,0.0,1.0,269.0,821.0,1.0,0,-960.0,1
22,22,0.7669557357064153,0.8,1.0,1.0,337.0,774.0,0.0,0,3889.0,0
23,23,-0.41753951663004035,-0.4,0.0,1.0,345.0,687.0,1.0,0,-932.0,1
24,24,-0.739111926328095,-0.7,0.0,1.0,298.0,668.0,0.0,1,4034.0,0
25,25,-0.668839725094325,-0.7,1.0,0.0,350.0,778.0,0.0,0,3872.0,1
26,26,-0.4355002224767873,-0.4,0.0,1.0,346.0,869.0,0.0,1,3785.0,0
27,27,-0.7465895310843539,-0.7,0.0,1.0,326.0,705.0,0.0,1,3969.0,0
28,28,0.0855375636198007,0.1,0.0,0.0,344.0,927.0,0.0,1,3729.0,1
29,29,0.08725611632724772,0.1,0.0,0.0,345.0,823.0,0.0,1,3832.0,1
30,30,-0.29520276554866354,-0.3,0.0,1.0,254.0,917.0,0.0,1,3829.0,0
31,31,0.36907306289396435,0.4,0.0,0.0,412.0,810.0,0.0,1,3778.0,1
32,32,0.5295112774112506,0.5,1.0,1.0,332.0,523.0,0.0,0,4145.0,0
33,33,-0.2162117518437856,-0.2,1.0,0.0,283.0,792.0,0.0,0,3925.0,1
34,34,-0.35618451504465665,-0.4,0.0,1.0,285.0,640.0,0.0,1,4075.0,0
35,35,0.19546095407113173,0.2,1.0,1.0,327.0,621.0,1.0,1,-848.0,1
36,36,0.4393948997273439,0.4,1.0,1.0,260.0,964.0,0.0,0,3776.0,0
37,37,-0.8406383146360487,-0.8,0.0,1.0,265.0,592.0,0.0,1,4143.0,0
38,38,-0.16892334273146514,-0.2,1.0,0.0,411.0,672.0,0.0,0,3917.0,1
39,39,-0.4987616531321121,-0.5,0.0,1.0,328.0,644.0,0.0,1,4028.0,0
40,40,0.8684788839271124,0.9,0.0,0.0,282.0,683.0,0.0,1,4035.0,1
41,41,0.28487496828886305,0.3,1.0,1.0,260.0,759.0,0.0,0,3981.0,0
42,42,0.19021559271121025,0.2,1.0,1.0,479.0,868.0,0.0,0,3653.0,0
43,43,-0.19400572555913054,-0.2,0.0,1.0,367.0,933.0,0.0,1,3700.0,0
44,44,-0.4968508198900428,-0.5,0.0,1.0,362.0,902.0,0.0,1,3736.0,0
45,45,-0.68015250261349,-0.7,0.0,1.0,385.0,516.0,0.0,1,-831.0,0
46,46,-0.859885721859967,-0.9,1.0,0.0,394.0,954.0,1.0,1,-608.0,0
47,47,-0.8457675303571984,-0.8,1.0,0.0,365.0,762.0,1.0,1,-1097.0,0
48,48,0.4201982758999373,0.4,0.0,0.0,455.0,801.0,0.0,1,-1236.0,1
49,49,0.8923341514501789,0.9,1.0,1.0,279.0,695.0,0.0,0,4026.0,0
50,50,0.2792768832404896,0.3,1.0,1.0,431.0,528.0,0.0,0,4041.0,0
51,51,-0.3022445984206571,-0.3,0.0,1.0,461.0,612.0,0.0,1,-763.0,0
52,52,-0.5879226986964963,-0.6,0.0,1.0,290.0,737.0,0.0,1,3973.0,0
53,53,-0.5580831573648715,-0.6,0.0,1.0,265.0,905.0,0.0,1,3830.0,0
54,54,0.7084964494221676,0.7,1.0,1.0,286.0,661.0,0.0,0,4053.0,0
55,55,-0.43772390495847485,-0.4,1.0,0.0,468.0,528.0,0.0,0,4004.0,1
56,56,0.18070693978071295,0.2,1.0,1.0,270.0,659.0,0.0,0,4071.0,0
57,57,0.704117258444089,0.7,1.0,1.0,419.0,760.0,0.0,0,3821.0,0
58,58,0.0004948417701468033,0.0,1.0,1.0,393.0,833.0,0.0,0,3774.0,0
59,59,0.5236849835874272,0.5,0.0,0.0,275.0,594.0,0.0,1,4131.0,1
60,60,0.1713667577726713,0.2,0.0,0.0,373.0,503.0,0.0,1,4124.0,1
61,61,0.5570239482088265,0.6,1.0,1.0,256.0,527.0,0.0,0,4217.0,0
62,62,-0.5569269925454643,-0.6,1.0,0.0,467.0,907.0,0.0,0,3626.0,1
63,63,0.4834692609517949,0.5,1.0,1.0,499.0,693.0,0.0,0,-1052.0,0
64,64,-0.42470780167172817,-0.4,0.0,1.0,268.0,943.0,0.0,1,3789.0,0
65,65,-0.7227846949510203,-0.7,0.0,1.0,335.0,980.0,0.0,1,3685.0,0
66,66,0.6703334990350936,0.7,1.0,1.0,336.0,870.0,0.0,0,-1066.0,0
67,67,0.15431388560928483,0.2,1.0,1.0,495.0,874.0,0.0,0,-1189.0,0
68,68,0.46836156876154733,0.5,1.0,1.0,429.0,918.0,0.0,0,3653.0,0
69,69,0.427981002148487,0.4,0.0,0.0,469.0,961.0,1.0,0,-990.0,0
70,70,0.16217748241162766,0.2,1.0,1.0,393.0,850.0,0.0,0,3757.0,0
71,71,0.5572537741295805,0.6,0.0,0.0,301.0,511.0,0.0,1,-802.0,1
72,72,-0.3024946337891331,-0.3,0.0,1.0,381.0,933.0,1.0,0,-1304.0,1
73,73,-0.2684051100603071,-0.3,0.0,1.0,381.0,765.0,1.0,0,-1096.0,1
74,74,0.06591576337017624,0.1,1.0,1.0,384.0,819.0,0.0,0,3797.0,0
75,75,0.47202938456665466,0.5,1.0,1.0,382.0,804.0,0.0,0,3814.0,0
