,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.2618506341583057,-0.3,0.0,1.0,341.0,708.0,1.0,0,381.0,1
1,1,-0.8939982179922559,-0.9,0.0,1.0,477.0,549.0,1.0,0,354.0,1
2,2,-0.7485880302669139,-0.7,1.0,0.0,410.0,873.0,0.0,0,247.0,1
3,3,-0.20488925166454897,-0.2,0.0,1.0,407.0,774.0,1.0,0,579.0,1
4,4,-0.35666925296160334,-0.4,1.0,0.0,329.0,676.0,1.0,1,215.0,0
5,5,-0.5659656241017175,-0.6,0.0,1.0,467.0,712.0,1.0,0,271.0,1
6,6,0.4953629790197732,0.5,0.0,0.0,290.0,519.0,0.0,1,731.0,1
7,7,0.14152968483368145,0.1,0.0,0.0,372.0,889.0,1.0,0,959.0,0
8,8,-0.062270013257883505,-0.1,1.0,0.0,476.0,979.0,1.0,1,615.0,0
9,9,0.8973034974430699,0.9,1.0,1.0,376.0,679.0,1.0,1,305.0,1
10,10,-0.8177939585964117,-0.8,0.0,1.0,490.0,691.0,1.0,0,189.0,1
11,11,0.6761049519699468,0.7,1.0,1.0,295.0,923.0,1.0,1,342.0,1
12,12,0.5101222574320844,0.5,1.0,1.0,291.0,768.0,1.0,1,331.0,1
13,13,-0.2861229930859345,-0.3,1.0,0.0,483.0,753.0,0.0,0,214.0,1
14,14,-0.7668118530148347,-0.8,1.0,0.0,378.0,792.0,0.0,0,190.0,1
15,15,-0.6120014385172616,-0.6,0.0,1.0,475.0,923.0,1.0,0,92.0,1
16,16,0.7707582623009369,0.8,1.0,1.0,274.0,617.0,1.0,1,319.0,1
17,17,0.34020361468846405,0.3,1.0,1.0,309.0,648.0,1.0,1,363.0,1
18,18,-0.2694088785819915,-0.3,0.0,1.0,354.0,543.0,1.0,0,743.0,1
19,19,-0.0396273674418528,-0.0,1.0,0.0,358.0,896.0,1.0,1,206.0,0
20,20,0.2834451926722791,0.3,0.0,0.0,469.0,512.0,0.0,1,739.0,1
21,21,-0.6668738959657593,-0.7,1.0,0.0,447.0,911.0,1.0,1,12.0,0
22,22,0.5682129599910354,0.6,0.0,0.0,349.0,538.0,0.0,1,573.0,1
23,23,-0.20959109135550213,-0.2,0.0,1.0,265.0,592.0,1.0,0,643.0,1
24,24,-0.32662610007438186,-0.3,0.0,1.0,461.0,929.0,1.0,0,80.0,1
25,25,0.08963108925911578,0.1,0.0,0.0,314.0,867.0,1.0,0,2479.0,0
26,26,0.06739983835491581,0.1,0.0,0.0,493.0,939.0,1.0,0,238.0,0
27,27,0.6943405804573582,0.7,1.0,1.0,472.0,983.0,1.0,1,75.0,1
28,28,-0.8375452738107874,-0.8,0.0,1.0,444.0,751.0,1.0,0,265.0,1
29,29,-0.7620277477689406,-0.8,0.0,1.0,397.0,658.0,1.0,0,405.0,1
30,30,0.697104616308961,0.7,1.0,1.0,382.0,672.0,1.0,1,236.0,1
31,31,-0.7850774580813324,-0.8,1.0,0.0,386.0,799.0,0.0,0,25.0,1
32,32,-0.6249956365487465,-0.6,0.0,1.0,309.0,500.0,1.0,0,471.0,1
33,33,0.027493227056536673,0.0,1.0,1.0,372.0,829.0,0.0,0,849.0,0
34,34,0.418115045370837,0.4,0.0,0.0,350.0,830.0,0.0,1,350.0,1
35,35,0.4815419613565891,0.5,1.0,1.0,347.0,695.0,1.0,1,328.0,1
36,36,0.16599407032587699,0.2,1.0,1.0,414.0,875.0,1.0,1,251.0,1
37,37,-0.0989928412883826,-0.1,0.0,1.0,376.0,780.0,1.0,0,164.0,1
38,38,0.7853839530145882,0.8,0.0,0.0,493.0,815.0,0.0,1,512.0,1
39,39,0.5558905432624323,0.6,0.0,0.0,255.0,701.0,0.0,1,604.0,1
40,40,-0.40179446079261744,-0.4,0.0,1.0,258.0,644.0,1.0,0,588.0,1
41,41,0.8432185685271424,0.8,0.0,0.0,385.0,592.0,0.0,1,443.0,1
42,42,-0.5980928007354405,-0.6,0.0,1.0,441.0,860.0,1.0,0,69.0,1
43,43,-0.32352095534269054,-0.3,0.0,1.0,459.0,631.0,1.0,0,550.0,1
44,44,-0.15333435744678292,-0.2,1.0,0.0,288.0,714.0,0.0,0,398.0,1
