,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.29142722258667486,-0.3,0.0,1.0,329.0,694.0,1.0,0,757.0,1
1,1,-0.14396941425587995,-0.1,0.0,1.0,428.0,697.0,1.0,0,555.0,1
2,2,0.6767973456716204,0.7,1.0,1.0,357.0,806.0,1.0,1,407.0,1
3,3,-0.7188914431878601,-0.7,1.0,0.0,443.0,996.0,0.0,0,91.0,1
4,4,0.23800614417392796,0.2,0.0,0.0,358.0,759.0,0.0,1,293.0,1
5,5,0.884038171418568,0.9,1.0,1.0,343.0,601.0,1.0,1,366.0,1
6,6,0.5726273326182855,0.6,1.0,1.0,289.0,720.0,1.0,1,411.0,1
7,7,0.11479940201454009,0.1,1.0,1.0,352.0,675.0,1.0,1,2083.0,1
8,8,0.3716088179251281,0.4,1.0,1.0,366.0,633.0,1.0,1,511.0,1
9,9,0.24451725881346753,0.2,0.0,0.0,319.0,556.0,0.0,1,915.0,1
10,10,-0.34914167983143707,-0.3,1.0,0.0,292.0,997.0,0.0,0,181.0,1
11,11,-0.4275178154743249,-0.4,0.0,1.0,451.0,658.0,1.0,0,421.0,1
12,12,-0.25094517133386585,-0.3,0.0,1.0,415.0,841.0,1.0,0,144.0,1
13,13,0.5038042912209767,0.5,0.0,0.0,322.0,737.0,0.0,1,331.0,1
14,14,-0.15295480394354977,-0.2,1.0,0.0,467.0,755.0,0.0,0,698.0,1
15,15,0.47968517032645586,0.5,0.0,0.0,468.0,752.0,0.0,1,280.0,1
16,16,-0.756263658263467,-0.8,0.0,1.0,346.0,607.0,1.0,0,137.0,1
17,17,0.7807781128105374,0.8,1.0,1.0,276.0,519.0,1.0,1,335.0,1
18,18,-0.879745205426244,-0.9,1.0,0.0,328.0,586.0,0.0,0,206.0,1
19,19,0.6753100405353528,0.7,0.0,0.0,299.0,998.0,0.0,1,253.0,1
20,20,0.333545397380241,0.3,1.0,1.0,281.0,600.0,1.0,1,359.0,1
21,21,0.5774634135850015,0.6,1.0,1.0,269.0,818.0,1.0,1,433.0,1
22,22,-0.6557055778398978,-0.7,0.0,1.0,317.0,734.0,1.0,0,339.0,1
23,23,0.26651973732461165,0.3,1.0,1.0,269.0,834.0,1.0,1,557.0,1
24,24,0.6096233849842271,0.6,1.0,1.0,285.0,811.0,1.0,1,524.0,1
25,25,0.7111094658333544,0.7,0.0,0.0,405.0,657.0,0.0,1,358.0,1
26,26,0.6747178501770122,0.7,1.0,1.0,418.0,536.0,1.0,1,426.0,1
27,27,0.39498465385864423,0.4,1.0,1.0,268.0,899.0,1.0,1,543.0,1
28,28,0.6723579186283054,0.7,1.0,1.0,402.0,949.0,1.0,1,269.0,1
29,29,0.6705315589605384,0.7,0.0,0.0,315.0,537.0,0.0,1,598.0,1
30,30,0.3424050053942259,0.3,0.0,0.0,353.0,967.0,0.0,1,410.0,1
31,31,-0.20450500896598456,-0.2,1.0,0.0,382.0,693.0,0.0,0,265.0,1
32,32,-0.43150593146882443,-0.4,1.0,0.0,330.0,863.0,0.0,0,257.0,1
33,33,-0.5338642837139822,-0.5,0.0,1.0,459.0,973.0,1.0,0,238.0,1
34,34,0.8576737187774534,0.9,1.0,1.0,283.0,829.0,1.0,1,248.0,1
35,35,0.706497071663628,0.7,0.0,0.0,349.0,620.0,0.0,1,521.0,1
36,36,-0.12727697484834077,-0.1,1.0,0.0,262.0,540.0,0.0,0,498.0,1
37,37,-0.5138909179819448,-0.5,1.0,0.0,442.0,664.0,0.0,0,344.0,1
38,38,0.017439940554906053,0.0,0.0,0.0,329.0,544.0,1.0,0,797.0,0
39,39,-0.06061985438498041,-0.1,0.0,1.0,472.0,719.0,1.0,0,1029.0,1
40,40,0.8633414879248734,0.9,0.0,0.0,297.0,763.0,0.0,1,700.0,1
41,41,-0.7019906445404963,-0.7,1.0,0.0,375.0,516.0,0.0,0,549.0,1
42,42,0.003953833802141871,0.0,0.0,0.0,267.0,966.0,1.0,0,537.0,0
43,43,-0.003678106979971396,-0.0,0.0,1.0,250.0,829.0,0.0,1,431.0,0
44,44,-0.15889432155397798,-0.2,1.0,0.0,438.0,971.0,0.0,0,241.0,1
45,45,0.47438249076166883,0.5,1.0,1.0,305.0,634.0,1.0,1,321.0,1
46,46,-0.09933568272456761,-0.1,0.0,1.0,478.0,571.0,1.0,0,401.0,1
47,47,0.814480807658796,0.8,1.0,1.0,269.0,842.0,1.0,1,409.0,1
48,48,0.38536066510254796,0.4,0.0,0.0,277.0,832.0,0.0,1,831.0,1
49,49,0.4842983718024977,0.5,0.0,0.0,327.0,809.0,0.0,1,424.0,1
50,50,0.6495276205879496,0.6,1.0,1.0,307.0,701.0,1.0,1,322.0,1
51,51,0.1553857668858668,0.2,0.0,0.0,335.0,714.0,0.0,1,571.0,1
52,52,0.4034662179074672,0.4,1.0,1.0,377.0,910.0,1.0,1,1103.0,1
53,53,0.02264750717796349,0.0,0.0,0.0,473.0,759.0,0.0,1,798.0,1
54,54,0.1493263410866229,0.1,0.0,0.0,369.0,872.0,0.0,1,249.0,1
55,55,-0.10670559035307603,-0.1,1.0,0.0,348.0,657.0,0.0,0,1115.0,1
56,56,0.6553331312085563,0.7,0.0,0.0,250.0,838.0,0.0,1,562.0,1
