,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.43002376138033044,-0.4,0.0,1.0,343.0,755.0,1.0,0,242.0,1
1,1,0.6849549575302932,0.7,0.0,0.0,268.0,833.0,0.0,1,309.0,1
2,2,-0.5497943289716674,-0.5,0.0,1.0,386.0,549.0,1.0,0,725.0,1
3,3,0.1381896418816696,0.1,0.0,0.0,333.0,719.0,0.0,1,748.0,1
4,4,0.7867741626338359,0.8,0.0,0.0,283.0,580.0,0.0,1,1037.0,1
5,5,0.34303514808581415,0.3,1.0,1.0,489.0,656.0,1.0,1,505.0,1
6,6,-0.6983400058610889,-0.7,0.0,1.0,261.0,949.0,1.0,0,120.0,1
7,7,-0.47782029070276805,-0.5,0.0,1.0,422.0,626.0,1.0,0,1612.0,1
8,8,-0.2438710722694154,-0.2,1.0,0.0,294.0,606.0,0.0,0,1720.0,1
9,9,0.2962610396896884,0.3,0.0,0.0,335.0,789.0,0.0,1,616.0,1
10,10,-0.5033035302443017,-0.5,0.0,1.0,317.0,685.0,1.0,0,538.0,1
11,11,0.3245956476939563,0.3,0.0,0.0,413.0,816.0,0.0,1,441.0,1
12,12,0.5042009346110893,0.5,1.0,1.0,373.0,830.0,1.0,1,457.0,1
13,13,-0.8796092080938487,-0.9,1.0,0.0,329.0,962.0,0.0,0,1239.0,1
14,14,-0.27443361498104435,-0.3,0.0,1.0,488.0,575.0,1.0,0,417.0,1
15,15,-0.13750496738853124,-0.1,1.0,0.0,449.0,680.0,1.0,1,1031.0,0
16,16,-0.09248805487080525,-0.1,0.0,1.0,383.0,714.0,0.0,1,393.0,0
17,17,0.10345055347106402,0.1,1.0,1.0,302.0,522.0,1.0,1,776.0,1
18,18,0.8263568602561712,0.8,0.0,0.0,453.0,577.0,0.0,1,390.0,1
19,19,0.6973947818589473,0.7,0.0,0.0,378.0,796.0,0.0,1,396.0,1
20,20,-0.8050425661650287,-0.8,0.0,1.0,450.0,614.0,1.0,0,476.0,1
21,21,0.5090562626049643,0.5,0.0,0.0,344.0,866.0,0.0,1,580.0,1
22,22,0.23106999522786464,0.2,0.0,0.0,391.0,545.0,1.0,0,754.0,0
23,23,0.3556943074292257,0.4,1.0,1.0,360.0,977.0,0.0,0,-157.0,0
24,24,-0.26614416599263524,-0.3,1.0,0.0,295.0,958.0,1.0,1,1007.0,0
25,25,-0.7292194754207098,-0.7,1.0,0.0,291.0,682.0,0.0,0,207.0,1
26,26,-0.8275587339383358,-0.8,0.0,1.0,367.0,775.0,1.0,0,88.0,1
27,27,-0.044122162127887776,-0.0,0.0,1.0,370.0,987.0,0.0,1,193.0,0
28,28,0.8022468902734791,0.8,0.0,0.0,254.0,611.0,0.0,1,425.0,1
29,29,0.03674990458311311,0.0,1.0,1.0,427.0,560.0,1.0,1,663.0,1
30,30,-0.3379891787364784,-0.3,1.0,0.0,445.0,584.0,0.0,0,1461.0,1
31,31,0.0566771942490476,0.1,1.0,1.0,313.0,577.0,1.0,1,380.0,1
32,32,0.702781801294467,0.7,0.0,0.0,315.0,829.0,0.0,1,296.0,1
33,33,-0.2021343272973417,-0.2,1.0,0.0,380.0,587.0,1.0,1,1363.0,0
34,34,-0.5464718021888922,-0.5,1.0,0.0,425.0,732.0,0.0,0,223.0,1
35,35,0.6456545849156866,0.6,0.0,0.0,448.0,935.0,0.0,1,207.0,1
36,36,-0.4334507469473435,-0.4,0.0,1.0,328.0,820.0,1.0,0,372.0,1
37,37,-0.42702723608821835,-0.4,0.0,1.0,355.0,951.0,1.0,0,224.0,1
38,38,0.602342581623707,0.6,0.0,0.0,474.0,877.0,0.0,1,339.0,1
39,39,-0.5416434553487226,-0.5,1.0,0.0,361.0,874.0,0.0,0,455.0,1
40,40,0.14885040371498215,0.1,1.0,1.0,258.0,778.0,1.0,1,104.0,1
41,41,0.5397217791572023,0.5,1.0,1.0,299.0,524.0,1.0,1,917.0,1
42,42,0.6242207517570376,0.6,0.0,0.0,414.0,525.0,0.0,1,651.0,1
43,43,-0.33037480330671243,-0.3,0.0,1.0,495.0,643.0,1.0,0,612.0,1
44,44,0.8765713347517398,0.9,1.0,1.0,463.0,882.0,1.0,1,145.0,1
45,45,0.33700035796110017,0.3,0.0,0.0,291.0,975.0,0.0,1,304.0,1
46,46,0.3626281130858998,0.4,0.0,0.0,382.0,900.0,1.0,0,1128.0,0
