,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.7376459865673172,-0.7,1.0,0.0,298.0,719.0,0.0,0,123.0,1
1,1,-0.7401944986412068,-0.7,1.0,0.0,343.0,528.0,0.0,0,739.0,1
2,2,-0.3545178459204761,-0.4,1.0,0.0,469.0,781.0,0.0,0,930.0,1
3,3,0.7766910074325587,0.8,1.0,1.0,358.0,899.0,1.0,1,233.0,1
4,4,-0.34523832415633593,-0.3,0.0,1.0,284.0,520.0,1.0,0,326.0,1
5,5,-0.09326075216612939,-0.1,1.0,0.0,309.0,550.0,0.0,0,2141.0,1
6,6,0.4214496114602021,0.4,1.0,1.0,344.0,579.0,1.0,1,537.0,1
7,7,-0.2945642006604522,-0.3,1.0,0.0,396.0,591.0,0.0,0,713.0,1
8,8,-0.22028064721875285,-0.2,1.0,0.0,278.0,994.0,1.0,1,618.0,0
9,9,0.19843849354246468,0.2,0.0,0.0,266.0,834.0,1.0,0,50.0,0
10,10,-0.6127425288805428,-0.6,1.0,0.0,388.0,632.0,0.0,0,220.0,1
11,11,0.09047738131256311,0.1,0.0,0.0,281.0,983.0,1.0,0,1106.0,0
12,12,0.15945356587338966,0.2,1.0,1.0,296.0,529.0,1.0,1,1345.0,1
13,13,0.5368238462485594,0.5,1.0,1.0,483.0,588.0,1.0,1,519.0,1
14,14,-0.6948750781962749,-0.7,1.0,0.0,278.0,510.0,0.0,0,342.0,1
15,15,0.48315842816180876,0.5,0.0,0.0,451.0,780.0,0.0,1,589.0,1
16,16,0.4711491258973116,0.5,1.0,1.0,428.0,538.0,1.0,1,264.0,1
17,17,-0.35838947963745793,-0.4,0.0,1.0,431.0,780.0,1.0,0,-351.0,1
18,18,-0.4990484912199175,-0.5,1.0,0.0,381.0,607.0,0.0,0,822.0,1
19,19,0.6897401756752176,0.7,0.0,0.0,412.0,841.0,0.0,1,407.0,1
20,20,-0.6231772086015774,-0.6,0.0,1.0,354.0,653.0,1.0,0,103.0,1
21,21,-0.17337295513242568,-0.2,0.0,1.0,457.0,850.0,1.0,0,363.0,1
22,22,0.5917459153420411,0.6,0.0,0.0,396.0,923.0,0.0,1,171.0,1
23,23,-0.02986861795466944,-0.0,0.0,1.0,309.0,862.0,0.0,1,99.0,0
24,24,0.15766188521017754,0.2,0.0,0.0,449.0,785.0,0.0,1,1206.0,1
25,25,-0.7327255009998275,-0.7,0.0,1.0,346.0,870.0,1.0,0,214.0,1
