,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.8054579940120424,-0.8,0.0,1.0,474.0,603.0,0.0,1,1923.0,0
1,1,-0.11437096492218357,-0.1,1.0,0.0,459.0,832.0,0.0,0,1709.0,1
2,2,0.2030602229944124,0.2,1.0,1.0,486.0,850.0,0.0,0,1664.0,0
3,3,0.37500629663624274,0.4,0.0,0.0,493.0,836.0,0.0,1,1671.0,1
4,4,-0.8103204166728757,-0.8,0.0,1.0,288.0,753.0,1.0,0,-581.0,1
5,5,-0.23207825692465855,-0.2,1.0,0.0,472.0,792.0,0.0,0,1736.0,1
6,6,0.7368043314359595,0.7,0.0,0.0,434.0,830.0,0.0,1,1736.0,1
7,7,-0.5479788797286633,-0.5,1.0,0.0,290.0,999.0,0.0,0,1711.0,1
8,8,-0.3643041606689976,-0.4,1.0,0.0,470.0,697.0,0.0,0,1833.0,1
9,9,-0.1747994438222128,-0.2,1.0,0.0,405.0,822.0,1.0,1,-1177.0,0
10,10,-0.8347739851407653,-0.8,1.0,0.0,497.0,627.0,0.0,0,1876.0,1
11,11,-0.16849361482093483,-0.2,0.0,1.0,420.0,803.0,0.0,1,1777.0,0
12,12,0.057696933469356115,0.1,0.0,0.0,386.0,518.0,0.0,1,2096.0,1
13,13,-0.24177261918400184,-0.2,1.0,0.0,338.0,545.0,0.0,0,2117.0,1
14,14,-0.0322313809750151,-0.0,1.0,0.0,403.0,574.0,0.0,0,2023.0,1
15,15,0.544806399846323,0.5,1.0,1.0,273.0,960.0,0.0,0,1767.0,0
16,16,-0.631591778356622,-0.6,1.0,0.0,285.0,570.0,0.0,0,2145.0,1
17,17,-0.25279516464986596,-0.3,0.0,1.0,362.0,674.0,0.0,1,-986.0,0
18,18,0.40042468442272516,0.4,0.0,0.0,344.0,654.0,0.0,1,2002.0,1
19,19,0.20678896750782017,0.2,1.0,1.0,462.0,745.0,0.0,0,1793.0,0
20,20,0.3351606219840898,0.3,0.0,0.0,344.0,833.0,0.0,1,1823.0,1
21,21,0.2578149306837164,0.3,0.0,0.0,273.0,763.0,0.0,1,1964.0,1
22,22,0.6568454702949192,0.7,1.0,1.0,340.0,917.0,0.0,0,1743.0,0
23,23,-0.2870884782486718,-0.3,0.0,1.0,387.0,950.0,0.0,1,1663.0,0
24,24,-0.45419568656895143,-0.5,0.0,1.0,479.0,965.0,0.0,1,1556.0,0
25,25,0.3746153867823897,0.4,1.0,1.0,304.0,830.0,0.0,0,1866.0,0
26,26,0.4515613234102219,0.5,0.0,0.0,478.0,712.0,0.0,1,1810.0,1
27,27,-0.12643609141984724,-0.1,0.0,1.0,451.0,901.0,0.0,1,1648.0,0
28,28,-0.10539389519596576,-0.1,0.0,1.0,287.0,788.0,0.0,1,1925.0,0
29,29,0.5153209243063642,0.5,0.0,0.0,322.0,849.0,0.0,1,1829.0,1
30,30,-0.48189211707368906,-0.5,1.0,0.0,439.0,575.0,0.0,0,1986.0,1
31,31,0.7445075845166479,0.7,1.0,1.0,293.0,862.0,0.0,0,1845.0,0
32,32,0.5524562115535935,0.6,0.0,0.0,466.0,662.0,0.0,1,1872.0,1
33,33,0.5783075856887149,0.6,0.0,0.0,416.0,869.0,0.0,1,1715.0,1
34,34,-0.7357411969698995,-0.7,1.0,0.0,381.0,871.0,0.0,0,1748.0,1
35,35,0.10139785133251966,0.1,1.0,1.0,263.0,649.0,0.0,0,2088.0,0
36,36,-0.17018446855342584,-0.2,0.0,1.0,409.0,540.0,0.0,1,2051.0,0
37,37,-0.07222714736689528,-0.1,1.0,0.0,470.0,523.0,0.0,0,2007.0,1
38,38,0.1587869988593339,0.2,0.0,0.0,376.0,669.0,0.0,1,1955.0,1
39,39,-0.23018192041702656,-0.2,0.0,1.0,404.0,728.0,0.0,1,1868.0,0
40,40,-0.8606840450495711,-0.9,1.0,0.0,453.0,567.0,0.0,0,1980.0,1
41,41,0.3691091352567081,0.4,0.0,0.0,276.0,619.0,0.0,1,2105.0,1
42,42,0.2071452363189875,0.2,1.0,1.0,482.0,637.0,0.0,0,1881.0,0
43,43,-0.5729527068380997,-0.6,1.0,0.0,424.0,972.0,0.0,0,1604.0,1
44,44,0.10152101127483981,0.1,1.0,1.0,395.0,510.0,0.0,0,2095.0,0
45,45,-0.3602707021760412,-0.4,1.0,0.0,378.0,555.0,0.0,0,2067.0,1
46,46,-0.17611389215499074,-0.2,0.0,1.0,460.0,775.0,0.0,1,1765.0,0
47,47,0.29893663517891034,0.3,0.0,0.0,256.0,523.0,0.0,1,2221.0,1
48,48,0.5596354330286796,0.6,1.0,1.0,292.0,751.0,0.0,0,1957.0,0
49,49,-0.7110216336545007,-0.7,1.0,0.0,454.0,908.0,0.0,0,1638.0,1
50,50,-0.15932855088108522,-0.2,0.0,1.0,271.0,846.0,0.0,1,1883.0,0
51,51,-0.12495303937334823,-0.1,1.0,0.0,252.0,918.0,1.0,1,-1110.0,0
52,52,0.41671812000254305,0.4,1.0,1.0,341.0,916.0,0.0,0,1743.0,0
53,53,0.2006279365805842,0.2,0.0,0.0,425.0,666.0,0.0,1,-1051.0,1
54,54,0.27722738722309204,0.3,0.0,0.0,310.0,823.0,0.0,1,1867.0,1
55,55,-0.17945470242550854,-0.2,1.0,0.0,391.0,806.0,0.0,0,-1027.0,1
56,56,0.6313050811425999,0.6,0.0,0.0,352.0,780.0,0.0,1,1868.0,1
57,57,0.8238467362398117,0.8,1.0,1.0,297.0,734.0,0.0,0,1969.0,0
58,58,-0.44933278436990787,-0.4,1.0,0.0,394.0,861.0,0.0,0,-985.0,1
59,59,-0.6336789310139013,-0.6,1.0,0.0,334.0,820.0,0.0,0,-1044.0,1
60,60,0.11964145815232896,0.1,0.0,0.0,459.0,700.0,0.0,1,1841.0,1
61,61,-0.2874931839082385,-0.3,1.0,0.0,275.0,615.0,0.0,0,2110.0,1
62,62,-0.6643716812015938,-0.7,0.0,1.0,448.0,925.0,0.0,1,1627.0,0
63,63,-0.028142860151383453,-0.0,0.0,1.0,455.0,741.0,0.0,1,-1156.0,0
64,64,-0.2664857918422785,-0.3,1.0,0.0,261.0,945.0,0.0,0,-1106.0,1
65,65,-0.6979091426471221,-0.7,1.0,0.0,448.0,759.0,0.0,0,1793.0,1
66,66,-0.02971175210878363,-0.0,1.0,0.0,299.0,502.0,0.0,0,2199.0,1
67,67,0.613925099176973,0.6,0.0,0.0,255.0,641.0,1.0,0,-846.0,0
68,68,0.05602202492835828,0.1,1.0,1.0,270.0,563.0,0.0,0,2167.0,0
