,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
52,52,0.40174892833209563,0.4,0,470.0,820.0,0.0,1950.0,1,0.0012573715346009375,0.0
53,53,-0.9490341553095196,-0.9,1,256.0,866.0,1.0,618.0,1,0.04684175560993734,0.0
54,54,-0.46066258505317226,-0.5,1,452.0,875.0,1.0,643.0,1,0.027777533424690682,0.0
55,55,-0.8813908639456618,-0.9,1,488.0,975.0,1.0,497.0,1,0.09120312478293151,0.0
56,56,-0.6822684341198784,-0.7,1,496.0,742.0,1.0,662.0,1,0.04809003221385171,0.0
57,57,-0.7495912800569315,-0.7,1,432.0,579.0,1.0,789.0,1,0.020762855363277478,0.0
58,58,0.26005409555162795,0.3,0,267.0,770.0,0.0,253.0,1,0.09047964233832229,0.0
59,59,-0.07562747210266352,-0.1,1,335.0,826.0,0.0,839.0,0,0.014452051785454135,0.0
60,60,0.9337980526526775,0.9,0,450.0,878.0,0.0,312.0,1,0.01579558941457877,0.0
61,61,0.6078154324449505,0.6,0,324.0,960.0,0.0,3716.0,1,0.08942822230678615,0.0
62,62,0.6578547007376738,0.7,0,413.0,971.0,0.0,526.0,1,0.08992977818928143,0.0
63,63,0.9569735851567953,1.0,0,329.0,879.0,0.0,452.0,1,0.04010274304638484,0.0
64,64,-0.8314653359423507,-0.8,1,336.0,641.0,1.0,253.0,1,0.04837768074389942,0.0
65,65,0.22015660910589574,0.2,0,437.0,550.0,0.0,613.0,1,0.007869698470046094,0.0
66,66,-0.0792451456044474,-0.1,1,337.0,533.0,0.0,810.0,0,0.04826800756311298,0.0
67,67,0.23825586061893267,0.2,0,499.0,682.0,0.0,379.0,1,0.08345630638204164,0.0
68,68,0.273939101745619,0.3,0,304.0,932.0,0.0,314.0,1,0.0940644039466377,0.0
69,69,-0.12574732260232335,-0.1,1,381.0,963.0,0.0,496.0,0,0.035836130076707766,0.0
70,70,0.8593408144422983,0.9,0,269.0,754.0,0.0,307.0,1,0.09479563160782366,0.0
71,71,0.4512258273199705,0.5,0,330.0,990.0,0.0,500.0,1,0.060412058403971174,0.0
72,72,0.9791337612099777,1.0,0,341.0,799.0,0.0,1650.0,1,0.08399294768200663,0.0
73,73,-0.25531875086653133,-0.3,1,438.0,846.0,0.0,536.0,0,0.08175767782235986,0.0
74,74,0.6908643036996951,0.7,0,310.0,700.0,0.0,190.0,1,0.07633573323697142,0.0
75,75,0.24336530914140764,0.2,0,443.0,581.0,0.0,1526.0,1,0.06130605697530131,0.0
76,76,-0.036244918878903576,-0.0,1,262.0,830.0,0.0,528.0,0,0.09997302495048449,0.0
77,77,-0.43816923072191294,-0.4,1,341.0,831.0,1.0,418.0,1,0.01476236623249091,0.0
78,78,0.04941899063367283,0.0,0,344.0,527.0,0.0,369.0,1,0.09427551459596997,0.0
79,79,-0.9320920895872828,-0.9,1,338.0,768.0,1.0,304.0,1,0.016345926940240087,0.0
80,80,0.9272675566014268,0.9,0,308.0,690.0,0.0,272.0,1,0.06909574392440851,0.0
81,81,-0.8972981308173853,-0.9,1,433.0,734.0,1.0,573.0,1,0.09875366870673452,0.0
82,82,0.7439647707094481,0.7,0,367.0,648.0,0.0,335.0,1,0.06590337893463105,0.0
83,83,0.825561650457648,0.8,0,339.0,846.0,0.0,195.0,1,0.016185179702506627,0.0
84,84,0.3293400760222347,0.3,0,338.0,612.0,0.0,1790.0,1,0.07144911716845319,0.0
85,85,-0.9310099664428129,-0.9,1,269.0,589.0,1.0,262.0,1,0.04533496631942955,0.0
86,86,0.643013743437868,0.6,0,462.0,762.0,0.0,1536.0,1,0.09296552350807136,0.0
87,87,-0.9815364143117777,-1.0,1,461.0,666.0,1.0,593.0,1,0.05394089863856705,0.0
88,88,-0.5453681361436244,-0.5,1,267.0,903.0,1.0,840.0,1,0.01931334685152543,0.0
89,89,0.9174055188988337,0.9,0,355.0,601.0,0.0,284.0,1,0.03353669055658375,0.0
90,90,-0.29804207522933335,-0.3,1,320.0,646.0,0.0,854.0,0,0.036876011912103726,0.0
91,91,0.49723070592335605,0.5,0,253.0,737.0,0.0,360.0,1,0.0331924425981048,0.0
92,92,0.5694419512120394,0.6,0,299.0,563.0,0.0,368.0,1,0.08700550773683677,0.0
93,93,0.4322392530261199,0.4,0,377.0,949.0,0.0,354.0,1,0.08486201620600654,0.0
94,94,-0.01046468644177967,-0.0,1,402.0,787.0,0.0,311.0,0,0.012902828355212226,0.0
95,95,-0.21317310152225888,-0.2,1,380.0,582.0,0.0,1958.0,0,0.09441648994490026,0.0
96,96,-0.7323209887932112,-0.7,1,264.0,538.0,1.0,658.0,1,0.09287777361054006,0.0
97,97,-0.6530989685594835,-0.7,1,273.0,620.0,1.0,1027.0,1,0.02846111499282701,0.0
98,98,0.030934179555381247,0.0,0,356.0,875.0,0.0,169.0,1,0.05763326920526736,0.0
99,99,0.17853028584242558,0.2,0,311.0,944.0,0.0,265.0,1,0.055140674292468744,0.0
100,100,-0.44578358139438334,-0.4,1,335.0,688.0,0.0,1037.0,0,0.026969065905502243,0.0
101,101,-0.1524004208458989,-0.2,1,256.0,957.0,0.0,507.0,0,0.0481533752422643,0.0
102,102,0.35656274218579553,0.4,0,446.0,626.0,0.0,258.0,1,0.01731111379778909,0.0
103,103,0.19270235857263351,0.2,0,449.0,830.0,0.0,3141.0,1,0.0456827827424065,0.0
104,104,-0.03506779572774299,-0.0,1,251.0,902.0,0.0,1857.0,0,0.04732561135496102,0.0
105,105,0.3583844677646122,0.4,0,472.0,880.0,0.0,308.0,1,0.05705841669482582,0.0
106,106,-0.1869736918670042,-0.2,1,371.0,623.0,0.0,3086.0,0,0.04740177535304692,0.0
107,107,-0.3284183901314104,-0.3,1,345.0,982.0,1.0,373.0,1,0.012129915078981769,0.0
108,108,0.41398664803962504,0.4,0,253.0,844.0,0.0,323.0,1,0.09225207052802736,0.0
109,109,0.6507778114348637,0.7,0,394.0,813.0,0.0,3453.0,1,0.05442713951419921,0.0
110,110,0.7311378727096891,0.7,0,431.0,988.0,0.0,271.0,1,0.03879732048953221,0.0
111,111,-0.5364214553363174,-0.5,1,406.0,949.0,1.0,435.0,1,0.00420462856505609,0.0
112,112,-0.04125566572742567,-0.0,1,301.0,731.0,0.0,2158.0,0,0.09122518995894331,0.0
113,113,0.9766725553662083,1.0,0,447.0,756.0,0.0,407.0,1,0.02080344066136021,0.0
114,114,-0.2943417763115139,-0.3,1,307.0,504.0,0.0,849.0,0,0.018030047815738217,0.0
115,115,0.05260315848946728,0.1,0,296.0,740.0,0.0,294.0,1,0.05054248296818118,0.0
116,116,-0.5934474206710068,-0.6,1,466.0,916.0,1.0,318.0,1,0.09823770413304082,0.0
117,117,0.9743199900369934,1.0,0,254.0,581.0,0.0,195.0,1,0.052955595591169594,0.0
118,118,0.7822217064955288,0.8,0,462.0,885.0,0.0,343.0,1,0.09602744321287675,0.0
119,119,0.4989867994616919,0.5,0,410.0,860.0,0.0,410.0,1,0.02651139566693196,0.0
120,120,0.8364857248583608,0.8,0,390.0,827.0,0.0,293.0,1,0.053316703147317124,0.0
121,121,0.2070604735567516,0.2,0,474.0,687.0,0.0,459.0,1,0.08978593560248435,0.0
122,122,-0.2235225884770462,-0.2,1,466.0,773.0,0.0,781.0,0,0.02940848902923242,0.0
123,123,0.40156926791710346,0.4,0,477.0,964.0,0.0,309.0,1,0.002560421225187637,0.0
124,124,-0.05166799806963196,-0.1,1,252.0,691.0,0.0,907.0,0,0.059872735550079194,0.0
125,125,-0.5004325651091048,-0.5,1,263.0,584.0,0.0,1053.0,0,0.006110302853125383,0.0
126,126,0.7487859884370729,0.7,0,329.0,799.0,0.0,512.0,1,0.01872232560999856,0.0
127,127,0.5622228825130509,0.6,0,388.0,606.0,0.0,466.0,1,0.013415961040477221,0.0
128,128,0.5669323989777908,0.6,0,397.0,524.0,0.0,299.0,1,0.07906225626723104,0.0
129,129,0.8894744915831547,0.9,0,284.0,896.0,0.0,170.0,1,0.09829380036477078,0.0
130,130,-0.9306027977255165,-0.9,1,387.0,948.0,1.0,415.0,1,0.06513995425949086,0.0
131,131,-0.1339171698592947,-0.1,1,293.0,612.0,0.0,725.0,0,0.07194686336183613,0.0
132,132,-0.3679869030422982,-0.4,1,317.0,601.0,0.0,752.0,0,0.030175212166902388,0.0
133,133,0.7686308994023259,0.8,0,427.0,908.0,0.0,365.0,1,0.0011870247803577707,0.0
134,134,0.19233250371504473,0.2,0,394.0,624.0,0.0,382.0,1,0.03984573371037678,0.0
135,135,0.28257767021165714,0.3,0,336.0,636.0,0.0,1458.0,1,0.06330513273357732,0.0
136,136,-0.3913768102383688,-0.4,1,492.0,957.0,0.0,451.0,0,0.04054861856754169,0.0
137,137,0.8111319999202347,0.8,0,486.0,926.0,0.0,1438.0,1,0.020947762896246926,0.0
138,138,-0.09557470985961558,-0.1,1,387.0,647.0,0.0,706.0,0,0.06597396908851878,0.0
139,139,0.27473913864431365,0.3,0,406.0,773.0,0.0,401.0,1,0.07262600198498835,0.0
140,140,-0.06415299938266061,-0.1,1,289.0,908.0,0.0,1383.0,0,0.012921073821345797,0.0
141,141,0.6523265864141348,0.7,0,284.0,800.0,0.0,266.0,1,0.08268355862212357,0.0
142,142,0.07388191029980251,0.1,0,278.0,597.0,0.0,615.0,1,0.09380916962034334,0.0
143,143,-0.30286279783719205,-0.3,1,476.0,662.0,0.0,1072.0,0,0.00020421288108123383,0.0
144,144,-0.6851739902869429,-0.7,1,295.0,836.0,1.0,649.0,1,0.04425784602847327,0.0
145,145,0.6319418151145981,0.6,0,477.0,555.0,0.0,1248.0,1,0.0007535512955404444,0.0
146,146,0.409857767600744,0.4,0,468.0,713.0,0.0,3379.0,1,0.013426394827595646,0.0
147,147,0.19753504873329164,0.2,0,497.0,703.0,0.0,340.0,1,0.06802726572141696,0.0
148,148,0.5024817180767249,0.5,0,477.0,646.0,0.0,277.0,1,0.00013875349054770503,0.0
149,149,-0.8580300547749355,-0.9,1,390.0,539.0,1.0,931.0,1,0.010287543912339138,0.0
150,150,0.741847536224642,0.7,0,289.0,750.0,0.0,351.0,1,0.09807826608460801,0.0
151,151,0.4599615753483095,0.5,0,401.0,623.0,0.0,1606.0,1,0.07093666633053465,0.0
152,152,0.5917249641058469,0.6,0,490.0,961.0,0.0,409.0,1,0.09712509443014547,0.0
153,153,0.3114346035476454,0.3,0,469.0,685.0,0.0,446.0,1,0.07371017207267047,0.0
154,154,-0.3510094421016847,-0.4,1,261.0,881.0,1.0,1858.0,1,0.05464978326849658,0.0
155,155,0.8893448520579446,0.9,0,260.0,511.0,0.0,319.0,1,0.04048009316475446,0.0
156,156,0.6452584452446379,0.6,0,299.0,718.0,0.0,3983.0,1,0.0733600738062237,0.0
157,157,0.15210362480066775,0.2,0,481.0,843.0,0.0,456.0,1,0.023258031155447924,0.0
158,158,0.5835201678140414,0.6,0,486.0,661.0,0.0,523.0,1,0.05328117668791377,0.0
159,159,0.25282065709046386,0.3,0,474.0,549.0,0.0,427.0,1,0.09255895611648814,0.0
160,160,0.2869882953561118,0.3,0,493.0,801.0,0.0,526.0,1,0.0317797943577104,0.0
161,161,0.943560569033874,0.9,0,385.0,702.0,0.0,253.0,1,0.08739488783270195,0.0
162,162,-0.032358771398100616,-0.0,1,346.0,573.0,0.0,551.0,0,0.003108690506512546,0.0
163,163,-0.6579725604254447,-0.7,1,367.0,966.0,1.0,227.0,1,0.03964324580954061,0.0
164,164,0.6920485444393574,0.7,0,334.0,580.0,0.0,236.0,1,0.05456413280454934,0.0
165,165,-0.4956550712510499,-0.5,1,357.0,564.0,1.0,559.0,1,0.022125140553508806,0.0
166,166,0.8480842963096902,0.8,0,359.0,943.0,0.0,3698.0,1,0.048265321959910235,0.0
167,167,0.11296821016866576,0.1,0,351.0,893.0,0.0,296.0,1,0.0005777662715243159,0.0
168,168,0.7990188860548817,0.8,0,298.0,945.0,0.0,167.0,1,0.0553510184765053,0.0
169,169,0.4067083105660454,0.4,0,258.0,741.0,0.0,411.0,1,0.037208836106957355,0.0
170,170,-0.8229714101082743,-0.8,1,393.0,624.0,1.0,403.0,1,0.019103769509523628,0.0
171,171,-0.6068765402618288,-0.6,1,428.0,913.0,1.0,579.0,1,0.09517366122328653,0.0
172,172,0.8283528447607298,0.8,0,416.0,920.0,0.0,2944.0,1,0.02107453524518137,0.0
173,173,-0.1486906299631665,-0.1,1,350.0,694.0,0.0,466.0,0,0.005354422974982099,0.0
174,174,0.7001874715590166,0.7,0,397.0,518.0,0.0,1835.0,1,0.09079020865078033,0.0
175,175,-0.8701623000953718,-0.9,1,485.0,936.0,1.0,389.0,1,0.08499141979772756,0.0
176,176,0.8248327594976006,0.8,0,375.0,769.0,0.0,2086.0,1,0.02519394434722151,0.0
177,177,-0.9582596157302103,-1.0,1,270.0,774.0,1.0,406.0,1,0.05326108119423002,0.0
178,178,-0.014030733272438534,-0.0,1,442.0,692.0,0.0,426.0,0,0.00534839968003471,0.0
179,179,-0.9126571316863459,-0.9,1,470.0,617.0,1.0,423.0,1,0.04375886149017116,0.0
180,180,-0.13852619490550389,-0.1,1,456.0,910.0,0.0,524.0,0,0.013053442259329397,0.0
181,181,-0.5258288737515913,-0.5,1,387.0,742.0,1.0,1411.0,1,0.011275181831125093,0.0
182,182,-0.8224244109216312,-0.8,1,465.0,871.0,1.0,564.0,1,0.09486065700956789,0.0
183,183,0.2842853461138328,0.3,0,375.0,915.0,0.0,450.0,1,0.02880666487237903,0.0
184,184,0.56654312594831,0.6,0,446.0,835.0,0.0,349.0,1,0.07468496873286055,0.0
185,185,-0.24697098903140158,-0.2,1,367.0,826.0,0.0,577.0,0,0.03381614227699821,0.0
186,186,-0.0850629975151711,-0.1,1,429.0,855.0,0.0,3286.0,0,0.060030973609999566,0.0
187,187,-0.5522699998371523,-0.6,1,418.0,955.0,1.0,737.0,1,0.059962306351185615,0.0
188,188,0.909139481895108,0.9,0,437.0,572.0,0.0,411.0,1,0.027216700613870028,0.0
189,189,0.41165098423254687,0.4,0,489.0,534.0,0.0,187.0,1,0.01746798963467159,0.0
190,190,0.6688377415958651,0.7,0,454.0,905.0,0.0,371.0,1,0.005194574142704256,0.0
191,191,0.6129189916299431,0.6,0,415.0,999.0,0.0,156.0,1,0.09291422844508353,0.0
192,192,0.9209565196115421,0.9,0,454.0,877.0,0.0,329.0,1,0.0385742840038904,0.0
193,193,0.0787162423410519,0.1,0,377.0,599.0,0.0,674.0,1,0.050653417455691234,0.0
194,194,0.24438297330890824,0.2,0,264.0,522.0,0.0,534.0,1,0.04270207944667721,0.0
195,195,0.9264468575604023,0.9,0,397.0,884.0,0.0,259.0,1,0.07427837759549387,0.0
196,196,0.40084637695900205,0.4,0,429.0,870.0,0.0,471.0,1,0.005960148167995039,0.0
197,197,-0.5644008381859014,-0.6,1,415.0,979.0,1.0,466.0,1,0.016671481754524067,0.0
198,198,0.3706850643298052,0.4,0,307.0,573.0,0.0,540.0,1,0.04086891331219104,0.0
199,199,-0.34196921851514195,-0.3,1,463.0,517.0,0.0,3870.0,0,0.02535239413738485,0.0
200,200,-0.2287612792784024,-0.2,1,342.0,939.0,0.0,2569.0,0,0.06768795997211079,0.0
201,201,0.3543184816559437,0.4,0,466.0,569.0,0.0,365.0,1,0.03608700956015367,0.0
202,202,-0.5178291979544529,-0.5,1,420.0,681.0,0.0,709.0,0,0.006849306080870943,0.0
203,203,-0.899070959107835,-0.9,1,274.0,612.0,1.0,274.0,1,0.023633579266537277,0.0
204,204,-0.43217177882983915,-0.4,1,383.0,640.0,1.0,537.0,1,0.012639264011534269,0.0
205,205,-0.42855000581959724,-0.4,1,414.0,932.0,1.0,484.0,1,0.09012229228974446,0.0
206,206,0.3268031799827582,0.3,0,378.0,975.0,0.0,2157.0,1,0.04588768857685382,0.0
207,207,0.2974667890722098,0.3,0,382.0,597.0,0.0,3721.0,1,0.0013064074874981069,0.0
208,208,-0.45032904048408096,-0.5,1,410.0,597.0,1.0,663.0,1,0.0782527652130014,0.0
209,209,-0.6525521277061865,-0.7,1,363.0,872.0,1.0,555.0,1,0.0596351896451823,0.0
210,210,0.17014944115074782,0.2,0,471.0,707.0,0.0,772.0,1,0.015728162747812115,0.0
211,211,-0.9774792813978324,-1.0,1,492.0,658.0,1.0,280.0,1,0.07995114142739101,0.0
212,212,0.19367632745650232,0.2,0,496.0,587.0,0.0,457.0,1,0.021453251498666216,0.0
213,213,0.233466071314256,0.2,0,278.0,897.0,0.0,265.0,1,0.07327139894987077,0.0
214,214,-0.6860415470076877,-0.7,1,289.0,701.0,1.0,590.0,1,0.05064624251627933,0.0
215,215,0.20402821134340354,0.2,0,357.0,827.0,0.0,806.0,1,0.08264758440304888,0.0
216,216,-0.9628055653827086,-1.0,1,482.0,703.0,1.0,365.0,1,0.024204791851526367,0.0
217,217,0.42878131145119514,0.4,0,448.0,849.0,0.0,283.0,1,0.04287873774732781,0.0
218,218,-0.04477482073559891,-0.0,1,498.0,662.0,0.0,830.0,0,0.07624715600936012,0.0
219,219,0.7048285050540968,0.7,0,330.0,905.0,0.0,315.0,1,0.017697008865151267,0.0
220,220,-0.26691679676497504,-0.3,1,263.0,814.0,1.0,1103.0,1,0.099931026146989,0.0
221,221,0.6706936002902146,0.7,0,337.0,971.0,0.0,422.0,1,0.09689170212932013,0.0
222,222,-0.3511661968556925,-0.4,1,465.0,910.0,0.0,1675.0,0,0.05275840455492989,0.0
223,223,-0.4534152916843761,-0.5,1,365.0,942.0,1.0,553.0,1,0.02019494790262363,0.0
224,224,0.20400171623891494,0.2,0,384.0,815.0,0.0,291.0,1,0.020714875740257623,0.0
225,225,-0.2016530280754283,-0.2,1,392.0,580.0,0.0,658.0,0,0.0883441646743825,0.0
226,226,-0.6258535973170225,-0.6,1,295.0,662.0,1.0,503.0,1,0.06262170299053088,0.0
227,227,-0.22429005980463912,-0.2,1,468.0,846.0,0.0,1186.0,0,0.061604516869665275,0.0
228,228,-0.915802353845804,-0.9,1,439.0,665.0,1.0,316.0,1,0.06756909553082532,0.0
229,229,-0.2822259376859009,-0.3,1,441.0,812.0,0.0,2317.0,0,0.037220709560047305,0.0
230,230,0.9046663675011128,0.9,0,414.0,641.0,0.0,3945.0,1,0.005670449600803718,0.0
231,231,0.9380225241065523,0.9,0,481.0,514.0,0.0,305.0,1,0.08898345469676405,0.0
232,232,0.5261730694679501,0.5,0,332.0,611.0,0.0,557.0,1,0.03465206334360432,0.0
233,233,-0.6399074880065008,-0.6,1,340.0,856.0,1.0,284.0,1,0.07505105167963351,0.0
234,234,0.4041210498738139,0.4,0,473.0,956.0,0.0,311.0,1,0.01202787762975286,0.0
235,235,-0.9800623497399326,-1.0,1,425.0,943.0,1.0,672.0,1,0.06475390700627624,0.0
236,236,-0.5656626842153838,-0.6,1,400.0,872.0,1.0,1238.0,1,0.05759766293645407,0.0
237,237,0.21217113723422454,0.2,0,488.0,595.0,0.0,547.0,1,0.09713719945869724,0.0
238,238,0.06627036815620957,0.1,0,263.0,983.0,0.0,604.0,1,0.07826373011853216,0.0
239,239,0.5229686947473755,0.5,0,314.0,757.0,0.0,1659.0,1,0.030461717118711863,0.0
240,240,-0.10239875768200646,-0.1,1,433.0,540.0,0.0,927.0,0,0.03171354014512974,0.0
241,241,-0.1529542739557046,-0.2,1,315.0,598.0,0.0,597.0,0,0.0846101299294659,0.0
242,242,-0.3569105255988594,-0.4,1,487.0,847.0,1.0,1346.0,1,0.08979971554290021,0.0
243,243,0.1112359124774196,0.1,0,417.0,929.0,0.0,2654.0,1,0.015283527934195108,0.0
244,244,-0.7275679630972005,-0.7,1,343.0,600.0,1.0,467.0,1,0.05269465697234169,0.0
245,245,-0.41543853955216803,-0.4,1,311.0,683.0,0.0,606.0,0,0.06784488298847623,0.0
246,246,-0.8717275849450583,-0.9,1,404.0,839.0,1.0,527.0,1,0.006026257479572805,0.0
247,247,0.21885842591399185,0.2,0,474.0,612.0,0.0,554.0,1,0.06904014235185559,0.0
248,248,0.7069484801217487,0.7,0,436.0,831.0,0.0,243.0,1,0.010012542689035165,0.0
249,249,0.45846491207989315,0.5,0,498.0,603.0,0.0,669.0,1,0.03328662471288597,0.0
250,250,-0.07447964409270424,-0.1,1,272.0,861.0,0.0,487.0,0,0.04788196837806494,0.0
251,251,0.020404957788582534,0.0,0,265.0,611.0,0.0,554.0,1,0.007330006699487135,0.0
252,252,-0.31709910318059054,-0.3,1,433.0,947.0,0.0,1210.0,0,0.05987994291625486,0.0
253,253,-0.5939855592586321,-0.6,1,391.0,733.0,1.0,736.0,1,0.020125827200607172,0.0
254,254,0.5364493618817714,0.5,0,330.0,962.0,0.0,338.0,1,0.08655791438294295,0.0
255,255,0.300936525527816,0.3,0,337.0,890.0,0.0,553.0,1,0.08030695576387625,0.0
256,256,-0.03188516131517094,-0.0,1,368.0,516.0,0.0,1386.0,0,0.039698259410762965,0.0
257,257,0.07011877913687337,0.1,0,416.0,883.0,0.0,2251.0,1,0.03230694797688144,0.0
258,258,-0.7699323458553633,-0.8,1,438.0,828.0,1.0,384.0,1,0.06972592384813606,0.0
259,259,-0.45635649467498873,-0.5,1,453.0,615.0,1.0,1112.0,1,0.028665708229437648,0.0
260,260,-0.12017739248042814,-0.1,1,323.0,586.0,0.0,361.0,0,0.0040580595751465885,0.0
261,261,-0.9389725859744298,-0.9,1,365.0,958.0,1.0,677.0,1,0.031228561918824307,0.0
262,262,0.013736765872219614,0.0,0,377.0,602.0,0.0,471.0,1,0.07301645595143956,0.0
263,263,-0.1995744858942501,-0.2,1,273.0,594.0,1.0,603.0,1,0.08111038339785749,0.0
264,264,-0.07829831851354552,-0.1,1,370.0,623.0,0.0,647.0,0,0.042252940815976005,0.0
265,265,-0.021984393643178057,-0.0,1,393.0,746.0,0.0,1741.0,0,0.015305097952032899,0.0
266,266,-0.7060184991957459,-0.7,1,447.0,931.0,1.0,502.0,1,0.017376092996116376,0.0
267,267,-0.49377381120960595,-0.5,1,357.0,507.0,1.0,596.0,1,0.0980371980418534,0.0
268,268,0.5752744618077246,0.6,0,388.0,777.0,0.0,275.0,1,0.04306589084766902,0.0
269,269,0.8715933068012598,0.9,0,439.0,722.0,0.0,339.0,1,0.07161155036916038,0.0
270,270,-0.6693703382476179,-0.7,1,351.0,675.0,1.0,454.0,1,0.04619633766513551,0.0
