,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.5575476638210275,-0.6,0.0,1.0,303.0,939.0,0.0,1,1758.0,0
1,1,0.27414779348006035,0.3,1.0,1.0,436.0,529.0,0.0,0,2035.0,0
2,2,0.13638304397488443,0.1,1.0,1.0,365.0,776.0,0.0,0,1859.0,0
3,3,0.3175634190088107,0.3,1.0,1.0,319.0,878.0,0.0,0,1803.0,0
4,4,-0.6257915577345925,-0.6,1.0,0.0,498.0,939.0,0.0,0,1563.0,1
5,5,0.3286456443197968,0.3,0.0,0.0,475.0,525.0,0.0,1,2000.0,1
6,6,-0.887631742888824,-0.9,1.0,0.0,465.0,506.0,0.0,0,2029.0,1
7,7,-0.6839507258939085,-0.7,1.0,0.0,459.0,873.0,0.0,0,1668.0,1
8,8,-0.44263396562609797,-0.4,0.0,1.0,303.0,742.0,0.0,1,1955.0,0
9,9,0.12983344554471754,0.1,1.0,1.0,402.0,737.0,0.0,0,1861.0,0
10,10,-0.08965307302913572,-0.1,0.0,1.0,429.0,932.0,0.0,1,-1211.0,0
11,11,0.668032619249925,0.7,0.0,0.0,287.0,986.0,0.0,1,1727.0,1
12,12,-0.5086558908694949,-0.5,0.0,1.0,251.0,737.0,0.0,1,2012.0,0
13,13,-0.4878951646146282,-0.5,0.0,1.0,398.0,741.0,0.0,1,1861.0,0
14,14,-0.26271923423718213,-0.3,0.0,1.0,405.0,505.0,0.0,1,2090.0,0
15,15,-0.10235304828777747,-0.1,1.0,0.0,348.0,860.0,0.0,0,1792.0,1
16,16,0.16527300960098967,0.2,0.0,0.0,392.0,605.0,1.0,0,-977.0,0
17,17,-0.10511796064265144,-0.1,1.0,0.0,388.0,712.0,0.0,0,1900.0,1
18,18,-0.7546638039184791,-0.8,1.0,0.0,392.0,503.0,0.0,0,2105.0,1
19,19,-0.7807686515986207,-0.8,0.0,1.0,330.0,531.0,0.0,1,2139.0,0
20,20,-0.8273374517996381,-0.8,1.0,0.0,385.0,834.0,0.0,0,1781.0,1
21,21,0.5202345056169307,0.5,0.0,0.0,396.0,592.0,0.0,1,2012.0,1
22,22,0.7203923780017755,0.7,0.0,0.0,345.0,664.0,0.0,1,1991.0,1
23,23,0.13647635378141365,0.1,0.0,0.0,456.0,941.0,0.0,1,1603.0,1
24,24,-0.20676937001381346,-0.2,1.0,0.0,450.0,890.0,0.0,0,1660.0,1
25,25,0.21935441538544043,0.2,0.0,0.0,328.0,742.0,0.0,1,1930.0,1
26,26,0.4862585069569395,0.5,1.0,1.0,399.0,616.0,0.0,0,1985.0,0
