,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.1991844823217681,-0.2,0.0,1.0,286.0,855.0,1.0,0,1309.0,1
1,1,-0.3829176678586488,-0.4,1.0,0.0,426.0,701.0,0.0,0,63.0,1
2,2,-0.39063603258344837,-0.4,1.0,0.0,457.0,879.0,0.0,0,214.0,1
3,3,-0.44240484591561974,-0.4,1.0,0.0,474.0,704.0,0.0,0,172.0,1
4,4,0.7414008381339948,0.7,1.0,1.0,354.0,838.0,1.0,1,218.0,1
5,5,0.6197918863349504,0.6,1.0,1.0,461.0,562.0,1.0,1,177.0,1
6,6,0.27225811005377165,0.3,1.0,1.0,415.0,501.0,1.0,1,384.0,1
7,7,-0.21591954777138633,-0.2,0.0,1.0,392.0,874.0,1.0,0,304.0,1
8,8,0.23718640588698692,0.2,1.0,1.0,361.0,573.0,1.0,1,476.0,1
9,9,-0.8155042908342627,-0.8,1.0,0.0,464.0,866.0,0.0,0,180.0,1
10,10,0.8953162664834594,0.9,0.0,0.0,487.0,761.0,0.0,1,32.0,1
11,11,-0.2953730764393626,-0.3,1.0,0.0,460.0,948.0,0.0,0,382.0,1
12,12,0.680457890207551,0.7,1.0,1.0,416.0,528.0,1.0,1,156.0,1
13,13,-0.8495399446853601,-0.8,0.0,1.0,377.0,992.0,1.0,0,181.0,1
14,14,0.793258244886789,0.8,0.0,0.0,470.0,924.0,0.0,1,66.0,1
15,15,-0.5504098742728076,-0.6,0.0,1.0,441.0,584.0,1.0,0,165.0,1
16,16,0.814769592559304,0.8,1.0,1.0,395.0,763.0,1.0,1,112.0,1
17,17,0.14094004482278677,0.1,0.0,0.0,389.0,757.0,0.0,1,414.0,1
18,18,0.4086425559032595,0.4,0.0,0.0,398.0,710.0,0.0,1,182.0,1
19,19,-0.727414920980263,-0.7,1.0,0.0,365.0,723.0,0.0,0,282.0,1
20,20,-0.22471349219495007,-0.2,0.0,1.0,334.0,902.0,1.0,0,344.0,1
21,21,0.6758494342584972,0.7,1.0,1.0,375.0,713.0,1.0,1,142.0,1
22,22,0.8277684328693707,0.8,0.0,0.0,329.0,871.0,0.0,1,200.0,1
23,23,-0.22489580351403637,-0.2,0.0,1.0,497.0,685.0,0.0,1,-342.0,0
24,24,-0.3283185386154138,-0.3,1.0,0.0,473.0,717.0,0.0,0,220.0,1
25,25,-0.16438075511877703,-0.2,0.0,1.0,393.0,836.0,1.0,0,171.0,1
26,26,-0.5756969926797253,-0.6,1.0,0.0,330.0,616.0,0.0,0,94.0,1
27,27,0.5546248052701684,0.6,1.0,1.0,296.0,904.0,1.0,1,380.0,1
28,28,-0.6749112800535132,-0.7,1.0,0.0,323.0,936.0,0.0,0,101.0,1
29,29,0.30912278388408587,0.3,0.0,0.0,269.0,573.0,0.0,1,178.0,1
30,30,-0.26383848162948653,-0.3,1.0,0.0,493.0,605.0,0.0,0,522.0,1
31,31,-0.278912109818925,-0.3,0.0,1.0,412.0,987.0,1.0,0,141.0,1
32,32,0.7294733757805666,0.7,0.0,0.0,271.0,750.0,0.0,1,149.0,1
33,33,-0.6797111194830829,-0.7,0.0,1.0,343.0,630.0,1.0,0,237.0,1
34,34,-0.293431037292723,-0.3,0.0,1.0,459.0,514.0,1.0,0,397.0,1
35,35,-0.7154048003998026,-0.7,1.0,0.0,442.0,839.0,0.0,0,209.0,1
36,36,-0.22224849808419067,-0.2,1.0,0.0,390.0,939.0,0.0,0,61.0,1
37,37,0.02047825743606968,0.0,1.0,1.0,440.0,858.0,1.0,1,1702.0,1
38,38,-0.41555911975143717,-0.4,1.0,0.0,286.0,898.0,0.0,0,286.0,1
39,39,0.45170529626172884,0.5,1.0,1.0,443.0,528.0,1.0,1,279.0,1
40,40,-0.6006786270905262,-0.6,0.0,1.0,412.0,692.0,1.0,0,216.0,1
41,41,0.17942028470093307,0.2,1.0,1.0,411.0,934.0,1.0,1,75.0,1
42,42,-0.29966914492729657,-0.3,1.0,0.0,461.0,828.0,0.0,0,111.0,1
43,43,-0.4048306898071063,-0.4,0.0,1.0,499.0,825.0,1.0,0,306.0,1
44,44,-0.23481607472045396,-0.2,1.0,0.0,297.0,664.0,0.0,0,299.0,1
45,45,-0.7258740839182922,-0.7,0.0,1.0,336.0,501.0,1.0,0,203.0,1
46,46,0.29789064169378754,0.3,1.0,1.0,263.0,794.0,1.0,1,353.0,1
47,47,0.180048652383613,0.2,1.0,1.0,340.0,749.0,1.0,1,941.0,1
48,48,-0.5905359147157014,-0.6,1.0,0.0,339.0,673.0,1.0,1,-22.0,0
49,49,-0.41116168283871296,-0.4,0.0,1.0,373.0,888.0,1.0,0,139.0,1
50,50,0.8014779139210114,0.8,0.0,0.0,369.0,827.0,0.0,1,174.0,1
51,51,0.7527149719777247,0.8,1.0,1.0,489.0,545.0,1.0,1,196.0,1
52,52,0.004764010579183409,0.0,1.0,1.0,309.0,556.0,1.0,1,2135.0,1
53,53,-0.34364289897267775,-0.3,0.0,1.0,351.0,881.0,1.0,0,258.0,1
54,54,0.01578428968489254,0.0,0.0,0.0,266.0,843.0,1.0,0,1891.0,0
55,55,0.16643633683266434,0.2,1.0,1.0,464.0,972.0,1.0,1,164.0,1
56,56,0.6077980001338384,0.6,1.0,1.0,267.0,542.0,1.0,1,261.0,1
57,57,-0.30292262252842095,-0.3,1.0,0.0,415.0,979.0,0.0,0,226.0,1
58,58,0.5925676555615434,0.6,0.0,0.0,316.0,615.0,0.0,1,319.0,1
59,59,-0.23147667011605466,-0.2,0.0,1.0,472.0,812.0,1.0,0,986.0,1
60,60,-0.047339778525647525,-0.0,1.0,0.0,285.0,736.0,0.0,0,449.0,1
61,61,0.8348811678595932,0.8,1.0,1.0,428.0,661.0,1.0,1,91.0,1
62,62,0.26490068372407605,0.3,1.0,1.0,464.0,776.0,1.0,1,190.0,1
63,63,-0.5259027166030198,-0.5,1.0,0.0,392.0,695.0,0.0,0,203.0,1
64,64,0.22211178341887605,0.2,0.0,0.0,297.0,898.0,0.0,1,-255.0,1
