,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.8307470841630293,-0.8,1.0,0.0,457.0,509.0,0.0,0,74.0,1
1,1,0.5767645448448507,0.6,1.0,1.0,256.0,871.0,1.0,1,723.0,1
2,2,-0.29398501537344945,-0.3,0.0,1.0,277.0,817.0,1.0,0,1966.0,1
3,3,0.8758044260440035,0.9,0.0,0.0,405.0,504.0,0.0,1,201.0,1
4,4,0.761848098336323,0.8,1.0,1.0,271.0,561.0,1.0,1,338.0,1
5,5,0.09971620578871687,0.1,1.0,1.0,420.0,713.0,0.0,0,67.0,0
6,6,-0.4049443617349136,-0.4,0.0,1.0,302.0,553.0,1.0,0,505.0,1
7,7,-0.3583689821719096,-0.4,1.0,0.0,294.0,623.0,0.0,0,343.0,1
8,8,0.5071415651486847,0.5,1.0,1.0,467.0,866.0,1.0,1,267.0,1
9,9,-0.31379604075182166,-0.3,1.0,0.0,449.0,787.0,0.0,0,994.0,1
10,10,0.0792333670902785,0.1,0.0,0.0,437.0,797.0,0.0,1,2496.0,1
11,11,-0.6231350355305353,-0.6,1.0,0.0,356.0,878.0,0.0,0,456.0,1
12,12,0.7540254501961984,0.8,0.0,0.0,466.0,760.0,0.0,1,214.0,1
13,13,-0.607591019876004,-0.6,0.0,1.0,326.0,675.0,1.0,0,289.0,1
14,14,0.18606581938743438,0.2,0.0,0.0,414.0,909.0,0.0,1,877.0,1
15,15,-0.185536917054978,-0.2,0.0,1.0,391.0,985.0,1.0,0,314.0,1
16,16,-0.8163363019137607,-0.8,1.0,0.0,305.0,892.0,0.0,0,313.0,1
17,17,-0.5453201310504567,-0.5,0.0,1.0,440.0,826.0,1.0,0,484.0,1
18,18,0.4296430507957495,0.4,1.0,1.0,335.0,907.0,1.0,1,238.0,1
19,19,0.08475355293933784,0.1,1.0,1.0,481.0,754.0,0.0,0,2615.0,0
20,20,-0.09741876279156059,-0.1,0.0,1.0,288.0,912.0,0.0,1,3800.0,0
21,21,-0.11279613974040614,-0.1,0.0,1.0,360.0,559.0,0.0,1,691.0,0
22,22,0.8635189158768114,0.9,1.0,1.0,430.0,776.0,1.0,1,254.0,1
23,23,-0.08253821811151196,-0.1,0.0,1.0,454.0,853.0,1.0,0,2173.0,1
24,24,0.7845696623941613,0.8,1.0,1.0,334.0,749.0,1.0,1,237.0,1
25,25,-0.409315452148867,-0.4,0.0,1.0,327.0,537.0,1.0,0,856.0,1
26,26,0.8148081453715456,0.8,0.0,0.0,426.0,880.0,0.0,1,214.0,1
27,27,-0.39436744701872584,-0.4,1.0,0.0,357.0,715.0,0.0,0,978.0,1
28,28,0.07512558437631212,0.1,0.0,0.0,352.0,597.0,0.0,1,731.0,1
29,29,-0.7761498838009722,-0.8,0.0,1.0,342.0,551.0,1.0,0,567.0,1
30,30,0.4102855406940874,0.4,1.0,1.0,437.0,972.0,0.0,0,-409.0,0
31,31,-0.41463993316335335,-0.4,1.0,0.0,436.0,901.0,0.0,0,363.0,1
32,32,0.7139514181449563,0.7,0.0,0.0,499.0,633.0,0.0,1,468.0,1
33,33,-0.41442408501898204,-0.4,1.0,0.0,443.0,999.0,0.0,0,678.0,1
34,34,-0.2234830355459021,-0.2,0.0,1.0,272.0,586.0,1.0,0,2772.0,1
35,35,-0.3395265623308643,-0.3,0.0,1.0,254.0,964.0,1.0,0,642.0,1
36,36,0.28119444509900016,0.3,1.0,1.0,345.0,605.0,0.0,0,-70.0,0
37,37,-0.41437747184498874,-0.4,0.0,1.0,277.0,950.0,1.0,0,853.0,1
38,38,-0.7143926266719285,-0.7,1.0,0.0,365.0,828.0,0.0,0,697.0,1
39,39,-0.0876520974566628,-0.1,1.0,0.0,454.0,973.0,0.0,0,183.0,1
40,40,0.6541751619404587,0.7,1.0,1.0,328.0,520.0,1.0,1,172.0,1
41,41,0.7741099119319274,0.8,1.0,1.0,269.0,981.0,1.0,1,250.0,1
42,42,0.7498218460545975,0.7,1.0,1.0,334.0,797.0,1.0,1,339.0,1
43,43,-0.7769978822485154,-0.8,0.0,1.0,429.0,962.0,1.0,0,549.0,1
44,44,-0.361975941148987,-0.4,0.0,1.0,279.0,773.0,1.0,0,808.0,1
45,45,-0.6573481490952386,-0.7,0.0,1.0,355.0,955.0,1.0,0,310.0,1
46,46,0.01703481322341871,0.0,1.0,1.0,428.0,753.0,0.0,0,39.0,0
47,47,-0.6709426868170191,-0.7,0.0,1.0,356.0,687.0,1.0,0,267.0,1
48,48,0.4355077264530566,0.4,0.0,0.0,488.0,780.0,0.0,1,792.0,1
49,49,0.2560592428999243,0.3,0.0,0.0,350.0,848.0,0.0,1,432.0,1
50,50,0.5627392673262207,0.6,0.0,0.0,264.0,654.0,0.0,1,22.0,1
51,51,0.051821116164843306,0.1,0.0,0.0,270.0,689.0,0.0,1,1301.0,1
52,52,0.8906517462413087,0.9,0.0,0.0,328.0,700.0,0.0,1,82.0,1
53,53,-0.5439522099238232,-0.5,1.0,0.0,265.0,751.0,0.0,0,504.0,1
54,54,0.5276478888224073,0.5,1.0,1.0,356.0,849.0,1.0,1,515.0,1
55,55,-0.21058314513184462,-0.2,0.0,1.0,331.0,629.0,1.0,0,270.0,1
56,56,0.28085390642351105,0.3,0.0,0.0,423.0,878.0,0.0,1,709.0,1
57,57,-0.5959160224950926,-0.6,1.0,0.0,421.0,894.0,0.0,0,505.0,1
58,58,-0.3999869887745331,-0.4,1.0,0.0,457.0,759.0,0.0,0,834.0,1
59,59,0.6754512589832368,0.7,1.0,1.0,383.0,858.0,1.0,1,259.0,1
60,60,-0.7573444845057576,-0.8,1.0,0.0,294.0,563.0,0.0,0,773.0,1
61,61,-0.3579508319919228,-0.4,0.0,1.0,377.0,936.0,1.0,0,987.0,1
62,62,0.18257198680283138,0.2,1.0,1.0,497.0,993.0,1.0,1,3510.0,1
63,63,-0.18673100625269146,-0.2,0.0,1.0,452.0,829.0,0.0,1,2009.0,0
64,64,-0.5229213576542685,-0.5,1.0,0.0,333.0,667.0,0.0,0,620.0,1
65,65,0.5498592504962506,0.5,1.0,1.0,251.0,568.0,1.0,1,351.0,1
66,66,-0.857997532496944,-0.9,0.0,1.0,380.0,868.0,1.0,0,132.0,1
67,67,-0.8278360376333046,-0.8,0.0,1.0,411.0,561.0,1.0,0,338.0,1
68,68,0.7478833135210762,0.7,1.0,1.0,476.0,828.0,1.0,1,356.0,1
69,69,-0.08752781815148047,-0.1,0.0,1.0,392.0,607.0,0.0,1,-79.0,0
70,70,-0.08694524106806534,-0.1,1.0,0.0,276.0,878.0,0.0,0,-214.0,1
71,71,0.07522278520119641,0.1,1.0,1.0,287.0,904.0,0.0,0,1319.0,0
72,72,0.5465617626576847,0.5,1.0,1.0,414.0,629.0,1.0,1,397.0,1
73,73,-0.6831442278987243,-0.7,1.0,0.0,481.0,899.0,0.0,0,410.0,1
74,74,0.015355093726621916,0.0,0.0,0.0,443.0,939.0,0.0,1,648.0,1
75,75,0.3196796326930612,0.3,0.0,0.0,265.0,831.0,0.0,1,994.0,1
76,76,0.6510071080836185,0.7,0.0,0.0,331.0,543.0,0.0,1,86.0,1
77,77,-0.783037469871466,-0.8,0.0,1.0,301.0,856.0,1.0,0,283.0,1
