,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.15397380482198653,-0.2,0.0,1.0,377.0,727.0,0.0,1,776.0,0
1,1,-0.26047591105701606,-0.3,1.0,0.0,264.0,863.0,0.0,0,163.0,1
2,2,-0.4098712642492172,-0.4,1.0,0.0,419.0,539.0,0.0,0,522.0,1
3,3,0.04588438427609276,0.0,0.0,0.0,382.0,803.0,1.0,0,795.0,0
4,4,-0.23313579205642054,-0.2,1.0,0.0,321.0,701.0,0.0,0,878.0,1
5,5,0.3649362796869783,0.4,1.0,1.0,409.0,755.0,1.0,1,1256.0,1
6,6,0.75715401617919,0.8,1.0,1.0,443.0,849.0,1.0,1,408.0,1
7,7,0.2155329526016524,0.2,1.0,1.0,300.0,865.0,0.0,0,-75.0,0
8,8,-0.12093861221178637,-0.1,1.0,0.0,374.0,894.0,0.0,0,282.0,1
9,9,-0.5174414795685067,-0.5,1.0,0.0,397.0,714.0,0.0,0,179.0,1
10,10,0.8353729665799526,0.8,1.0,1.0,498.0,579.0,1.0,1,413.0,1
11,11,-0.054807568046122856,-0.1,0.0,1.0,494.0,682.0,0.0,1,744.0,0
12,12,-0.1721672278100268,-0.2,0.0,1.0,369.0,638.0,0.0,1,1913.0,0
13,13,-0.03195901543734658,-0.0,1.0,0.0,468.0,659.0,1.0,1,433.0,0
14,14,-0.7389336217827597,-0.7,1.0,0.0,296.0,671.0,0.0,0,263.0,1
15,15,0.2511304132846882,0.3,1.0,1.0,454.0,861.0,1.0,1,985.0,1
16,16,0.29791207650851625,0.3,0.0,0.0,473.0,870.0,0.0,1,97.0,1
17,17,0.17170833058349222,0.2,1.0,1.0,394.0,850.0,0.0,0,406.0,0
18,18,0.12354818220351105,0.1,0.0,0.0,411.0,782.0,0.0,1,277.0,1
19,19,0.1977244551557057,0.2,0.0,0.0,298.0,869.0,0.0,1,633.0,1
20,20,-0.30543500746127294,-0.3,0.0,1.0,340.0,646.0,1.0,0,504.0,1
21,21,0.13428360672476114,0.1,1.0,1.0,402.0,724.0,1.0,1,394.0,1
22,22,-0.11241238916705398,-0.1,1.0,0.0,428.0,811.0,1.0,1,481.0,0
23,23,-0.3358366603609034,-0.3,1.0,0.0,312.0,555.0,0.0,0,883.0,1
24,24,0.37076157484346794,0.4,1.0,1.0,305.0,616.0,1.0,1,449.0,1
25,25,-0.21170038700128058,-0.2,1.0,0.0,367.0,930.0,0.0,0,223.0,1
26,26,0.24025546840647427,0.2,1.0,1.0,372.0,848.0,1.0,1,200.0,1
27,27,0.11641001567446907,0.1,0.0,0.0,417.0,505.0,0.0,1,478.0,1
28,28,0.4352650052736883,0.4,0.0,0.0,286.0,992.0,0.0,1,842.0,1
29,29,-0.1638890240675489,-0.2,0.0,1.0,341.0,723.0,0.0,1,1276.0,0
30,30,0.07373779772987543,0.1,1.0,1.0,498.0,703.0,0.0,0,429.0,0
31,31,-0.0232317789987031,-0.0,1.0,0.0,499.0,777.0,1.0,1,424.0,0
32,32,0.4898477587089426,0.5,1.0,1.0,455.0,717.0,1.0,1,718.0,1
33,33,0.33605307808345797,0.3,1.0,1.0,494.0,632.0,1.0,1,414.0,1
34,34,-0.13210015961407084,-0.1,0.0,1.0,272.0,998.0,1.0,0,210.0,1
35,35,0.3226777086653966,0.3,0.0,0.0,425.0,532.0,0.0,1,473.0,1
36,36,0.7215275969360452,0.7,0.0,0.0,483.0,721.0,0.0,1,346.0,1
37,37,-0.7883176474128952,-0.8,0.0,1.0,403.0,584.0,1.0,0,573.0,1
38,38,0.27716939000048135,0.3,0.0,0.0,278.0,862.0,0.0,1,740.0,1
39,39,-0.4942653598445414,-0.5,1.0,0.0,303.0,945.0,0.0,0,222.0,1
40,40,0.8039963819543966,0.8,1.0,1.0,493.0,923.0,0.0,0,354.0,0
41,41,0.1517644431551911,0.2,0.0,0.0,440.0,813.0,0.0,1,847.0,1
42,42,0.8769316120335703,0.9,0.0,0.0,269.0,613.0,0.0,1,348.0,1
43,43,-0.8641528031341114,-0.9,0.0,1.0,336.0,773.0,1.0,0,661.0,1
44,44,0.8596647316772345,0.9,0.0,0.0,356.0,604.0,0.0,1,270.0,1
45,45,-0.7692561001292785,-0.8,0.0,1.0,405.0,624.0,1.0,0,561.0,1
46,46,-0.27215008094562376,-0.3,0.0,1.0,447.0,929.0,1.0,0,1984.0,1
47,47,0.7633761827124675,0.8,0.0,0.0,365.0,683.0,0.0,1,422.0,1
48,48,-0.33641229949047946,-0.3,0.0,1.0,472.0,528.0,1.0,0,700.0,1
49,49,0.6030474506124713,0.6,0.0,0.0,306.0,841.0,0.0,1,133.0,1
50,50,-0.6992057384628946,-0.7,1.0,0.0,464.0,519.0,0.0,0,567.0,1
51,51,0.4533159492655402,0.5,1.0,1.0,479.0,654.0,1.0,1,1037.0,1
52,52,-0.4573137507562493,-0.5,1.0,0.0,339.0,860.0,0.0,0,291.0,1
53,53,0.17300798494085223,0.2,1.0,1.0,308.0,924.0,1.0,1,528.0,1
54,54,-0.46455978165444806,-0.5,1.0,0.0,385.0,886.0,0.0,0,279.0,1
55,55,0.14274540388858903,0.1,1.0,1.0,379.0,735.0,1.0,1,646.0,1
56,56,-0.127506060177484,-0.1,0.0,1.0,371.0,876.0,1.0,0,403.0,1
57,57,0.5935804506995263,0.6,0.0,0.0,281.0,629.0,0.0,1,270.0,1
58,58,-0.278417901776424,-0.3,1.0,0.0,449.0,867.0,0.0,0,164.0,1
59,59,0.4669266400286224,0.5,0.0,0.0,361.0,653.0,0.0,1,426.0,1
60,60,0.25620753963476395,0.3,1.0,1.0,258.0,761.0,1.0,1,631.0,1
61,61,0.35975877031731607,0.4,1.0,1.0,335.0,638.0,1.0,1,1007.0,1
62,62,0.15051766462084737,0.2,1.0,1.0,437.0,891.0,0.0,0,762.0,0
63,63,-0.2781257131171371,-0.3,1.0,0.0,291.0,623.0,0.0,0,1166.0,1
64,64,-0.08735331804939539,-0.1,1.0,0.0,373.0,847.0,1.0,1,200.0,0
65,65,-0.54453507292941,-0.5,1.0,0.0,435.0,608.0,0.0,0,857.0,1
66,66,0.10626892086844475,0.1,1.0,1.0,365.0,552.0,1.0,1,553.0,1
67,67,0.819783744255976,0.8,1.0,1.0,379.0,764.0,1.0,1,337.0,1
68,68,-0.3635375674366018,-0.4,1.0,0.0,459.0,577.0,0.0,0,344.0,1
69,69,-0.5381003041785506,-0.5,0.0,1.0,447.0,748.0,1.0,0,345.0,1
70,70,0.5723786025513257,0.6,1.0,1.0,499.0,822.0,1.0,1,259.0,1
71,71,0.41408032645338644,0.4,0.0,0.0,454.0,970.0,0.0,1,196.0,1
72,72,-0.17768112202908515,-0.2,0.0,1.0,384.0,770.0,0.0,1,866.0,0
73,73,0.8703007129748456,0.9,0.0,0.0,267.0,992.0,0.0,1,11.0,1
74,74,0.5283174035189057,0.5,1.0,1.0,317.0,969.0,1.0,1,1004.0,1
75,75,-0.7920430952746652,-0.8,1.0,0.0,399.0,912.0,0.0,0,149.0,1
76,76,-0.869742265374567,-0.9,0.0,1.0,492.0,624.0,1.0,0,454.0,1
77,77,0.6677470238343882,0.7,0.0,0.0,331.0,889.0,0.0,1,430.0,1
78,78,0.8428651302904625,0.8,1.0,1.0,391.0,580.0,1.0,1,569.0,1
79,79,0.8074255593864254,0.8,0.0,0.0,450.0,674.0,0.0,1,356.0,1
80,80,-0.5281730836800458,-0.5,0.0,1.0,275.0,962.0,1.0,0,363.0,1
81,81,-0.08881580294623859,-0.1,1.0,0.0,361.0,697.0,1.0,1,642.0,0
82,82,0.07417475121491623,0.1,0.0,0.0,442.0,687.0,0.0,1,1141.0,1
83,83,0.34437516259491996,0.3,0.0,0.0,424.0,756.0,0.0,1,130.0,1
84,84,0.2811212602564387,0.3,1.0,1.0,448.0,872.0,1.0,1,690.0,1
85,85,-0.18511061746760116,-0.2,0.0,1.0,393.0,791.0,1.0,0,506.0,1
86,86,0.49708720664318673,0.5,1.0,1.0,341.0,755.0,1.0,1,374.0,1
87,87,-0.7569217408352653,-0.8,1.0,0.0,494.0,954.0,0.0,0,322.0,1
88,88,0.293319637441947,0.3,1.0,1.0,298.0,981.0,0.0,0,-209.0,0
89,89,-0.3149583933213477,-0.3,0.0,1.0,283.0,590.0,0.0,1,197.0,0
90,90,0.8024409532191615,0.8,0.0,0.0,444.0,947.0,0.0,1,279.0,1
91,91,0.7802583221687959,0.8,1.0,1.0,384.0,910.0,1.0,1,136.0,1
92,92,-0.16208049285709158,-0.2,0.0,1.0,339.0,796.0,1.0,0,305.0,1
93,93,0.33943803284088025,0.3,0.0,0.0,265.0,779.0,0.0,1,546.0,1
94,94,-0.05867250347585429,-0.1,1.0,0.0,280.0,770.0,0.0,0,600.0,1
95,95,-0.8892510192415397,-0.9,1.0,0.0,490.0,664.0,0.0,0,606.0,1
96,96,-0.7620765239733928,-0.8,1.0,0.0,272.0,605.0,0.0,0,333.0,1
97,97,-0.6497086254701229,-0.6,0.0,1.0,412.0,873.0,0.0,1,145.0,0
98,98,0.582466323214411,0.6,1.0,1.0,473.0,590.0,1.0,1,417.0,1
99,99,0.3540449349184013,0.4,1.0,1.0,432.0,534.0,0.0,0,1074.0,0
100,100,-0.6196029872946647,-0.6,1.0,0.0,348.0,899.0,0.0,0,293.0,1
101,101,-0.8395641333552188,-0.8,0.0,1.0,289.0,901.0,1.0,0,210.0,1
102,102,0.1093484382076707,0.1,1.0,1.0,406.0,597.0,1.0,1,557.0,1
103,103,0.8657744729724594,0.9,1.0,1.0,347.0,835.0,1.0,1,248.0,1
104,104,-0.07211709145568768,-0.1,1.0,0.0,325.0,859.0,1.0,1,826.0,0
105,105,-0.5974298334953583,-0.6,1.0,0.0,296.0,681.0,0.0,0,473.0,1
106,106,-0.07210835876076105,-0.1,1.0,0.0,425.0,617.0,0.0,0,1228.0,1
107,107,0.5622116124730282,0.6,0.0,0.0,296.0,971.0,0.0,1,-217.0,1
108,108,0.6405495841462275,0.6,1.0,1.0,370.0,692.0,1.0,1,1098.0,1
109,109,-0.7047151535094096,-0.7,0.0,1.0,398.0,630.0,1.0,0,512.0,1
110,110,-0.6696771063352569,-0.7,1.0,0.0,491.0,688.0,0.0,0,671.0,1
111,111,-0.02571484700402349,-0.0,0.0,1.0,431.0,877.0,0.0,1,1132.0,0
112,112,-0.20393333074023068,-0.2,1.0,0.0,468.0,956.0,0.0,0,246.0,1
113,113,-0.4557185256362558,-0.5,1.0,0.0,377.0,990.0,0.0,0,-7.0,1
114,114,0.3248214896797791,0.3,1.0,1.0,447.0,572.0,0.0,0,3161.0,0
115,115,0.16395045254892293,0.2,0.0,0.0,268.0,621.0,0.0,1,311.0,1
116,116,0.0587617044247436,0.1,1.0,1.0,357.0,664.0,0.0,0,279.0,0
117,117,0.07378040145296638,0.1,1.0,1.0,291.0,807.0,1.0,1,1522.0,1
118,118,0.5352475045581183,0.5,0.0,0.0,279.0,503.0,0.0,1,898.0,1
119,119,-0.8279920758884195,-0.8,1.0,0.0,448.0,703.0,0.0,0,759.0,1
120,120,-0.2993097186567545,-0.3,0.0,1.0,425.0,625.0,1.0,0,480.0,1
121,121,0.8412571247940649,0.8,1.0,1.0,262.0,579.0,1.0,1,629.0,1
122,122,0.4450003509489956,0.4,1.0,1.0,446.0,522.0,1.0,1,912.0,1
123,123,-0.8236855251710438,-0.8,0.0,1.0,350.0,572.0,1.0,0,278.0,1
124,124,0.7805229536904107,0.8,0.0,0.0,428.0,664.0,0.0,1,308.0,1
125,125,-0.5896192755840093,-0.6,0.0,1.0,339.0,902.0,0.0,1,-41.0,0
126,126,-0.11366654433703627,-0.1,0.0,1.0,472.0,823.0,1.0,0,455.0,1
127,127,-0.2243781042106372,-0.2,0.0,1.0,415.0,733.0,1.0,0,812.0,1
128,128,0.3240333743910516,0.3,0.0,0.0,496.0,518.0,0.0,1,686.0,1
129,129,-0.3932729212131656,-0.4,1.0,0.0,451.0,694.0,1.0,1,555.0,0
130,130,0.7629105781909581,0.8,0.0,0.0,416.0,838.0,0.0,1,126.0,1
131,131,0.04855300829677178,0.0,1.0,1.0,475.0,886.0,0.0,0,409.0,0
132,132,-0.6121581257835849,-0.6,0.0,1.0,279.0,868.0,1.0,0,343.0,1
133,133,0.678263047655126,0.7,1.0,1.0,415.0,791.0,1.0,1,734.0,1
134,134,0.2708831793428953,0.3,0.0,0.0,426.0,876.0,1.0,0,88.0,0
135,135,-0.06081212143706327,-0.1,0.0,1.0,365.0,670.0,0.0,1,535.0,0
136,136,0.6880550299404443,0.7,0.0,0.0,435.0,794.0,0.0,1,481.0,1
137,137,0.4537842974672107,0.5,1.0,1.0,255.0,783.0,1.0,1,682.0,1
138,138,-0.7070696395713174,-0.7,0.0,1.0,407.0,992.0,0.0,1,301.0,0
139,139,-0.19193681538883245,-0.2,0.0,1.0,390.0,902.0,1.0,0,178.0,1
