,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.48172633364519807,-0.5,0.0,1.0,493.0,615.0,1.0,0,652.0,1
1,1,0.7743198982279461,0.8,0.0,0.0,326.0,834.0,0.0,1,350.0,1
2,2,0.44943363035116113,0.4,0.0,0.0,447.0,814.0,0.0,1,599.0,1
3,3,-0.16968007081307868,-0.2,1.0,0.0,360.0,960.0,0.0,0,3680.0,1
4,4,0.6070394032745082,0.6,0.0,0.0,429.0,538.0,0.0,1,553.0,1
5,5,-0.4289625586278187,-0.4,1.0,0.0,426.0,905.0,0.0,0,579.0,1
6,6,0.4943817498081079,0.5,1.0,1.0,355.0,875.0,1.0,1,380.0,1
7,7,0.26797738360725,0.3,1.0,1.0,291.0,528.0,1.0,1,441.0,1
8,8,0.4191496833281724,0.4,1.0,1.0,261.0,970.0,1.0,1,269.0,1
9,9,0.16228346029234253,0.2,1.0,1.0,400.0,586.0,1.0,1,574.0,1
10,10,-0.7461976126195231,-0.7,1.0,0.0,472.0,819.0,0.0,0,189.0,1
11,11,-0.030523293998429568,-0.0,1.0,0.0,271.0,577.0,1.0,1,4152.0,0
12,12,0.4852805300820505,0.5,0.0,0.0,292.0,705.0,0.0,1,293.0,1
13,13,0.1805815958005631,0.2,0.0,0.0,255.0,554.0,0.0,1,4191.0,1
14,14,0.6060789032887929,0.6,0.0,0.0,308.0,866.0,0.0,1,356.0,1
15,15,-0.221580173958282,-0.2,1.0,0.0,281.0,566.0,0.0,0,663.0,1
16,16,-0.823067002079856,-0.8,0.0,1.0,266.0,516.0,1.0,0,428.0,1
17,17,-0.11759403644528676,-0.1,0.0,1.0,464.0,678.0,1.0,0,848.0,1
18,18,0.4241664522472425,0.4,0.0,0.0,438.0,929.0,0.0,1,743.0,1
19,19,-0.8325565623414958,-0.8,1.0,0.0,333.0,670.0,0.0,0,277.0,1
20,20,0.1814450444129082,0.2,0.0,0.0,271.0,607.0,0.0,1,1862.0,1
21,21,0.8832114810848762,0.9,0.0,0.0,477.0,966.0,1.0,0,17.0,0
22,22,-0.7019914826918671,-0.7,1.0,0.0,454.0,537.0,0.0,0,459.0,1
23,23,-0.4563364950745883,-0.5,1.0,0.0,439.0,873.0,0.0,0,758.0,1
24,24,-0.7765841749430167,-0.8,1.0,0.0,479.0,636.0,0.0,0,425.0,1
25,25,0.6569559037128919,0.7,0.0,0.0,399.0,664.0,0.0,1,387.0,1
26,26,-0.49731244837465743,-0.5,1.0,0.0,390.0,959.0,0.0,0,801.0,1
27,27,-0.48557967583733697,-0.5,0.0,1.0,405.0,850.0,1.0,0,165.0,1
28,28,-0.6425973292969387,-0.6,1.0,0.0,413.0,647.0,0.0,0,380.0,1
29,29,0.7100849514556423,0.7,1.0,1.0,352.0,870.0,1.0,1,468.0,1
30,30,0.5162906335342518,0.5,1.0,1.0,484.0,898.0,1.0,1,168.0,1
31,31,-0.7639244905836522,-0.8,0.0,1.0,370.0,750.0,1.0,0,160.0,1
32,32,-0.30962665401363354,-0.3,0.0,1.0,400.0,537.0,1.0,0,363.0,1
33,33,0.20257625171792937,0.2,1.0,1.0,481.0,513.0,1.0,1,976.0,1
34,34,-0.6078952272527052,-0.6,0.0,1.0,291.0,905.0,1.0,0,404.0,1
35,35,0.6434895421122536,0.6,0.0,0.0,478.0,972.0,0.0,1,180.0,1
36,36,-0.1555684161470694,-0.2,0.0,1.0,349.0,722.0,1.0,0,539.0,1
37,37,-0.727135381098017,-0.7,1.0,0.0,252.0,966.0,0.0,0,332.0,1
38,38,0.45118517678542813,0.5,0.0,0.0,450.0,557.0,1.0,0,-27.0,0
