,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.2333692743955137,0.2,1.0,1.0,369.0,723.0,0.0,0,388.0,0
1,1,0.22684166456968013,0.2,1.0,1.0,251.0,987.0,1.0,1,142.0,1
2,2,0.7321553926658392,0.7,0.0,0.0,332.0,650.0,0.0,1,328.0,1
3,3,-0.8028867060959161,-0.8,1.0,0.0,400.0,879.0,0.0,0,81.0,1
4,4,0.24734385622027488,0.2,0.0,0.0,323.0,635.0,0.0,1,1362.0,1
5,5,0.19980600241984725,0.2,0.0,0.0,371.0,730.0,0.0,1,429.0,1
6,6,-0.4537349855811144,-0.5,1.0,0.0,429.0,581.0,0.0,0,610.0,1
7,7,0.15322801996129976,0.2,1.0,1.0,274.0,807.0,1.0,1,329.0,1
8,8,-0.21257655708247547,-0.2,0.0,1.0,376.0,764.0,1.0,0,100.0,1
9,9,-0.7273153849693128,-0.7,0.0,1.0,474.0,895.0,0.0,1,131.0,0
10,10,-0.30404533000684053,-0.3,0.0,1.0,314.0,805.0,1.0,0,361.0,1
11,11,0.011953341737434342,0.0,1.0,1.0,380.0,926.0,1.0,1,484.0,1
12,12,-0.7677097905912851,-0.8,1.0,0.0,460.0,794.0,0.0,0,216.0,1
13,13,0.059424160397096415,0.1,0.0,0.0,346.0,599.0,0.0,1,775.0,1
14,14,-0.6014667905920339,-0.6,0.0,1.0,427.0,608.0,1.0,0,215.0,1
15,15,0.7937706010170545,0.8,0.0,0.0,374.0,925.0,1.0,0,-9.0,0
16,16,-0.19503882415856233,-0.2,1.0,0.0,372.0,751.0,0.0,0,1267.0,1
17,17,0.6180600014319454,0.6,1.0,1.0,300.0,709.0,1.0,1,321.0,1
18,18,-0.6319734222090956,-0.6,0.0,1.0,377.0,999.0,1.0,0,54.0,1
19,19,0.45706737844555134,0.5,0.0,0.0,454.0,694.0,0.0,1,912.0,1
20,20,-0.1730633233368044,-0.2,0.0,1.0,353.0,567.0,1.0,0,700.0,1
21,21,-0.8678009343964244,-0.9,1.0,0.0,396.0,595.0,0.0,0,369.0,1
22,22,0.5304638052630407,0.5,0.0,0.0,372.0,760.0,0.0,1,218.0,1
23,23,0.2962397583458368,0.3,1.0,1.0,352.0,762.0,1.0,1,246.0,1
24,24,0.645620888647681,0.6,0.0,0.0,381.0,771.0,0.0,1,728.0,1
25,25,-0.0978780024858874,-0.1,0.0,1.0,386.0,811.0,0.0,1,533.0,0
26,26,-0.2755871224170465,-0.3,1.0,0.0,381.0,710.0,0.0,0,369.0,1
27,27,0.6497726661591489,0.6,0.0,0.0,335.0,990.0,0.0,1,285.0,1
28,28,0.2992937419646383,0.3,1.0,1.0,396.0,527.0,1.0,1,707.0,1
29,29,-0.09197708079866262,-0.1,0.0,1.0,474.0,555.0,1.0,0,1221.0,1
30,30,0.2878652394108553,0.3,1.0,1.0,294.0,551.0,1.0,1,945.0,1
31,31,-0.8334760650270142,-0.8,0.0,1.0,457.0,627.0,1.0,0,476.0,1
32,32,0.4899381559865307,0.5,0.0,0.0,257.0,937.0,0.0,1,36.0,1
33,33,-0.20302150789925477,-0.2,1.0,0.0,453.0,605.0,0.0,0,652.0,1
34,34,-0.32540826252506916,-0.3,0.0,1.0,322.0,542.0,1.0,0,826.0,1
35,35,0.8546089692544466,0.9,1.0,1.0,314.0,822.0,1.0,1,224.0,1
36,36,0.40144780907315225,0.4,0.0,0.0,444.0,893.0,0.0,1,-27.0,1
37,37,-0.487487736842762,-0.5,1.0,0.0,407.0,553.0,0.0,0,760.0,1
38,38,-0.6852057946288544,-0.7,0.0,1.0,392.0,739.0,1.0,0,369.0,1
39,39,-0.032567090304282176,-0.0,0.0,1.0,271.0,824.0,0.0,1,605.0,0
40,40,0.7462425038231869,0.7,1.0,1.0,404.0,510.0,1.0,1,496.0,1
41,41,0.004603333566077894,0.0,0.0,0.0,432.0,973.0,0.0,1,135.0,1
42,42,-0.3075471520081031,-0.3,1.0,0.0,469.0,775.0,0.0,0,286.0,1
43,43,0.08550354679135663,0.1,0.0,0.0,421.0,553.0,1.0,0,696.0,0
44,44,-0.8713421929279448,-0.9,1.0,0.0,273.0,847.0,0.0,0,310.0,1
45,45,-0.6702153521857293,-0.7,0.0,1.0,437.0,689.0,0.0,1,194.0,0
46,46,0.800005952951519,0.8,1.0,1.0,420.0,732.0,1.0,1,358.0,1
47,47,0.07525937591475473,0.1,0.0,0.0,448.0,797.0,1.0,0,295.0,0
48,48,0.8277035329738723,0.8,0.0,0.0,457.0,890.0,0.0,1,703.0,1
49,49,-0.5357118563821925,-0.5,0.0,1.0,371.0,729.0,1.0,0,150.0,1
50,50,0.02726770346745111,0.0,0.0,0.0,433.0,594.0,0.0,1,883.0,1
51,51,-0.1937942519745346,-0.2,1.0,0.0,348.0,617.0,0.0,0,715.0,1
52,52,0.0939512391446723,0.1,0.0,0.0,265.0,840.0,0.0,1,205.0,1
53,53,-0.7975682824305323,-0.8,1.0,0.0,465.0,574.0,0.0,0,761.0,1
54,54,-0.18883773749431731,-0.2,0.0,1.0,479.0,935.0,1.0,0,416.0,1
55,55,-0.7810330111000613,-0.8,0.0,1.0,307.0,551.0,1.0,0,522.0,1
56,56,0.8186753757100426,0.8,0.0,0.0,261.0,596.0,0.0,1,703.0,1
57,57,-0.5420756868392965,-0.5,0.0,1.0,459.0,762.0,1.0,0,229.0,1
58,58,-0.4570794892100617,-0.5,1.0,0.0,436.0,620.0,0.0,0,444.0,1
59,59,0.7362887893590008,0.7,0.0,0.0,426.0,951.0,0.0,1,283.0,1
60,60,-0.02266695707263655,-0.0,1.0,0.0,341.0,766.0,1.0,1,763.0,0
61,61,-0.6662164939310375,-0.7,1.0,0.0,349.0,926.0,0.0,0,565.0,1
62,62,0.7392542134300178,0.7,1.0,1.0,278.0,709.0,1.0,1,333.0,1
63,63,0.011512631377879612,0.0,0.0,0.0,292.0,707.0,0.0,1,221.0,1
64,64,-0.4386571286700976,-0.4,1.0,0.0,388.0,999.0,0.0,0,173.0,1
65,65,-0.12235862864053249,-0.1,0.0,1.0,390.0,814.0,0.0,1,376.0,0
66,66,-0.3156327825446501,-0.3,1.0,0.0,438.0,785.0,0.0,0,197.0,1
67,67,0.36186153643592023,0.4,1.0,1.0,489.0,885.0,1.0,1,176.0,1
68,68,0.6067251558718759,0.6,1.0,1.0,462.0,608.0,1.0,1,490.0,1
69,69,-0.7050630914802332,-0.7,0.0,1.0,484.0,941.0,1.0,0,475.0,1
70,70,0.16969250423759819,0.2,1.0,1.0,443.0,841.0,1.0,1,296.0,1
71,71,0.07614179091867579,0.1,1.0,1.0,270.0,781.0,0.0,0,289.0,0
72,72,0.3229707549657447,0.3,1.0,1.0,339.0,749.0,0.0,0,422.0,0
73,73,-0.8763838558608238,-0.9,0.0,1.0,320.0,579.0,1.0,0,391.0,1
74,74,0.38661694725600737,0.4,1.0,1.0,260.0,583.0,0.0,0,317.0,0
75,75,0.43618815660671795,0.4,1.0,1.0,393.0,865.0,1.0,1,332.0,1
76,76,0.532083357304639,0.5,1.0,1.0,483.0,922.0,1.0,1,155.0,1
77,77,0.8024466831816203,0.8,0.0,0.0,386.0,698.0,0.0,1,306.0,1
78,78,0.2773259734836794,0.3,1.0,1.0,332.0,558.0,0.0,0,460.0,0
79,79,0.653852644279956,0.7,1.0,1.0,465.0,524.0,1.0,1,541.0,1
80,80,0.5720023550408876,0.6,0.0,0.0,299.0,658.0,0.0,1,353.0,1
81,81,0.6421158759046789,0.6,0.0,0.0,442.0,532.0,0.0,1,586.0,1
82,82,0.25830008365137547,0.3,1.0,1.0,394.0,693.0,1.0,1,443.0,1
83,83,0.7313877257841291,0.7,1.0,1.0,468.0,593.0,1.0,1,469.0,1
84,84,0.21098336732731593,0.2,0.0,0.0,339.0,727.0,0.0,1,714.0,1
85,85,-0.48008568297518867,-0.5,1.0,0.0,373.0,643.0,0.0,0,354.0,1
86,86,0.2655677458108031,0.3,0.0,0.0,481.0,598.0,0.0,1,661.0,1
87,87,0.737115650951114,0.7,0.0,0.0,485.0,646.0,0.0,1,349.0,1
88,88,-0.4356833343820348,-0.4,0.0,1.0,421.0,707.0,1.0,0,382.0,1
89,89,0.7299814055853197,0.7,1.0,1.0,386.0,842.0,1.0,1,602.0,1
90,90,0.11882912072009433,0.1,0.0,0.0,456.0,782.0,0.0,1,732.0,1
91,91,-0.6758970071857695,-0.7,1.0,0.0,464.0,805.0,0.0,0,341.0,1
92,92,-0.4579316917704385,-0.5,0.0,1.0,401.0,989.0,1.0,0,-10.0,1
93,93,-0.10501841628262776,-0.1,1.0,0.0,354.0,865.0,0.0,0,101.0,1
