,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.8874570015698992,-0.9,0.0,1.0,271.0,609.0,1.0,0,150.0,1
1,1,0.2704416139650062,0.3,1.0,1.0,452.0,674.0,1.0,1,1874.0,1
2,2,0.2567225301858781,0.3,1.0,1.0,398.0,868.0,1.0,1,644.0,1
3,3,0.05679801601634882,0.1,0.0,0.0,314.0,705.0,0.0,1,611.0,1
4,4,-0.08478565397857518,-0.1,1.0,0.0,396.0,678.0,0.0,0,1926.0,1
5,5,0.4024198256143524,0.4,1.0,1.0,256.0,970.0,1.0,1,204.0,1
6,6,-0.19457675606932445,-0.2,0.0,1.0,482.0,836.0,1.0,0,642.0,1
7,7,0.7374640051609261,0.7,0.0,0.0,422.0,620.0,0.0,1,318.0,1
8,8,-0.3452073616637571,-0.3,0.0,1.0,264.0,500.0,1.0,0,646.0,1
9,9,-0.5077429202211987,-0.5,0.0,1.0,464.0,946.0,1.0,0,270.0,1
10,10,0.4814735187895002,0.5,1.0,1.0,315.0,979.0,1.0,1,166.0,1
11,11,-0.507113347159917,-0.5,1.0,0.0,306.0,872.0,0.0,0,472.0,1
12,12,0.03405695734552916,0.0,0.0,0.0,292.0,589.0,0.0,1,2119.0,1
13,13,0.204312893079038,0.2,0.0,0.0,398.0,639.0,0.0,1,343.0,1
14,14,-0.5938389214858153,-0.6,0.0,1.0,320.0,670.0,1.0,0,450.0,1
15,15,0.8351322027383018,0.8,1.0,1.0,425.0,858.0,1.0,1,107.0,1
16,16,-0.2721570621214985,-0.3,1.0,0.0,256.0,648.0,0.0,0,826.0,1
17,17,-0.8884321372800071,-0.9,0.0,1.0,437.0,948.0,1.0,0,105.0,1
18,18,-0.221704895516471,-0.2,1.0,0.0,381.0,705.0,0.0,0,554.0,1
19,19,0.028977434781446987,0.0,0.0,0.0,333.0,896.0,0.0,1,1771.0,1
20,20,-0.5023132549831106,-0.5,1.0,0.0,275.0,854.0,0.0,0,161.0,1
21,21,0.4291253099899016,0.4,0.0,0.0,497.0,989.0,0.0,1,274.0,1
22,22,0.5876356247118276,0.6,0.0,0.0,266.0,658.0,0.0,1,276.0,1
23,23,-0.36853180981436284,-0.4,0.0,1.0,296.0,613.0,1.0,0,481.0,1
24,24,0.834313477134241,0.8,1.0,1.0,250.0,758.0,1.0,1,132.0,1
25,25,-0.813606337112113,-0.8,0.0,1.0,288.0,957.0,1.0,0,135.0,1
26,26,0.049647855506269156,0.0,0.0,0.0,436.0,609.0,1.0,0,1955.0,0
27,27,0.6898379291553253,0.7,0.0,0.0,391.0,951.0,0.0,1,188.0,1
28,28,0.30592590174221457,0.3,0.0,0.0,394.0,960.0,0.0,1,906.0,1
29,29,-0.4399079520090534,-0.4,0.0,1.0,312.0,545.0,1.0,0,493.0,1
30,30,-0.08652971921993113,-0.1,1.0,0.0,397.0,612.0,0.0,0,1991.0,1
31,31,-0.3564322406455246,-0.4,1.0,0.0,367.0,562.0,0.0,0,561.0,1
32,32,-0.25240551887881557,-0.3,0.0,1.0,427.0,807.0,1.0,0,246.0,1
33,33,-0.3114847617663312,-0.3,1.0,0.0,453.0,853.0,0.0,0,934.0,1
34,34,0.28935460788170675,0.3,1.0,1.0,396.0,714.0,1.0,1,650.0,1
35,35,-0.5583625899485012,-0.6,0.0,1.0,282.0,794.0,1.0,0,204.0,1
36,36,-0.7022717992703771,-0.7,0.0,1.0,294.0,519.0,1.0,0,257.0,1
37,37,-0.7383335902922705,-0.7,1.0,0.0,444.0,589.0,0.0,0,167.0,1
38,38,0.46579087388671236,0.5,1.0,1.0,252.0,838.0,1.0,1,290.0,1
39,39,0.05771097258518221,0.1,0.0,0.0,375.0,796.0,1.0,0,1829.0,0
40,40,-0.8843865924111091,-0.9,1.0,0.0,288.0,789.0,0.0,0,213.0,1
41,41,0.884718815897462,0.9,1.0,1.0,450.0,703.0,1.0,1,207.0,1
42,42,0.05501702583635515,0.1,0.0,0.0,360.0,773.0,0.0,1,437.0,1
43,43,0.5542183390822412,0.6,1.0,1.0,491.0,785.0,1.0,1,444.0,1
44,44,0.7169297388022714,0.7,0.0,0.0,452.0,965.0,0.0,1,253.0,1
45,45,0.19697280666287253,0.2,1.0,1.0,479.0,703.0,1.0,1,1818.0,1
46,46,0.732500257374389,0.7,1.0,1.0,374.0,833.0,1.0,1,293.0,1
47,47,-0.5354849253632011,-0.5,1.0,0.0,372.0,731.0,0.0,0,517.0,1
48,48,0.1698375848204171,0.2,0.0,0.0,324.0,964.0,0.0,1,642.0,1
49,49,0.03963025909637974,0.0,1.0,1.0,270.0,745.0,1.0,1,415.0,1
50,50,-0.2739299398341545,-0.3,1.0,0.0,491.0,894.0,0.0,0,275.0,1
51,51,-0.7296185984644713,-0.7,1.0,0.0,437.0,843.0,0.0,0,180.0,1
52,52,0.15256695623042227,0.2,0.0,0.0,369.0,890.0,0.0,1,311.0,1
53,53,0.8616959718333553,0.9,1.0,1.0,485.0,561.0,1.0,1,154.0,1
54,54,0.8921401849774407,0.9,1.0,1.0,356.0,568.0,1.0,1,386.0,1
55,55,0.8470760502063815,0.8,1.0,1.0,422.0,557.0,1.0,1,281.0,1
56,56,-0.1512989450487242,-0.2,1.0,0.0,484.0,567.0,0.0,0,859.0,1
57,57,0.4969636837005199,0.5,1.0,1.0,312.0,923.0,1.0,1,1765.0,1
58,58,-0.12258539958809633,-0.1,1.0,0.0,389.0,569.0,0.0,0,2042.0,1
59,59,-0.5962387023102165,-0.6,1.0,0.0,419.0,662.0,0.0,0,249.0,1
60,60,0.8124118191811921,0.8,1.0,1.0,469.0,558.0,1.0,1,413.0,1
61,61,-0.4975518299707491,-0.5,0.0,1.0,396.0,721.0,1.0,0,213.0,1
62,62,-0.5371723933916375,-0.5,0.0,1.0,284.0,579.0,1.0,0,337.0,1
63,63,-0.011799300175921124,-0.0,0.0,1.0,492.0,509.0,0.0,1,1999.0,0
64,64,-0.6617690965581897,-0.7,1.0,0.0,359.0,810.0,0.0,0,271.0,1
65,65,-0.4607748125116586,-0.5,1.0,0.0,328.0,673.0,0.0,0,349.0,1
66,66,0.28883102217952683,0.3,1.0,1.0,250.0,788.0,1.0,1,282.0,1
67,67,0.7120872278897755,0.7,0.0,0.0,481.0,698.0,0.0,1,341.0,1
68,68,-0.004198452025293675,-0.0,1.0,0.0,367.0,580.0,1.0,1,2053.0,0
69,69,-0.780178931670877,-0.8,1.0,0.0,470.0,809.0,0.0,0,201.0,1
70,70,0.8591006147684367,0.9,0.0,0.0,392.0,525.0,0.0,1,283.0,1
71,71,-0.6965120854660072,-0.7,1.0,0.0,480.0,920.0,0.0,0,260.0,1
72,72,-0.6568589277558005,-0.7,0.0,1.0,355.0,507.0,1.0,0,278.0,1
73,73,0.812048318778248,0.8,1.0,1.0,390.0,584.0,1.0,1,306.0,1
74,74,-0.16219521103040135,-0.2,1.0,0.0,387.0,752.0,0.0,0,671.0,1
75,75,0.8466751304446308,0.8,0.0,0.0,471.0,526.0,0.0,1,163.0,1
76,76,-0.7737804525000902,-0.8,0.0,1.0,309.0,763.0,1.0,0,138.0,1
77,77,-0.044772244217974766,-0.0,1.0,0.0,391.0,859.0,1.0,1,1750.0,0
78,78,0.15319813326100673,0.2,1.0,1.0,382.0,558.0,1.0,1,2060.0,1
79,79,-0.7266034989942438,-0.7,0.0,1.0,260.0,576.0,1.0,0,224.0,1
80,80,0.2853238680074489,0.3,0.0,0.0,468.0,963.0,0.0,1,729.0,1
81,81,0.6600742974235406,0.7,0.0,0.0,394.0,562.0,0.0,1,264.0,1
