,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.09128618745549899,-0.1,0.0,1.0,348.0,525.0,0.0,1,4127.0,0
1,1,-0.8501911394893101,-0.9,0.0,1.0,293.0,714.0,0.0,1,3993.0,0
2,2,0.8803423556618301,0.9,1.0,1.0,441.0,659.0,0.0,0,3900.0,0
3,3,-0.6819127058301563,-0.7,0.0,1.0,277.0,830.0,0.0,1,3893.0,0
4,4,0.5018762351142759,0.5,1.0,1.0,269.0,765.0,0.0,0,-824.0,0
5,5,0.2824729235631055,0.3,1.0,1.0,352.0,575.0,0.0,0,4073.0,0
6,6,0.3683253454176775,0.4,1.0,1.0,339.0,945.0,0.0,0,3716.0,0
7,7,-0.2425847388827681,-0.2,0.0,1.0,262.0,931.0,0.0,1,3807.0,0
8,8,0.2928197552711612,0.3,1.0,1.0,471.0,752.0,0.0,0,3777.0,0
9,9,-0.3058324445296581,-0.3,0.0,1.0,295.0,606.0,0.0,1,4099.0,0
10,10,0.2291396329608434,0.2,0.0,0.0,493.0,646.0,0.0,1,3861.0,1
11,11,-0.7967560215887632,-0.8,0.0,1.0,451.0,734.0,0.0,1,3815.0,0
12,12,0.6197392797753695,0.6,0.0,0.0,300.0,557.0,0.0,1,4143.0,1
13,13,0.43218163246389374,0.4,0.0,0.0,329.0,659.0,1.0,0,-518.0,0
14,14,-0.2583221125194828,-0.3,0.0,1.0,477.0,770.0,1.0,0,-777.0,1
15,15,0.8751544611315424,0.9,0.0,0.0,250.0,890.0,1.0,0,-1100.0,0
16,16,-0.3092038835514427,-0.3,0.0,1.0,458.0,993.0,0.0,1,-1431.0,0
17,17,-0.7732626662362366,-0.8,0.0,1.0,308.0,928.0,0.0,1,3764.0,0
18,18,-0.5191526668196611,-0.5,1.0,0.0,339.0,793.0,0.0,0,3868.0,1
19,19,0.31676133771934356,0.3,1.0,1.0,310.0,707.0,1.0,1,-967.0,1
20,20,0.355891250603794,0.4,1.0,1.0,408.0,999.0,0.0,0,3593.0,0
21,21,0.8167981132944483,0.8,1.0,1.0,408.0,786.0,0.0,0,3806.0,0
22,22,0.8226215018203967,0.8,1.0,1.0,450.0,691.0,0.0,0,3859.0,0
23,23,0.8786702652568809,0.9,1.0,1.0,388.0,859.0,0.0,0,3753.0,0
24,24,0.19056028699417527,0.2,0.0,0.0,449.0,712.0,0.0,1,3839.0,1
25,25,-0.47041160046677233,-0.5,0.0,1.0,461.0,899.0,0.0,1,3640.0,0
26,26,-0.2772632604564794,-0.3,1.0,0.0,268.0,778.0,0.0,0,3954.0,1
27,27,-0.7091290748039019,-0.7,1.0,0.0,494.0,688.0,0.0,0,3818.0,1
28,28,0.7914137298641036,0.8,0.0,0.0,452.0,972.0,0.0,1,3576.0,1
29,29,0.6555922859801248,0.7,1.0,1.0,377.0,755.0,0.0,0,3868.0,0
30,30,0.8207923234634927,0.8,1.0,1.0,288.0,740.0,0.0,0,3972.0,0
31,31,0.8651558926655437,0.9,0.0,0.0,490.0,720.0,0.0,1,3790.0,1
32,32,0.7616384501144765,0.8,0.0,0.0,394.0,974.0,0.0,1,3632.0,1
33,33,0.8975659335471454,0.9,1.0,1.0,473.0,718.0,0.0,0,3809.0,0
34,34,-0.4183457893230048,-0.4,0.0,1.0,385.0,620.0,0.0,1,3995.0,0
35,35,0.22449023557581194,0.2,1.0,1.0,282.0,650.0,0.0,0,4068.0,0
36,36,0.4229944368535018,0.4,1.0,1.0,378.0,798.0,0.0,0,3824.0,0
37,37,-0.291642920942242,-0.3,1.0,0.0,313.0,509.0,0.0,0,4178.0,1
38,38,-0.1422828580851182,-0.1,1.0,0.0,262.0,797.0,0.0,0,3941.0,1
39,39,-0.47382231723982643,-0.5,1.0,0.0,386.0,549.0,0.0,0,4065.0,1
40,40,0.29534498813075805,0.3,0.0,0.0,493.0,549.0,0.0,1,-632.0,1
41,41,-0.848863483643048,-0.8,0.0,1.0,290.0,581.0,0.0,1,4129.0,0
42,42,0.12422303384736699,0.1,1.0,1.0,261.0,679.0,0.0,0,4060.0,0
43,43,0.583275453293936,0.6,1.0,1.0,333.0,792.0,0.0,0,3875.0,0
44,44,0.17107369864008481,0.2,0.0,0.0,468.0,579.0,0.0,1,3953.0,1
45,45,-0.3519518493037177,-0.4,0.0,1.0,288.0,861.0,1.0,0,-1009.0,1
46,46,-0.8453475691659191,-0.8,0.0,1.0,388.0,894.0,0.0,1,3718.0,0
47,47,0.43762796364383705,0.4,0.0,0.0,476.0,767.0,0.0,1,-863.0,1
48,48,-0.8004773807847229,-0.8,1.0,0.0,361.0,961.0,0.0,0,3678.0,1
49,49,-0.7516472842855696,-0.8,1.0,0.0,304.0,583.0,0.0,0,4113.0,1
50,50,-0.10011744491624208,-0.1,1.0,0.0,444.0,822.0,0.0,0,-926.0,1
51,51,-0.4714059641646271,-0.5,0.0,1.0,317.0,914.0,0.0,1,3769.0,0
52,52,-0.8530512692314786,-0.9,1.0,0.0,330.0,863.0,0.0,0,3807.0,1
53,53,-0.651664344134109,-0.7,1.0,0.0,365.0,720.0,0.0,0,3915.0,1
54,54,-0.7086253397335726,-0.7,0.0,1.0,322.0,938.0,0.0,1,3740.0,0
55,55,-0.017019992129088224,-0.0,1.0,0.0,287.0,822.0,0.0,0,3891.0,1
56,56,-0.14033180850753002,-0.1,1.0,0.0,270.0,995.0,0.0,0,3735.0,1
57,57,0.6344139665400218,0.6,1.0,1.0,384.0,673.0,0.0,0,3943.0,0
58,58,0.12614798711703845,0.1,0.0,0.0,483.0,730.0,0.0,1,3787.0,1
59,59,0.8418738455453522,0.8,0.0,0.0,389.0,637.0,0.0,1,3974.0,1
60,60,0.8301018979099596,0.8,1.0,1.0,414.0,974.0,0.0,0,3612.0,0
61,61,0.7615053297835103,0.8,0.0,0.0,429.0,618.0,0.0,1,3953.0,1
62,62,0.5926838633034773,0.6,1.0,1.0,440.0,762.0,0.0,0,3798.0,0
63,63,0.6965311535021269,0.7,0.0,0.0,421.0,544.0,0.0,1,4035.0,1
64,64,-0.30434061960247316,-0.3,1.0,0.0,492.0,805.0,1.0,1,-1177.0,0
65,65,0.3076985903270807,0.3,1.0,1.0,351.0,584.0,1.0,1,-765.0,1
66,66,-0.21277182911523884,-0.2,0.0,1.0,444.0,826.0,0.0,1,-1260.0,0
67,67,0.33679319949208575,0.3,1.0,1.0,260.0,988.0,0.0,0,3752.0,0
68,68,0.4860342846734701,0.5,0.0,0.0,479.0,741.0,0.0,1,3780.0,1
69,69,0.017851300230915523,0.0,1.0,1.0,440.0,968.0,0.0,0,3592.0,0
70,70,0.2402137736647404,0.2,0.0,0.0,337.0,645.0,0.0,1,4018.0,1
71,71,-0.8563473242404325,-0.9,0.0,1.0,396.0,595.0,0.0,1,4009.0,0
72,72,-0.5652162033486661,-0.6,0.0,1.0,275.0,873.0,1.0,0,-558.0,1
73,73,0.3738709855929806,0.4,0.0,0.0,463.0,688.0,0.0,1,-1071.0,1
74,74,0.48614476147561503,0.5,0.0,0.0,345.0,860.0,0.0,1,3795.0,1
75,75,0.8034173156785204,0.8,0.0,0.0,418.0,851.0,0.0,1,3731.0,1
76,76,-0.03420348879359569,-0.0,0.0,1.0,418.0,611.0,0.0,1,3971.0,0
77,77,-0.29958411510044136,-0.3,0.0,1.0,491.0,706.0,0.0,1,3803.0,0
78,78,0.8530838521949343,0.9,0.0,0.0,431.0,949.0,0.0,1,3620.0,1
79,79,-0.6443347048496646,-0.6,0.0,1.0,458.0,665.0,0.0,1,3877.0,0
