,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.36777671603742024,-0.4,0.0,1.0,276.0,510.0,1.0,0,304.0,1
1,1,-0.2426458773962723,-0.2,0.0,1.0,443.0,672.0,1.0,0,265.0,1
2,2,-0.04356323425076758,-0.0,1.0,0.0,345.0,553.0,0.0,0,962.0,1
3,3,0.8553772519585182,0.9,1.0,1.0,315.0,529.0,1.0,1,186.0,1
4,4,0.19066780464774424,0.2,0.0,0.0,390.0,959.0,0.0,1,451.0,1
5,5,-0.4819391795994675,-0.5,1.0,0.0,418.0,636.0,0.0,0,586.0,1
6,6,-0.6144293757202679,-0.6,0.0,1.0,485.0,505.0,1.0,0,560.0,1
7,7,0.45927738912321525,0.5,0.0,0.0,424.0,843.0,0.0,1,233.0,1
8,8,-0.2854682895731451,-0.3,0.0,1.0,292.0,732.0,1.0,0,276.0,1
9,9,-0.29979158028284036,-0.3,1.0,0.0,437.0,714.0,0.0,0,409.0,1
10,10,0.873130814533842,0.9,0.0,0.0,314.0,806.0,0.0,1,240.0,1
11,11,0.19037852533309552,0.2,1.0,1.0,384.0,768.0,0.0,0,58.0,0
12,12,0.8356307279774972,0.8,1.0,1.0,370.0,807.0,1.0,1,183.0,1
13,13,0.22413051975765585,0.2,1.0,1.0,359.0,778.0,1.0,1,303.0,1
14,14,-0.1957906036900069,-0.2,1.0,0.0,439.0,761.0,0.0,0,450.0,1
15,15,-0.18606542858571984,-0.2,0.0,1.0,363.0,704.0,1.0,0,423.0,1
16,16,0.2485465500852878,0.2,1.0,1.0,260.0,794.0,1.0,1,296.0,1
17,17,-0.30101669452789503,-0.3,1.0,0.0,484.0,656.0,0.0,0,420.0,1
18,18,-0.030994501292516352,-0.0,1.0,0.0,418.0,739.0,1.0,1,783.0,0
19,19,-0.7697144602097871,-0.8,1.0,0.0,289.0,591.0,0.0,0,270.0,1
20,20,-0.1129042327611518,-0.1,0.0,1.0,378.0,757.0,1.0,0,295.0,1
21,21,-0.30125095348632247,-0.3,0.0,1.0,307.0,597.0,1.0,0,256.0,1
22,22,-0.13488721758005995,-0.1,1.0,0.0,388.0,761.0,0.0,0,261.0,1
23,23,-0.43367024361931406,-0.4,0.0,1.0,455.0,773.0,1.0,0,342.0,1
24,24,-0.5222762549960723,-0.5,0.0,1.0,491.0,742.0,1.0,0,227.0,1
25,25,0.16767102307272574,0.2,1.0,1.0,267.0,782.0,1.0,1,161.0,1
26,26,-0.6191553098255296,-0.6,1.0,0.0,269.0,948.0,0.0,0,113.0,1
27,27,-0.013899883336527474,-0.0,0.0,1.0,368.0,771.0,0.0,1,3861.0,0
28,28,-0.2598817018152001,-0.3,1.0,0.0,378.0,761.0,0.0,0,371.0,1
29,29,-0.36778293911144433,-0.4,0.0,1.0,395.0,664.0,1.0,0,321.0,1
30,30,-0.573865010997967,-0.6,1.0,0.0,284.0,501.0,0.0,0,545.0,1
31,31,-0.4591809255586487,-0.5,0.0,1.0,347.0,635.0,1.0,0,278.0,1
32,32,-0.5987502859931241,-0.6,1.0,0.0,434.0,814.0,0.0,0,312.0,1
33,33,0.7845774961245499,0.8,0.0,0.0,297.0,592.0,0.0,1,521.0,1
34,34,0.5650889759419523,0.6,0.0,0.0,298.0,624.0,0.0,1,408.0,1
35,35,-0.2199951367659022,-0.2,1.0,0.0,442.0,844.0,0.0,0,224.0,1
36,36,0.2806355916817377,0.3,1.0,1.0,482.0,544.0,1.0,1,374.0,1
37,37,-0.2881041780056729,-0.3,1.0,0.0,265.0,600.0,0.0,0,465.0,1
38,38,-0.43216231087654994,-0.4,0.0,1.0,293.0,801.0,1.0,0,206.0,1
39,39,-0.3362933803216107,-0.3,0.0,1.0,378.0,992.0,1.0,0,290.0,1
40,40,0.3243697245714715,0.3,1.0,1.0,325.0,914.0,1.0,1,-19.0,1
41,41,0.5519304037981893,0.6,1.0,1.0,250.0,854.0,1.0,1,146.0,1
42,42,0.4348752996712576,0.4,1.0,1.0,344.0,888.0,1.0,1,338.0,1
43,43,-0.7217975034639872,-0.7,0.0,1.0,383.0,965.0,1.0,0,112.0,1
44,44,0.07236866890450211,0.1,1.0,1.0,377.0,700.0,1.0,1,683.0,1
45,45,-0.5095859269844689,-0.5,1.0,0.0,409.0,977.0,0.0,0,64.0,1
46,46,0.4962438872510061,0.5,0.0,0.0,281.0,852.0,0.0,1,607.0,1
47,47,-0.6878386782304717,-0.7,0.0,1.0,323.0,912.0,1.0,0,145.0,1
48,48,0.20031294527693444,0.2,0.0,0.0,265.0,814.0,0.0,1,571.0,1
49,49,-0.4009407709128257,-0.4,1.0,0.0,340.0,915.0,0.0,0,205.0,1
50,50,-0.8782545028166335,-0.9,1.0,0.0,344.0,716.0,0.0,0,140.0,1
51,51,0.11023376086223446,0.1,0.0,0.0,424.0,736.0,0.0,1,1080.0,1
52,52,-0.033961794062349115,-0.0,0.0,1.0,359.0,843.0,1.0,0,268.0,1
53,53,0.8355944266571694,0.8,1.0,1.0,412.0,710.0,1.0,1,238.0,1
54,54,-0.30911630461826034,-0.3,0.0,1.0,379.0,501.0,1.0,0,320.0,1
55,55,-0.026333947098173716,-0.0,1.0,0.0,440.0,703.0,0.0,0,517.0,1
56,56,0.2367346092311836,0.2,0.0,0.0,367.0,604.0,0.0,1,649.0,1
57,57,-0.5061831562318136,-0.5,1.0,0.0,491.0,653.0,0.0,0,266.0,1
58,58,-0.7219288087509304,-0.7,1.0,0.0,283.0,755.0,0.0,0,252.0,1
59,59,-0.2918421663711249,-0.3,0.0,1.0,416.0,693.0,1.0,0,411.0,1
60,60,-0.47337233986339206,-0.5,0.0,1.0,288.0,879.0,1.0,0,123.0,1
61,61,-0.08025490209548847,-0.1,1.0,0.0,358.0,545.0,0.0,0,1207.0,1
62,62,0.40422188435306794,0.4,0.0,0.0,327.0,921.0,0.0,1,282.0,1
63,63,-0.8722110435144966,-0.9,0.0,1.0,492.0,729.0,1.0,0,109.0,1
64,64,-0.33611715260517006,-0.3,1.0,0.0,431.0,724.0,0.0,0,385.0,1
65,65,0.8863218312589257,0.9,1.0,1.0,445.0,699.0,1.0,1,166.0,1
66,66,-0.1271829070911802,-0.1,0.0,1.0,432.0,599.0,1.0,0,1229.0,1
67,67,-0.34109861576739986,-0.3,1.0,0.0,330.0,978.0,0.0,0,222.0,1
68,68,-0.41170578662853524,-0.4,1.0,0.0,476.0,796.0,0.0,0,168.0,1
69,69,-0.7520544316235172,-0.8,0.0,1.0,275.0,798.0,1.0,0,127.0,1
70,70,-0.4189999363464491,-0.4,0.0,1.0,330.0,623.0,1.0,0,267.0,1
71,71,-0.4267068626656344,-0.4,1.0,0.0,343.0,687.0,0.0,0,490.0,1
72,72,0.04089194462429813,0.0,0.0,0.0,269.0,696.0,0.0,1,2985.0,1
73,73,-0.3217701965186055,-0.3,0.0,1.0,273.0,964.0,1.0,0,433.0,1
74,74,-0.4122109991671177,-0.4,0.0,1.0,453.0,597.0,1.0,0,300.0,1
75,75,-0.6643419733066848,-0.7,1.0,0.0,414.0,961.0,0.0,0,55.0,1
76,76,-0.13105518177557762,-0.1,1.0,0.0,445.0,753.0,0.0,0,342.0,1
77,77,0.8867014710312312,0.9,0.0,0.0,258.0,998.0,0.0,1,314.0,1
78,78,0.1832724376155378,0.2,1.0,1.0,402.0,892.0,1.0,1,276.0,1
79,79,-0.7882745522655745,-0.8,0.0,1.0,251.0,856.0,1.0,0,183.0,1
80,80,0.3769031298364146,0.4,0.0,0.0,488.0,539.0,0.0,1,413.0,1
81,81,0.8470069442514544,0.8,0.0,0.0,318.0,582.0,0.0,1,310.0,1
82,82,0.48492995424268137,0.5,1.0,1.0,367.0,555.0,1.0,1,208.0,1
83,83,-0.2169707836453294,-0.2,1.0,0.0,268.0,613.0,0.0,0,589.0,1
84,84,-0.1424870456080919,-0.1,0.0,1.0,278.0,688.0,1.0,0,204.0,1
85,85,-0.5159299874865017,-0.5,0.0,1.0,304.0,605.0,1.0,0,351.0,1
86,86,0.734097936921657,0.7,1.0,1.0,423.0,759.0,1.0,1,358.0,1
87,87,-0.5802683927872234,-0.6,1.0,0.0,388.0,702.0,0.0,0,350.0,1
88,88,-0.047803326063270424,-0.0,1.0,0.0,407.0,833.0,0.0,0,610.0,1
89,89,0.5383854946786845,0.5,0.0,0.0,359.0,860.0,0.0,1,231.0,1
90,90,0.8884021486129662,0.9,1.0,1.0,377.0,640.0,1.0,1,243.0,1
91,91,-0.5191078250702015,-0.5,0.0,1.0,317.0,839.0,1.0,0,264.0,1
92,92,0.26745142231329055,0.3,0.0,0.0,421.0,893.0,0.0,1,546.0,1
93,93,0.7261794784012267,0.7,1.0,1.0,420.0,519.0,1.0,1,311.0,1
94,94,-0.5938399948141669,-0.6,1.0,0.0,442.0,511.0,0.0,0,437.0,1
95,95,-0.23113757436504356,-0.2,0.0,1.0,397.0,986.0,1.0,0,417.0,1
96,96,-0.559495516289964,-0.6,1.0,0.0,264.0,887.0,0.0,0,159.0,1
97,97,-0.5417802717861733,-0.5,1.0,0.0,307.0,845.0,0.0,0,158.0,1
98,98,-0.8378823131309081,-0.8,0.0,1.0,386.0,982.0,1.0,0,82.0,1
99,99,-0.3442523040160248,-0.3,1.0,0.0,272.0,840.0,0.0,0,378.0,1
100,100,0.5952933631089871,0.6,0.0,0.0,337.0,689.0,0.0,1,174.0,1
101,101,0.451914655779979,0.5,0.0,0.0,419.0,580.0,0.0,1,241.0,1
102,102,0.3664695730498547,0.4,0.0,0.0,472.0,677.0,0.0,1,361.0,1
103,103,0.20816236640087016,0.2,0.0,0.0,422.0,870.0,0.0,1,328.0,1
104,104,-0.6803990395047252,-0.7,0.0,1.0,266.0,970.0,1.0,0,194.0,1
105,105,0.4862539504594404,0.5,1.0,1.0,489.0,961.0,1.0,1,390.0,1
106,106,0.036260735757235873,0.0,0.0,0.0,494.0,829.0,0.0,1,1017.0,1
107,107,-0.5190529295212816,-0.5,1.0,0.0,281.0,936.0,0.0,0,223.0,1
108,108,-0.09040372827157417,-0.1,1.0,0.0,324.0,833.0,0.0,0,573.0,1
109,109,-0.3601208173644178,-0.4,1.0,0.0,365.0,852.0,0.0,0,493.0,1
110,110,-0.45072310963934814,-0.5,0.0,1.0,294.0,939.0,1.0,0,207.0,1
111,111,0.4396701751302551,0.4,0.0,0.0,343.0,804.0,0.0,1,153.0,1
112,112,0.4851573232950318,0.5,0.0,0.0,432.0,994.0,0.0,1,374.0,1
113,113,0.4321019085343011,0.4,0.0,0.0,311.0,874.0,0.0,1,235.0,1
114,114,-0.2942111453976357,-0.3,0.0,1.0,395.0,864.0,1.0,0,221.0,1
115,115,0.4471661503982888,0.4,0.0,0.0,407.0,911.0,0.0,1,272.0,1
116,116,0.3351333015235024,0.3,0.0,0.0,334.0,944.0,0.0,1,32.0,1
117,117,-0.6283952517054665,-0.6,0.0,1.0,363.0,558.0,1.0,0,279.0,1
118,118,-0.4657861789160027,-0.5,1.0,0.0,344.0,690.0,0.0,0,286.0,1
119,119,0.1973190808290325,0.2,1.0,1.0,436.0,629.0,1.0,1,645.0,1
120,120,0.7152896134805863,0.7,1.0,1.0,295.0,714.0,1.0,1,141.0,1
121,121,0.7977725303535698,0.8,1.0,1.0,293.0,596.0,1.0,1,301.0,1
122,122,0.744110962641182,0.7,1.0,1.0,334.0,519.0,1.0,1,157.0,1
123,123,-0.5534277332306156,-0.6,0.0,1.0,272.0,962.0,1.0,0,126.0,1
124,124,-0.5642337907031137,-0.6,0.0,1.0,381.0,889.0,1.0,0,160.0,1
125,125,-0.38548763945629116,-0.4,1.0,0.0,298.0,866.0,0.0,0,386.0,1
126,126,0.34594996132047584,0.3,0.0,0.0,393.0,938.0,0.0,1,379.0,1
127,127,-0.06793842342537104,-0.1,0.0,1.0,286.0,718.0,1.0,0,346.0,1
128,128,0.24918787633906636,0.2,0.0,0.0,274.0,687.0,0.0,1,579.0,1
129,129,-0.5259994429798216,-0.5,1.0,0.0,413.0,963.0,0.0,0,44.0,1
130,130,-0.2214748848632555,-0.2,0.0,1.0,309.0,712.0,1.0,0,389.0,1
131,131,0.6170415722291026,0.6,1.0,1.0,497.0,710.0,1.0,1,223.0,1
132,132,-0.8079189963661451,-0.8,1.0,0.0,325.0,553.0,0.0,0,442.0,1
133,133,-0.13727139878392325,-0.1,0.0,1.0,425.0,527.0,1.0,0,518.0,1
134,134,0.10719542276098981,0.1,1.0,1.0,481.0,515.0,1.0,1,1444.0,1
135,135,0.11497352304225361,0.1,0.0,0.0,349.0,659.0,0.0,1,942.0,1
136,136,-0.40070410891721103,-0.4,0.0,1.0,377.0,748.0,1.0,0,475.0,1
137,137,0.30404067981297145,0.3,1.0,1.0,310.0,738.0,1.0,1,372.0,1
138,138,-0.00857521931462668,-0.0,1.0,0.0,475.0,849.0,1.0,1,336.0,0
139,139,-0.370688060544065,-0.4,1.0,0.0,482.0,847.0,0.0,0,231.0,1
140,140,-0.014688906632083887,-0.0,1.0,0.0,254.0,930.0,1.0,1,826.0,0
141,141,-0.42151689296926137,-0.4,1.0,0.0,408.0,904.0,0.0,0,178.0,1
142,142,-0.2609182037576938,-0.3,0.0,1.0,433.0,638.0,1.0,0,499.0,1
143,143,0.5342448657669115,0.5,0.0,0.0,303.0,541.0,0.0,1,386.0,1
144,144,-0.3262631100546971,-0.3,0.0,1.0,471.0,849.0,1.0,0,110.0,1
145,145,0.22844299999885231,0.2,1.0,1.0,404.0,745.0,1.0,1,221.0,1
146,146,0.31753312652743915,0.3,0.0,0.0,347.0,766.0,0.0,1,297.0,1
147,147,0.2808990442804281,0.3,1.0,1.0,351.0,834.0,1.0,1,325.0,1
148,148,-0.003226854451142791,-0.0,1.0,0.0,399.0,630.0,1.0,1,691.0,0
149,149,-0.7914211807088496,-0.8,0.0,1.0,429.0,908.0,1.0,0,123.0,1
150,150,-0.49439519732821824,-0.5,0.0,1.0,332.0,809.0,1.0,0,209.0,1
151,151,-0.7812718814620649,-0.8,1.0,0.0,354.0,518.0,0.0,0,248.0,1
152,152,0.292887539221805,0.3,1.0,1.0,450.0,697.0,1.0,1,483.0,1
153,153,-0.45967004550836427,-0.5,0.0,1.0,339.0,945.0,1.0,0,396.0,1
154,154,0.17024808569986127,0.2,0.0,0.0,282.0,652.0,0.0,1,326.0,1
155,155,0.08715466247359016,0.1,0.0,0.0,479.0,678.0,0.0,1,823.0,1
156,156,-0.8648972877812061,-0.9,0.0,1.0,289.0,808.0,1.0,0,283.0,1
157,157,-0.5789218813284029,-0.6,1.0,0.0,447.0,749.0,0.0,0,314.0,1
158,158,-0.19333503209485658,-0.2,1.0,0.0,494.0,789.0,0.0,0,267.0,1
159,159,-0.126322929156917,-0.1,0.0,1.0,298.0,882.0,1.0,0,700.0,1
160,160,0.14312534348840222,0.1,1.0,1.0,449.0,547.0,1.0,1,304.0,1
161,161,-0.6278084048496151,-0.6,0.0,1.0,394.0,953.0,1.0,0,193.0,1
162,162,-0.71046097243446,-0.7,0.0,1.0,327.0,977.0,1.0,0,176.0,1
163,163,0.24451045279667138,0.2,0.0,0.0,331.0,760.0,0.0,1,359.0,1
164,164,-0.6632365996609056,-0.7,0.0,1.0,255.0,991.0,1.0,0,44.0,1
165,165,0.38442848187815304,0.4,0.0,0.0,378.0,527.0,0.0,1,795.0,1
166,166,0.1757118827505907,0.2,0.0,0.0,289.0,584.0,0.0,1,1047.0,1
167,167,0.8768898472145804,0.9,0.0,0.0,404.0,651.0,0.0,1,525.0,1
168,168,0.435740672453797,0.4,1.0,1.0,408.0,925.0,1.0,1,197.0,1
169,169,-0.12579628447065316,-0.1,0.0,1.0,268.0,728.0,1.0,0,1134.0,1
170,170,0.8569148342553271,0.9,0.0,0.0,446.0,738.0,0.0,1,246.0,1
171,171,-0.34872938118545804,-0.3,0.0,1.0,270.0,933.0,1.0,0,207.0,1
172,172,0.059153759090029845,0.1,0.0,0.0,300.0,887.0,0.0,1,253.0,1
173,173,0.6283549080674252,0.6,1.0,1.0,406.0,809.0,1.0,1,135.0,1
174,174,0.2930890895660895,0.3,0.0,0.0,483.0,975.0,0.0,1,282.0,1
175,175,0.6121079072043719,0.6,0.0,0.0,487.0,868.0,0.0,1,165.0,1
176,176,-0.2618158279786402,-0.3,1.0,0.0,485.0,664.0,0.0,0,611.0,1
177,177,0.6888259948559147,0.7,1.0,1.0,370.0,515.0,1.0,1,315.0,1
178,178,-0.7373951764039092,-0.7,1.0,0.0,409.0,666.0,0.0,0,155.0,1
179,179,0.1732132585852556,0.2,1.0,1.0,418.0,788.0,1.0,1,254.0,1
180,180,0.3584313445722188,0.4,0.0,0.0,300.0,581.0,0.0,1,909.0,1
181,181,-0.4867953795222233,-0.5,0.0,1.0,423.0,675.0,1.0,0,272.0,1
182,182,0.36869897592450707,0.4,1.0,1.0,310.0,668.0,1.0,1,312.0,1
183,183,-0.03946339359141515,-0.0,0.0,1.0,272.0,918.0,1.0,0,1630.0,1
184,184,-0.04471736943506177,-0.0,0.0,1.0,446.0,788.0,1.0,0,316.0,1
185,185,0.7888933154393346,0.8,1.0,1.0,439.0,696.0,1.0,1,105.0,1
186,186,0.830123706214862,0.8,1.0,1.0,497.0,615.0,1.0,1,258.0,1
187,187,0.5635179040325718,0.6,0.0,0.0,369.0,519.0,0.0,1,342.0,1
188,188,0.8703743060508554,0.9,0.0,0.0,393.0,933.0,0.0,1,234.0,1
189,189,-0.32251800018578436,-0.3,1.0,0.0,328.0,800.0,0.0,0,232.0,1
190,190,0.06088771173093854,0.1,0.0,0.0,403.0,756.0,1.0,0,1061.0,0
191,191,0.4931994876248115,0.5,0.0,0.0,386.0,633.0,0.0,1,291.0,1
192,192,0.1862189732950349,0.2,0.0,0.0,488.0,651.0,0.0,1,931.0,1
193,193,0.4142755155350689,0.4,1.0,1.0,469.0,812.0,1.0,1,399.0,1
194,194,-0.4406797748382569,-0.4,0.0,1.0,479.0,849.0,1.0,0,322.0,1
195,195,0.7065307173393246,0.7,1.0,1.0,452.0,679.0,1.0,1,239.0,1
196,196,-0.7440350608461805,-0.7,1.0,0.0,348.0,865.0,0.0,0,207.0,1
197,197,-0.08983547175097628,-0.1,0.0,1.0,482.0,713.0,1.0,0,1315.0,1
198,198,0.35344219632668217,0.4,1.0,1.0,330.0,724.0,1.0,1,486.0,1
199,199,-0.3495326985981614,-0.3,1.0,0.0,331.0,754.0,0.0,0,225.0,1
200,200,-0.36188302512899717,-0.4,1.0,0.0,283.0,617.0,0.0,0,390.0,1
201,201,-0.3689268486038081,-0.4,0.0,1.0,264.0,803.0,1.0,0,273.0,1
202,202,0.08771980555725623,0.1,0.0,0.0,437.0,531.0,0.0,1,1072.0,1
203,203,-0.38403956347202595,-0.4,1.0,0.0,276.0,583.0,0.0,0,241.0,1
204,204,0.7861631383211457,0.8,0.0,0.0,344.0,871.0,0.0,1,425.0,1
205,205,-0.5440591131802799,-0.5,1.0,0.0,330.0,630.0,0.0,0,320.0,1
206,206,0.16768151862127312,0.2,1.0,1.0,287.0,602.0,1.0,1,391.0,1
207,207,-0.08835076449383472,-0.1,1.0,0.0,286.0,579.0,0.0,0,455.0,1
208,208,0.6854706081518583,0.7,0.0,0.0,356.0,619.0,0.0,1,335.0,1
209,209,-0.6112738361247348,-0.6,1.0,0.0,425.0,778.0,0.0,0,237.0,1
210,210,0.6432910988076083,0.6,1.0,1.0,432.0,528.0,1.0,1,270.0,1
211,211,0.4201499997989936,0.4,0.0,0.0,412.0,817.0,0.0,1,321.0,1
212,212,0.6006343137902262,0.6,0.0,0.0,405.0,724.0,0.0,1,361.0,1
213,213,-0.20999476647017257,-0.2,1.0,0.0,313.0,843.0,0.0,0,134.0,1
214,214,0.47169835104910496,0.5,0.0,0.0,252.0,920.0,0.0,1,328.0,1
215,215,0.16171163551568235,0.2,0.0,0.0,335.0,623.0,0.0,1,632.0,1
216,216,-0.02857071418583179,-0.0,0.0,1.0,357.0,530.0,1.0,0,603.0,1
217,217,0.4247324900278998,0.4,0.0,0.0,427.0,649.0,0.0,1,654.0,1
218,218,0.5789153915711408,0.6,0.0,0.0,370.0,908.0,0.0,1,182.0,1
219,219,-0.4475080609003516,-0.4,0.0,1.0,276.0,521.0,1.0,0,423.0,1
220,220,0.5116958810209832,0.5,1.0,1.0,494.0,783.0,1.0,1,423.0,1
