,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.12486605137607087,-0.1,0.0,1.0,260.0,519.0,1.0,0,2411.0,1
1,1,0.880810507485218,0.9,0.0,0.0,331.0,914.0,0.0,1,375.0,1
2,2,0.25875809831181484,0.3,0.0,0.0,329.0,923.0,0.0,1,38.0,1
3,3,-0.8447157551255998,-0.8,1.0,0.0,413.0,967.0,0.0,0,-140.0,1
4,4,-0.5750887823498452,-0.6,0.0,1.0,290.0,761.0,1.0,0,179.0,1
5,5,0.33236527639232627,0.3,0.0,0.0,429.0,826.0,0.0,1,445.0,1
6,6,-0.41063711747835935,-0.4,0.0,1.0,290.0,931.0,1.0,0,459.0,1
7,7,0.0707601497766216,0.1,0.0,0.0,319.0,655.0,0.0,1,496.0,1
8,8,0.12626536961495105,0.1,1.0,1.0,444.0,719.0,1.0,1,387.0,1
9,9,-0.19743812136107852,-0.2,0.0,1.0,397.0,608.0,1.0,0,735.0,1
10,10,-0.39111430406589653,-0.4,0.0,1.0,432.0,636.0,1.0,0,412.0,1
11,11,-0.06801598202724346,-0.1,1.0,0.0,426.0,591.0,0.0,0,1173.0,1
12,12,-0.1825261899617403,-0.2,1.0,0.0,297.0,744.0,0.0,0,399.0,1
13,13,-0.6735306920955224,-0.7,1.0,0.0,439.0,899.0,0.0,0,192.0,1
14,14,-0.38613960294946603,-0.4,0.0,1.0,391.0,530.0,1.0,0,659.0,1
15,15,-0.052708330016408955,-0.1,1.0,0.0,405.0,539.0,0.0,0,3376.0,1
16,16,-0.6805256986163114,-0.7,0.0,1.0,360.0,592.0,1.0,0,528.0,1
17,17,0.217854168340624,0.2,1.0,1.0,496.0,894.0,1.0,1,720.0,1
18,18,0.4578613338927561,0.5,0.0,0.0,314.0,857.0,0.0,1,639.0,1
19,19,0.4266494941008737,0.4,1.0,1.0,462.0,843.0,1.0,1,405.0,1
20,20,0.8373223456105773,0.8,1.0,1.0,375.0,509.0,1.0,1,916.0,1
21,21,0.4627013759320521,0.5,1.0,1.0,452.0,644.0,1.0,1,874.0,1
22,22,-0.5410458202904209,-0.5,1.0,0.0,447.0,503.0,0.0,0,380.0,1
23,23,-0.1945278405727794,-0.2,0.0,1.0,454.0,845.0,1.0,0,1801.0,1
24,24,-0.41136828299090006,-0.4,0.0,1.0,329.0,633.0,1.0,0,258.0,1
