,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.7012168493359251,-0.7,1.0,0.0,464.0,681.0,0.0,0,235.0,1
1,1,-0.7170037195118889,-0.7,0.0,1.0,433.0,784.0,1.0,0,673.0,1
2,2,0.3821153359530284,0.4,0.0,0.0,360.0,526.0,0.0,1,1524.0,1
3,3,0.5838623503470749,0.6,0.0,0.0,318.0,850.0,0.0,1,622.0,1
4,4,-0.6184601255704374,-0.6,0.0,1.0,262.0,911.0,0.0,1,-173.0,0
5,5,0.6371119862962552,0.6,0.0,0.0,481.0,704.0,0.0,1,375.0,1
6,6,-0.3502392654416264,-0.4,1.0,0.0,364.0,660.0,0.0,0,1356.0,1
7,7,0.7557784650908937,0.8,1.0,1.0,396.0,895.0,1.0,1,349.0,1
8,8,-0.1894317348605904,-0.2,1.0,0.0,331.0,612.0,0.0,0,387.0,1
9,9,0.47327602364743104,0.5,1.0,1.0,398.0,714.0,1.0,1,198.0,1
10,10,0.7434282930069419,0.7,0.0,0.0,493.0,885.0,0.0,1,272.0,1
11,11,-0.24363450911302553,-0.2,1.0,0.0,392.0,749.0,0.0,0,589.0,1
12,12,-0.6485584430305926,-0.6,1.0,0.0,313.0,666.0,0.0,0,241.0,1
13,13,0.44397504657963915,0.4,0.0,0.0,300.0,712.0,0.0,1,188.0,1
14,14,0.22601549471032378,0.2,0.0,0.0,441.0,616.0,0.0,1,463.0,1
15,15,-0.7193923343437587,-0.7,1.0,0.0,432.0,811.0,0.0,0,267.0,1
16,16,-0.8667839010061446,-0.9,1.0,0.0,440.0,914.0,0.0,0,396.0,1
17,17,0.3003805952847426,0.3,0.0,0.0,330.0,839.0,0.0,1,541.0,1
18,18,0.21993518076494312,0.2,1.0,1.0,486.0,528.0,1.0,1,1496.0,1
19,19,-0.16356772201516545,-0.2,1.0,0.0,320.0,716.0,0.0,0,954.0,1
20,20,0.6073165400218256,0.6,1.0,1.0,380.0,673.0,1.0,1,237.0,1
21,21,0.5910802867567967,0.6,0.0,0.0,388.0,588.0,0.0,1,354.0,1
22,22,-0.36582478992270717,-0.4,1.0,0.0,340.0,953.0,1.0,1,-153.0,0
23,23,-0.29460685631210537,-0.3,0.0,1.0,392.0,512.0,1.0,0,756.0,1
24,24,0.8899237832609784,0.9,0.0,0.0,412.0,799.0,0.0,1,429.0,1
25,25,-0.39512328082649006,-0.4,0.0,1.0,412.0,662.0,1.0,0,1316.0,1
26,26,-0.8975761117066986,-0.9,1.0,0.0,486.0,634.0,0.0,0,180.0,1
27,27,-0.5705033022733325,-0.6,0.0,1.0,468.0,854.0,1.0,0,368.0,1
28,28,0.6679838535207486,0.7,1.0,1.0,253.0,537.0,1.0,1,380.0,1
29,29,0.4433069858025226,0.4,0.0,0.0,393.0,640.0,0.0,1,337.0,1
30,30,0.815173941835701,0.8,0.0,0.0,480.0,866.0,0.0,1,184.0,1
31,31,-0.5727352430363054,-0.6,1.0,0.0,441.0,815.0,0.0,0,524.0,1
32,32,0.06817931977378311,0.1,1.0,1.0,455.0,955.0,1.0,1,1090.0,1
33,33,0.6991349858445687,0.7,1.0,1.0,495.0,799.0,1.0,1,-174.0,1
34,34,-0.828090126749727,-0.8,0.0,1.0,407.0,868.0,1.0,0,405.0,1
35,35,-0.5308723915788045,-0.5,0.0,1.0,256.0,740.0,1.0,0,354.0,1
36,36,-0.508921982299784,-0.5,0.0,1.0,313.0,804.0,1.0,0,3883.0,1
37,37,-0.6486849178534733,-0.6,1.0,0.0,400.0,920.0,0.0,0,70.0,1
38,38,-0.31439217324890334,-0.3,1.0,0.0,456.0,932.0,0.0,0,962.0,1
39,39,-0.4434083236421245,-0.4,0.0,1.0,487.0,891.0,1.0,0,3622.0,1
40,40,-0.5626873742469165,-0.6,0.0,1.0,369.0,787.0,1.0,0,144.0,1
41,41,0.8017803166067333,0.8,0.0,0.0,428.0,683.0,0.0,1,319.0,1
42,42,-0.2662828660988311,-0.3,0.0,1.0,335.0,747.0,1.0,0,2488.0,1
43,43,0.30346366585437845,0.3,0.0,0.0,486.0,873.0,0.0,1,531.0,1
44,44,-0.5804312766859991,-0.6,0.0,1.0,280.0,666.0,1.0,0,574.0,1
45,45,-0.8170091375535452,-0.8,1.0,0.0,342.0,721.0,0.0,0,377.0,1
46,46,-0.44833927392895706,-0.4,0.0,1.0,291.0,912.0,1.0,0,307.0,1
47,47,0.7783052102552072,0.8,1.0,1.0,457.0,579.0,1.0,1,134.0,1
48,48,-0.24264298674744444,-0.2,0.0,1.0,484.0,735.0,1.0,0,1371.0,1
49,49,-0.860481548893045,-0.9,0.0,1.0,321.0,681.0,1.0,0,268.0,1
50,50,-0.4010649214558776,-0.4,0.0,1.0,457.0,838.0,1.0,0,615.0,1
