,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.33589313550818056,-0.3,1.0,0.0,272.0,889.0,0.0,0,149.0,1
1,1,-0.3571736073447225,-0.4,0.0,1.0,482.0,770.0,1.0,0,188.0,1
2,2,0.667355333039359,0.7,1.0,1.0,400.0,654.0,1.0,1,166.0,1
3,3,0.23693787451790083,0.2,1.0,1.0,324.0,563.0,1.0,1,4113.0,1
4,4,0.7425415794827542,0.7,0.0,0.0,400.0,647.0,0.0,1,223.0,1
5,5,-0.08360002134945554,-0.1,0.0,1.0,480.0,929.0,1.0,0,391.0,1
6,6,0.6097272634529428,0.6,0.0,0.0,291.0,593.0,0.0,1,406.0,1
7,7,0.21352449549895336,0.2,1.0,1.0,264.0,539.0,1.0,1,297.0,1
8,8,0.44460280302622246,0.4,1.0,1.0,421.0,541.0,1.0,1,4038.0,1
9,9,-0.6173039151954507,-0.6,1.0,0.0,483.0,542.0,0.0,0,195.0,1
10,10,0.43636771753999504,0.4,0.0,0.0,340.0,871.0,0.0,1,259.0,1
11,11,-0.3268112083735095,-0.3,0.0,1.0,485.0,765.0,1.0,0,220.0,1
12,12,0.7273193144157656,0.7,1.0,1.0,476.0,540.0,1.0,1,3984.0,1
13,13,-0.41002944683085185,-0.4,1.0,0.0,392.0,868.0,0.0,0,200.0,1
14,14,0.43532282667949496,0.4,1.0,1.0,347.0,789.0,1.0,1,174.0,1
15,15,-0.759047817178055,-0.8,0.0,1.0,306.0,651.0,1.0,0,263.0,1
16,16,0.0962167522467321,0.1,1.0,1.0,354.0,794.0,1.0,1,3852.0,1
17,17,-0.16576654167526073,-0.2,1.0,0.0,351.0,522.0,0.0,0,367.0,1
18,18,0.24336956825535927,0.2,1.0,1.0,344.0,621.0,1.0,1,285.0,1
19,19,-0.5006952851581474,-0.5,1.0,0.0,303.0,897.0,0.0,0,150.0,1
20,20,0.4905249619343143,0.5,1.0,1.0,308.0,878.0,1.0,1,114.0,1
21,21,-0.05622024897347189,-0.1,1.0,0.0,262.0,722.0,0.0,0,676.0,1
22,22,-0.7620158082871771,-0.8,1.0,0.0,347.0,876.0,0.0,0,147.0,1
23,23,-0.28171064637647814,-0.3,0.0,1.0,362.0,656.0,1.0,0,282.0,1
24,24,0.8881953349331496,0.9,0.0,0.0,352.0,554.0,0.0,1,494.0,1
25,25,-0.269096501476484,-0.3,0.0,1.0,489.0,602.0,1.0,0,499.0,1
26,26,-0.5213718389735318,-0.5,1.0,0.0,321.0,954.0,0.0,0,135.0,1
27,27,-0.6029720503502262,-0.6,1.0,0.0,399.0,615.0,0.0,0,146.0,1
28,28,0.04647330446121711,0.0,1.0,1.0,447.0,809.0,1.0,1,3744.0,1
29,29,0.7424333504089039,0.7,1.0,1.0,376.0,544.0,1.0,1,170.0,1
30,30,0.31470067872649177,0.3,0.0,0.0,376.0,674.0,0.0,1,470.0,1
31,31,-0.5644420146743574,-0.6,0.0,1.0,457.0,859.0,1.0,0,154.0,1
32,32,0.8892746263073129,0.9,0.0,0.0,383.0,614.0,0.0,1,243.0,1
33,33,-0.06993205299758287,-0.1,0.0,1.0,307.0,956.0,1.0,0,3737.0,1
