,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.7185112345080925,0.7,1.0,1.0,381.0,688.0,0.0,0,1931.0,0
1,1,-0.4257564561593062,-0.4,0.0,1.0,355.0,626.0,0.0,1,2019.0,0
2,2,0.3970620135636639,0.4,0.0,0.0,278.0,660.0,0.0,1,2062.0,1
3,3,0.07312899296421616,0.1,0.0,0.0,366.0,624.0,0.0,1,2010.0,1
4,4,-0.3952060142631638,-0.4,0.0,1.0,383.0,880.0,0.0,1,1737.0,0
5,5,0.24815001518213486,0.2,0.0,0.0,498.0,619.0,0.0,1,1883.0,1
6,6,-0.20520113496980896,-0.2,0.0,1.0,263.0,610.0,0.0,1,2127.0,0
7,7,0.49042799829726247,0.5,0.0,0.0,262.0,831.0,0.0,1,1907.0,1
8,8,-0.025524462721357,-0.0,1.0,0.0,363.0,530.0,0.0,0,2107.0,1
9,9,-0.8530610579191118,-0.9,1.0,0.0,499.0,556.0,0.0,0,1945.0,1
10,10,-0.28727094022461463,-0.3,0.0,1.0,431.0,897.0,0.0,1,1672.0,0
11,11,-0.044602565180713705,-0.0,1.0,0.0,368.0,772.0,0.0,0,1860.0,1
12,12,0.25151485772756377,0.3,0.0,0.0,358.0,991.0,0.0,1,1651.0,1
13,13,-0.7635185383267677,-0.8,0.0,1.0,495.0,605.0,0.0,1,1900.0,0
14,14,-0.8082031192452787,-0.8,0.0,1.0,427.0,707.0,0.0,1,1866.0,0
15,15,-0.8625463626315006,-0.9,0.0,1.0,257.0,748.0,0.0,1,1995.0,0
16,16,-0.5016473410682215,-0.5,1.0,0.0,258.0,601.0,0.0,0,2141.0,1
17,17,-0.21379189416389566,-0.2,0.0,1.0,436.0,938.0,0.0,1,1626.0,0
18,18,-0.021352471477115498,-0.0,1.0,0.0,270.0,948.0,0.0,0,1782.0,1
19,19,-0.11758629179293156,-0.1,0.0,1.0,419.0,804.0,0.0,1,1777.0,0
20,20,-0.06992972086441229,-0.1,1.0,0.0,455.0,693.0,0.0,0,-1148.0,1
21,21,0.4459422209306082,0.4,0.0,0.0,424.0,541.0,0.0,1,2035.0,1
22,22,0.04653456348510787,0.0,0.0,0.0,309.0,956.0,0.0,1,1735.0,1
23,23,0.24865270907728887,0.2,0.0,0.0,355.0,504.0,0.0,1,2141.0,1
24,24,0.004366081691590473,0.0,1.0,1.0,460.0,663.0,1.0,1,-1083.0,1
25,25,0.6699181066818017,0.7,1.0,1.0,443.0,775.0,0.0,0,1782.0,0
26,26,0.2342635797684841,0.2,0.0,0.0,280.0,718.0,0.0,1,2002.0,1
27,27,0.0842595829215097,0.1,0.0,0.0,337.0,620.0,0.0,1,2043.0,1
28,28,0.1933491584242989,0.2,0.0,0.0,291.0,983.0,0.0,1,1726.0,1
29,29,-0.15478212986472561,-0.2,1.0,0.0,438.0,563.0,0.0,0,1999.0,1
30,30,-0.5806090791361891,-0.6,0.0,1.0,489.0,679.0,0.0,1,1832.0,0
31,31,0.6129940422569385,0.6,0.0,0.0,460.0,508.0,0.0,1,2032.0,1
32,32,-0.7025727095150677,-0.7,1.0,0.0,369.0,863.0,0.0,0,1768.0,1
33,33,0.8116023615098865,0.8,0.0,0.0,306.0,955.0,0.0,1,1739.0,1
34,34,0.23971059358685942,0.2,0.0,0.0,485.0,959.0,0.0,1,1556.0,1
35,35,0.7795130155488904,0.8,0.0,0.0,316.0,584.0,0.0,1,2100.0,1
36,36,0.5788387899483073,0.6,1.0,1.0,326.0,955.0,0.0,0,1719.0,0
37,37,0.5318510436672378,0.5,1.0,1.0,403.0,971.0,0.0,0,1626.0,0
38,38,0.8503769122478525,0.9,0.0,0.0,339.0,934.0,0.0,1,1727.0,1
39,39,0.10307134645049365,0.1,0.0,0.0,468.0,702.0,0.0,1,1830.0,1
40,40,-0.2725311390337586,-0.3,0.0,1.0,268.0,921.0,0.0,1,1811.0,0
41,41,-0.5643934585492081,-0.6,0.0,1.0,253.0,839.0,0.0,1,1908.0,0
42,42,-0.8009076273649304,-0.8,0.0,1.0,471.0,629.0,0.0,1,1900.0,0
43,43,0.24458215610704748,0.2,0.0,0.0,476.0,505.0,0.0,1,2019.0,1
44,44,0.04939090397056778,0.0,1.0,1.0,256.0,937.0,0.0,0,1807.0,0
45,45,0.7215895539117846,0.7,1.0,1.0,355.0,629.0,0.0,0,2016.0,0
46,46,-0.13068910126699584,-0.1,1.0,0.0,300.0,816.0,0.0,0,1884.0,1
47,47,0.09364392126917687,0.1,0.0,0.0,271.0,547.0,0.0,1,2182.0,1
48,48,0.10218837562834093,0.1,0.0,0.0,499.0,516.0,0.0,1,1985.0,1
49,49,-0.3331553416053563,-0.3,1.0,0.0,469.0,850.0,0.0,0,1681.0,1
50,50,-0.6567847043337742,-0.7,1.0,0.0,352.0,740.0,0.0,0,1908.0,1
51,51,0.7833245551821325,0.8,1.0,1.0,460.0,651.0,0.0,0,1889.0,0
52,52,-0.17367152958628485,-0.2,0.0,1.0,470.0,970.0,0.0,1,1560.0,0
53,53,0.3475442740939173,0.3,0.0,0.0,481.0,952.0,0.0,1,1567.0,1
54,54,-0.6255796310990915,-0.6,0.0,1.0,320.0,948.0,0.0,1,-1218.0,0
55,55,-0.711219368161519,-0.7,0.0,1.0,390.0,508.0,0.0,1,2102.0,0
56,56,-0.48887842226091816,-0.5,0.0,1.0,484.0,762.0,0.0,1,1754.0,0
57,57,0.8982469879257174,0.9,1.0,1.0,376.0,773.0,0.0,0,1851.0,0
58,58,-0.11522311861695034,-0.1,1.0,0.0,313.0,941.0,0.0,0,1746.0,1
59,59,0.8604991800988592,0.9,1.0,1.0,426.0,564.0,1.0,1,-950.0,1
60,60,0.6471523502961652,0.6,0.0,0.0,430.0,989.0,0.0,1,1581.0,1
61,61,-0.6536650277950182,-0.7,0.0,1.0,318.0,973.0,0.0,1,1709.0,0
62,62,-0.47048857912316877,-0.5,0.0,1.0,363.0,899.0,0.0,1,1738.0,0
63,63,-0.49618156069773145,-0.5,0.0,1.0,349.0,773.0,0.0,1,1878.0,0
64,64,-0.2443167554688297,-0.2,1.0,0.0,317.0,707.0,1.0,1,-794.0,0
65,65,0.5684761658331373,0.6,0.0,0.0,474.0,794.0,0.0,1,1732.0,1
66,66,-0.0851076252517452,-0.1,1.0,0.0,342.0,916.0,0.0,0,1742.0,1
67,67,0.8690379026418577,0.9,0.0,0.0,358.0,723.0,0.0,1,1919.0,1
68,68,-0.03899538184308304,-0.0,0.0,1.0,352.0,985.0,0.0,1,1663.0,0
69,69,0.7400134445739498,0.7,0.0,0.0,268.0,564.0,0.0,1,2168.0,1
70,70,0.2615010278286499,0.3,0.0,0.0,427.0,773.0,0.0,1,1800.0,1
71,71,-0.14146092220972162,-0.1,1.0,0.0,319.0,992.0,0.0,0,1689.0,1
72,72,0.8814117651797152,0.9,1.0,1.0,400.0,530.0,0.0,0,2070.0,0
73,73,0.7578488381127918,0.8,1.0,1.0,350.0,948.0,0.0,0,1702.0,0
74,74,-0.7704719826459434,-0.8,0.0,1.0,496.0,953.0,0.0,1,1551.0,0
75,75,0.7445297021144354,0.7,0.0,0.0,389.0,747.0,0.0,1,1864.0,1
76,76,-0.09255152888447227,-0.1,1.0,0.0,312.0,641.0,0.0,0,2047.0,1
77,77,0.43319475170843547,0.4,1.0,1.0,476.0,625.0,0.0,0,1899.0,0
78,78,0.8572154161901969,0.9,1.0,1.0,362.0,869.0,0.0,0,1769.0,0
79,79,-0.24651886446044569,-0.2,0.0,1.0,382.0,831.0,0.0,1,1787.0,0
80,80,-0.6240296322451448,-0.6,1.0,0.0,400.0,624.0,1.0,1,-964.0,0
81,81,0.7788009264598287,0.8,1.0,1.0,439.0,755.0,0.0,0,1806.0,0
82,82,0.0027481241179703186,0.0,0.0,0.0,424.0,793.0,0.0,1,1783.0,1
83,83,-0.37097114726522806,-0.4,0.0,1.0,272.0,529.0,0.0,1,2199.0,0
84,84,-0.787538215626757,-0.8,1.0,0.0,259.0,963.0,0.0,0,1778.0,1
85,85,-0.42748014012377233,-0.4,0.0,1.0,338.0,568.0,0.0,1,2094.0,0
86,86,-0.578348212316058,-0.6,1.0,0.0,398.0,831.0,0.0,0,1771.0,1
87,87,0.4844159133888747,0.5,1.0,1.0,356.0,905.0,0.0,0,1739.0,0
88,88,0.7229217084737635,0.7,1.0,1.0,262.0,637.0,0.0,0,2101.0,0
89,89,-0.02211488187177435,-0.0,0.0,1.0,428.0,603.0,0.0,1,1969.0,0
90,90,-0.8204834431430813,-0.8,0.0,1.0,305.0,945.0,0.0,1,1750.0,0
91,91,0.16749301281027018,0.2,1.0,1.0,475.0,996.0,0.0,0,-1411.0,0
92,92,0.1169943704159565,0.1,1.0,1.0,366.0,834.0,0.0,0,1800.0,0
93,93,-0.5951556516998554,-0.6,0.0,1.0,339.0,831.0,0.0,1,1830.0,0
94,94,0.0913856088701519,0.1,0.0,0.0,393.0,625.0,0.0,1,1982.0,1
95,95,0.1358846731862936,0.1,1.0,1.0,408.0,931.0,0.0,0,1661.0,0
96,96,-0.831017698385828,-0.8,0.0,1.0,471.0,952.0,0.0,1,1577.0,0
97,97,0.030437129232414706,0.0,0.0,0.0,309.0,763.0,0.0,1,1928.0,1
