,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0,gSlope
5896,5896,0.0030002722812969562,0.0,0,474.0,909.0,1.0,447.0,0,0.3578432762918172,0.0
5897,5897,-0.6827237309718241,-0.7,1,289.0,929.0,1.0,182.0,1,0.49379892944109216,0.0
5898,5898,-0.93047201360641,-0.9,1,267.0,795.0,1.0,278.0,1,0.22214225627176043,0.0
5899,5899,-0.8590182188944864,-0.9,1,424.0,744.0,1.0,152.0,1,0.4075561950620116,0.0
5900,5900,-0.7874714537243375,-0.8,1,475.0,549.0,1.0,146.0,1,0.8503707630859441,0.0
5901,5901,0.8290509056651438,0.8,0,383.0,567.0,0.0,270.0,1,0.5247744988134788,0.0
5902,5902,-0.34935437954394977,-0.3,1,441.0,516.0,1.0,373.0,1,0.1577761834265076,0.0
5903,5903,0.7838454926692422,0.8,0,265.0,976.0,0.0,349.0,1,0.18544395505533393,0.0
5904,5904,0.20304886090107255,0.2,0,490.0,961.0,0.0,249.0,1,0.36150251984989534,0.0
5905,5905,-0.8358771242371577,-0.8,1,297.0,825.0,1.0,148.0,1,0.9803038430020723,0.0
5906,5906,0.20118936332503612,0.2,0,402.0,990.0,0.0,528.0,1,0.32583733316093466,0.0
5907,5907,-0.02955720139689988,-0.0,1,293.0,512.0,1.0,545.0,1,0.32336762241393746,0.0
5908,5908,-0.42488837869779084,-0.4,1,329.0,576.0,1.0,135.0,1,0.8280853112402968,0.0
5909,5909,-0.18221261860419413,-0.2,1,469.0,573.0,1.0,1998.0,1,0.1405902331862859,0.0
5910,5910,0.5150492896799654,0.5,0,422.0,607.0,0.0,231.0,1,0.7879310643801651,0.0
5911,5911,0.5837976228249511,0.6,0,308.0,942.0,0.0,120.0,1,0.7541335412245985,0.0
5912,5912,-0.4624394666199785,-0.5,1,420.0,937.0,1.0,233.0,1,0.6637268788100372,0.0
5913,5913,0.6887059937316424,0.7,0,377.0,734.0,0.0,249.0,1,0.390733784217434,0.0
