,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.24090357388824502,-0.2,1.0,0.0,418.0,927.0,1.0,1,2145.0,0
1,1,-0.5442714219019305,-0.5,1.0,0.0,273.0,574.0,0.0,0,183.0,1
2,2,-0.3369337160499848,-0.3,1.0,0.0,264.0,753.0,0.0,0,193.0,1
3,3,-0.6900294704829512,-0.7,0.0,1.0,395.0,608.0,1.0,0,477.0,1
4,4,0.7268647788623631,0.7,1.0,1.0,342.0,557.0,1.0,1,411.0,1
5,5,-0.25882252147952356,-0.3,0.0,1.0,286.0,515.0,1.0,0,529.0,1
6,6,0.4874499738897301,0.5,1.0,1.0,275.0,601.0,1.0,1,774.0,1
7,7,0.8634786048705815,0.9,0.0,0.0,494.0,577.0,0.0,1,539.0,1
8,8,0.007620810164989056,0.0,1.0,1.0,415.0,513.0,1.0,1,632.0,1
9,9,0.6102770219082864,0.6,1.0,1.0,473.0,834.0,1.0,1,143.0,1
10,10,0.6805278575282453,0.7,1.0,1.0,349.0,610.0,1.0,1,321.0,1
11,11,0.438732168493673,0.4,0.0,0.0,448.0,723.0,0.0,1,619.0,1
12,12,0.5440871416867471,0.5,0.0,0.0,263.0,562.0,0.0,1,265.0,1
13,13,0.8920827104565044,0.9,1.0,1.0,438.0,666.0,1.0,1,576.0,1
14,14,0.6515531153390247,0.7,1.0,1.0,412.0,623.0,1.0,1,215.0,1
15,15,-0.8933213574320855,-0.9,0.0,1.0,468.0,800.0,1.0,0,222.0,1
16,16,0.23055898330559466,0.2,0.0,0.0,436.0,736.0,0.0,1,368.0,1
17,17,-0.04769303729265384,-0.0,0.0,1.0,291.0,560.0,0.0,1,2039.0,0
18,18,-0.21621899031760416,-0.2,1.0,0.0,288.0,542.0,0.0,0,530.0,1
19,19,-0.5807641352898509,-0.6,1.0,0.0,252.0,927.0,0.0,0,271.0,1
20,20,-0.3088643720903136,-0.3,1.0,0.0,479.0,985.0,0.0,0,166.0,1
21,21,-0.4258881137221638,-0.4,1.0,0.0,402.0,950.0,0.0,0,108.0,1
22,22,0.7698221153369044,0.8,1.0,1.0,446.0,500.0,1.0,1,484.0,1
23,23,0.5762964876730717,0.6,0.0,0.0,278.0,536.0,0.0,1,716.0,1
24,24,0.6795420735446344,0.7,0.0,0.0,323.0,579.0,0.0,1,668.0,1
25,25,0.577758556241586,0.6,0.0,0.0,431.0,536.0,0.0,1,563.0,1
26,26,0.6891864587919608,0.7,1.0,1.0,333.0,804.0,1.0,1,73.0,1
27,27,-0.05580512919274938,-0.1,1.0,0.0,253.0,718.0,0.0,0,389.0,1
28,28,-0.30967538907705994,-0.3,1.0,0.0,479.0,840.0,0.0,0,701.0,1
29,29,0.33397489218158183,0.3,1.0,1.0,358.0,956.0,1.0,1,866.0,1
30,30,-0.1623404507892613,-0.2,0.0,1.0,327.0,538.0,1.0,0,585.0,1
31,31,0.1470777371555242,0.1,1.0,1.0,328.0,842.0,0.0,0,90.0,0
32,32,0.8712354350509454,0.9,1.0,1.0,339.0,574.0,1.0,1,277.0,1
33,33,0.6088358028078266,0.6,0.0,0.0,380.0,550.0,0.0,1,390.0,1
34,34,0.1154419110751922,0.1,1.0,1.0,297.0,792.0,0.0,0,321.0,0
