,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
0,0,0.8711286206863582,0.9,0,476.0,563.0,0.0,661.0,1
1,1,-0.011121446840580473,-0.0,1,470.0,749.0,1.0,231.0,1
2,2,0.6400855267592176,0.6,0,385.0,590.0,0.0,265.0,1
3,3,-0.7175571883776879,-0.7,1,421.0,507.0,1.0,262.0,1
4,4,0.31042508688537884,0.3,0,489.0,702.0,0.0,109.0,1
5,5,0.39546197806961847,0.4,0,491.0,894.0,1.0,1825.0,0
6,6,-0.1051300737762284,-0.1,1,413.0,936.0,1.0,1371.0,1
7,7,0.11725799819224236,0.1,0,476.0,942.0,1.0,1082.0,0
8,8,-0.023197781558186525,-0.0,1,250.0,809.0,0.0,401.0,0
9,9,0.39244775899504036,0.4,0,479.0,584.0,0.0,197.0,1
10,10,-0.8730754537760874,-0.9,1,394.0,939.0,1.0,337.0,1
11,11,0.8787976953018639,0.9,0,498.0,570.0,0.0,922.0,1
12,12,-0.1966006289185942,-0.2,1,321.0,610.0,1.0,259.0,1
13,13,-0.14490566318477538,-0.1,1,414.0,937.0,1.0,339.0,1
14,14,-0.18603031665282055,-0.2,1,459.0,533.0,1.0,2238.0,1
15,15,-0.6496226421622862,-0.6,1,355.0,803.0,1.0,402.0,1
16,16,-0.35846915700992055,-0.4,1,495.0,829.0,1.0,846.0,1
17,17,0.48530564368804163,0.5,0,372.0,964.0,1.0,184.0,0
18,18,-0.3753138679622654,-0.4,1,338.0,967.0,1.0,475.0,1
19,19,-0.9957343550808282,-1.0,1,438.0,713.0,1.0,179.0,1
20,20,0.6536341483592432,0.7,0,372.0,653.0,0.0,185.0,1
21,21,0.48158084923045585,0.5,0,375.0,643.0,0.0,652.0,1
22,22,-0.9934639846693865,-1.0,1,347.0,981.0,1.0,112.0,1
23,23,-0.4531771321024951,-0.5,1,459.0,514.0,1.0,357.0,1
24,24,-0.3167565543663342,-0.3,1,495.0,742.0,1.0,473.0,1
25,25,-0.8054108438815952,-0.8,1,341.0,753.0,1.0,576.0,1
26,26,0.6837932675146399,0.7,0,414.0,591.0,0.0,445.0,1
27,27,-0.2120915505826677,-0.2,1,478.0,911.0,1.0,231.0,1
28,28,-0.8222243609420756,-0.8,1,257.0,533.0,1.0,200.0,1
29,29,-0.27589502678742694,-0.3,1,426.0,868.0,1.0,476.0,1
30,30,0.6108874583830355,0.6,0,316.0,881.0,0.0,473.0,1
31,31,0.6306980268560778,0.6,0,365.0,715.0,0.0,260.0,1
32,32,-0.8335473966014204,-0.8,1,413.0,892.0,1.0,155.0,1
33,33,0.1200541717910959,0.1,0,389.0,526.0,1.0,285.0,0
34,34,0.04925395542421929,0.0,0,366.0,871.0,1.0,133.0,0
35,35,-0.45898139355360357,-0.5,1,472.0,529.0,1.0,709.0,1
36,36,-0.772501258733844,-0.8,1,482.0,879.0,1.0,749.0,1
37,37,-0.6328205411854881,-0.6,1,491.0,629.0,1.0,270.0,1
38,38,-0.39224710099052107,-0.4,1,293.0,875.0,1.0,1792.0,1
39,39,-0.014052999397907051,-0.0,1,468.0,845.0,1.0,317.0,1
40,40,0.4611196221325955,0.5,0,292.0,656.0,0.0,302.0,1
41,41,-0.5624806403557021,-0.6,1,265.0,572.0,1.0,973.0,1
42,42,-0.7854288915781409,-0.8,1,379.0,545.0,1.0,166.0,1
43,43,-0.36705023729243225,-0.4,1,268.0,945.0,1.0,207.0,1
44,44,-0.29018777353721226,-0.3,1,270.0,787.0,1.0,423.0,1
45,45,0.2773764498469815,0.3,0,295.0,841.0,1.0,384.0,0
46,46,-0.7616163947067467,-0.8,1,391.0,877.0,1.0,162.0,1
47,47,0.25550857205894495,0.3,0,388.0,882.0,1.0,1200.0,0
48,48,-0.1282430967852921,-0.1,1,344.0,596.0,1.0,1480.0,1
49,49,0.9824216277848492,1.0,0,325.0,916.0,0.0,439.0,1
50,50,0.14854267746065175,0.1,0,335.0,982.0,0.0,843.0,1
51,51,-0.12359442107309615,-0.1,1,484.0,677.0,1.0,229.0,1
52,52,0.8091348075388476,0.8,0,268.0,994.0,0.0,418.0,1
53,53,-0.06899235714167284,-0.1,1,310.0,883.0,1.0,937.0,1
54,54,0.7443263975464922,0.7,0,471.0,628.0,0.0,1481.0,1
55,55,0.18606152946108256,0.2,0,267.0,885.0,0.0,158.0,1
56,56,-0.10456259598850703,-0.1,1,438.0,635.0,1.0,1487.0,1
57,57,-0.3554066027030567,-0.4,1,360.0,579.0,1.0,881.0,1
58,58,-0.5782600167429339,-0.6,1,256.0,797.0,1.0,577.0,1
59,59,-0.003277079888808432,-0.0,1,415.0,593.0,1.0,2332.0,1
60,60,0.9689975169920535,1.0,0,296.0,700.0,0.0,254.0,1
61,61,0.25076680729975775,0.3,0,298.0,639.0,0.0,293.0,1
62,62,-0.6141922055049265,-0.6,1,254.0,521.0,1.0,235.0,1
63,63,0.13799703020883802,0.1,0,324.0,839.0,0.0,127.0,1
64,64,0.03685375541455138,0.0,0,303.0,682.0,0.0,635.0,1
65,65,0.80940431511213,0.8,0,275.0,842.0,0.0,863.0,1
66,66,-0.5339988994939693,-0.5,1,419.0,985.0,1.0,216.0,1
67,67,0.09957942845106049,0.1,0,304.0,995.0,0.0,571.0,1
68,68,-0.7200977872126237,-0.7,1,294.0,662.0,1.0,374.0,1
69,69,-0.8963780814992253,-0.9,1,347.0,767.0,1.0,126.0,1
70,70,0.698748459733318,0.7,0,333.0,614.0,0.0,713.0,1
71,71,-0.8323178867873993,-0.8,1,321.0,574.0,1.0,115.0,1
72,72,-0.44779400911209044,-0.4,1,299.0,669.0,1.0,562.0,1
73,73,-0.848560035352685,-0.8,1,324.0,778.0,1.0,128.0,1
74,74,-0.28213850761596704,-0.3,1,466.0,739.0,1.0,1115.0,1
75,75,-0.6107498110761074,-0.6,1,481.0,627.0,1.0,72.0,1
76,76,-0.0879780202973719,-0.1,1,429.0,546.0,1.0,205.0,1
77,77,0.3557651699101785,0.4,0,434.0,776.0,0.0,390.0,1
78,78,-0.09483113861149306,-0.1,1,413.0,855.0,1.0,102.0,1
79,79,-0.23351115256292787,-0.2,1,368.0,676.0,0.0,1246.0,0
80,80,0.5274923300142098,0.5,0,368.0,875.0,0.0,167.0,1
81,81,0.6568772126389002,0.7,0,306.0,769.0,0.0,755.0,1
82,82,-0.6372909622580498,-0.6,1,488.0,671.0,1.0,261.0,1
83,83,0.596875840859787,0.6,0,324.0,782.0,0.0,874.0,1
84,84,0.9758662070938622,1.0,0,271.0,992.0,0.0,387.0,1
85,85,-0.6581550762783237,-0.7,1,258.0,529.0,1.0,233.0,1
86,86,-0.3591604440343139,-0.4,1,419.0,630.0,1.0,101.0,1
87,87,0.39002265125604496,0.4,0,490.0,661.0,0.0,739.0,1
88,88,0.4567504793362591,0.5,0,396.0,991.0,0.0,123.0,1
89,89,-0.977767474141275,-1.0,1,355.0,857.0,1.0,218.0,1
90,90,0.3860919917046306,0.4,0,395.0,722.0,0.0,433.0,1
91,91,0.6824879208382102,0.7,0,447.0,514.0,0.0,609.0,1
92,92,-0.9051139940679238,-0.9,1,289.0,680.0,1.0,131.0,1
93,93,0.8481836964945866,0.8,0,411.0,655.0,0.0,334.0,1
94,94,-0.9984261509461876,-1.0,1,349.0,754.0,1.0,107.0,1
95,95,-0.7718828554378907,-0.8,1,499.0,595.0,1.0,396.0,1
96,96,-0.5534553942606384,-0.6,1,314.0,545.0,1.0,191.0,1
97,97,-0.567085710741442,-0.6,1,321.0,605.0,1.0,944.0,1
98,98,0.1400929404568778,0.1,0,385.0,769.0,0.0,706.0,1
99,99,0.3213581000044001,0.3,0,347.0,711.0,0.0,1892.0,1
100,100,0.9063684024675112,0.9,0,256.0,878.0,0.0,506.0,1
101,101,-0.6594929913318157,-0.7,1,268.0,618.0,1.0,404.0,1
102,102,-0.31113064723815587,-0.3,1,392.0,714.0,0.0,754.0,0
103,103,0.8188062543625811,0.8,0,307.0,813.0,0.0,760.0,1
104,104,-0.08566365627332595,-0.1,1,306.0,721.0,0.0,683.0,0
105,105,-0.4369950053204117,-0.4,1,332.0,742.0,1.0,946.0,1
106,106,-0.01116195512274265,-0.0,1,465.0,811.0,0.0,934.0,0
107,107,0.394721114638902,0.4,0,406.0,850.0,0.0,294.0,1
108,108,0.4565816048465765,0.5,0,342.0,965.0,0.0,243.0,1
109,109,-0.29939310317018464,-0.3,1,337.0,681.0,1.0,432.0,1
110,110,-0.8918794381814055,-0.9,1,329.0,617.0,1.0,224.0,1
111,111,0.21684343280709895,0.2,0,422.0,598.0,0.0,140.0,1
112,112,0.12783040112010124,0.1,0,433.0,986.0,0.0,311.0,1
113,113,0.7599190186118541,0.8,0,474.0,721.0,0.0,345.0,1
114,114,-0.44933729841965997,-0.4,1,468.0,881.0,1.0,441.0,1
115,115,0.5298329564530209,0.5,0,414.0,642.0,0.0,734.0,1
116,116,-0.5154366495563623,-0.5,1,362.0,842.0,1.0,136.0,1
117,117,0.11532413217593795,0.1,0,297.0,504.0,1.0,279.0,0
118,118,-0.23370840237504797,-0.2,1,455.0,890.0,1.0,525.0,1
119,119,-0.8579400450956431,-0.9,1,465.0,738.0,1.0,127.0,1
120,120,-0.9997015814985255,-1.0,1,444.0,973.0,1.0,263.0,1
121,121,-0.31324035621723145,-0.3,1,491.0,618.0,1.0,441.0,1
122,122,-0.7550839749756681,-0.8,1,483.0,560.0,1.0,217.0,1
123,123,0.9679131070134372,1.0,0,481.0,928.0,0.0,221.0,1
124,124,-0.018280008698139838,-0.0,1,262.0,980.0,1.0,1638.0,1
125,125,-0.8944705732179297,-0.9,1,306.0,694.0,1.0,330.0,1
126,126,-0.8540825490524826,-0.9,1,279.0,718.0,1.0,313.0,1
127,127,-0.2948724059410026,-0.3,1,280.0,581.0,1.0,219.0,1
128,128,-0.6114438330594372,-0.6,1,293.0,889.0,1.0,988.0,1
129,129,0.5309713028456049,0.5,0,299.0,557.0,0.0,1094.0,1
130,130,-0.0870496892391539,-0.1,1,492.0,903.0,1.0,105.0,1
131,131,0.32647069725536526,0.3,0,468.0,527.0,0.0,265.0,1
132,132,0.8810775656475613,0.9,0,333.0,895.0,0.0,132.0,1
133,133,0.3393746696875628,0.3,0,446.0,958.0,1.0,376.0,0
134,134,-0.30203112323741865,-0.3,1,343.0,952.0,1.0,275.0,1
135,135,-0.11035092838050975,-0.1,1,399.0,991.0,1.0,110.0,1
136,136,0.5625145925082573,0.6,0,429.0,679.0,0.0,882.0,1
137,137,0.8669117224641643,0.9,0,394.0,571.0,0.0,445.0,1
138,138,0.7194819760371369,0.7,0,399.0,638.0,0.0,533.0,1
139,139,-0.26423481801751336,-0.3,1,413.0,682.0,1.0,205.0,1
140,140,0.6354581386506548,0.6,0,273.0,868.0,0.0,109.0,1
141,141,0.81644299212232,0.8,0,366.0,544.0,0.0,840.0,1
142,142,-0.3918089476628732,-0.4,1,253.0,897.0,1.0,200.0,1
143,143,-0.4950028211328745,-0.5,1,394.0,804.0,1.0,92.0,1
144,144,0.48149384490071223,0.5,0,393.0,766.0,1.0,401.0,0
145,145,0.45504190913731324,0.5,0,499.0,636.0,0.0,525.0,1
146,146,-0.8056702671077278,-0.8,1,354.0,818.0,1.0,208.0,1
147,147,-0.25348711637162324,-0.3,1,319.0,601.0,1.0,400.0,1
148,148,0.8930828886959685,0.9,0,256.0,661.0,0.0,223.0,1
149,149,0.5950682072143305,0.6,0,402.0,675.0,0.0,883.0,1
150,150,-0.03408911131665038,-0.0,1,308.0,826.0,1.0,476.0,1
151,151,0.4839023825766331,0.5,0,306.0,727.0,0.0,187.0,1
152,152,-0.7422673549392609,-0.7,1,413.0,720.0,1.0,347.0,1
153,153,0.6857445807557141,0.7,0,357.0,983.0,0.0,790.0,1
154,154,0.04423478163571404,0.0,0,497.0,836.0,0.0,517.0,1
155,155,-0.9883475262600439,-1.0,1,381.0,681.0,1.0,548.0,1
156,156,0.9224474891040306,0.9,0,428.0,954.0,0.0,428.0,1
157,157,0.05704556583743692,0.1,0,394.0,532.0,0.0,654.0,1
158,158,-0.5752791481442316,-0.6,1,258.0,668.0,1.0,194.0,1
159,159,0.9926173988035614,1.0,0,294.0,944.0,0.0,182.0,1
160,160,0.5926121139918514,0.6,0,309.0,815.0,0.0,346.0,1
161,161,0.7180231181995815,0.7,0,371.0,963.0,0.0,356.0,1
162,162,0.2655853087535338,0.3,0,459.0,546.0,0.0,475.0,1
163,163,-0.21659323781932138,-0.2,1,396.0,853.0,1.0,1441.0,1
164,164,-0.6215168419642421,-0.6,1,385.0,833.0,1.0,682.0,1
165,165,-0.9269541950677027,-0.9,1,396.0,611.0,1.0,163.0,1
166,166,0.8527065398325229,0.9,0,316.0,902.0,0.0,482.0,1
167,167,-0.006316037089396653,-0.0,1,306.0,786.0,1.0,538.0,1
168,168,0.7099223373293051,0.7,0,318.0,607.0,0.0,285.0,1
169,169,-0.10088528881388004,-0.1,1,496.0,547.0,1.0,1297.0,1
170,170,0.5536272075817681,0.6,0,311.0,895.0,0.0,454.0,1
171,171,-0.5774850659266069,-0.6,1,385.0,836.0,1.0,89.0,1
172,172,0.595840242450046,0.6,0,319.0,775.0,0.0,836.0,1
173,173,0.6481827491031114,0.6,0,484.0,982.0,0.0,874.0,1
174,174,-0.02918052042055752,-0.0,1,292.0,555.0,1.0,1433.0,1
175,175,-0.5538625542626043,-0.6,1,298.0,767.0,1.0,155.0,1
176,176,-0.031734836187131465,-0.0,1,377.0,929.0,0.0,1754.0,0
177,177,-0.3605933828482544,-0.4,1,375.0,575.0,1.0,160.0,1
178,178,0.8879785714190391,0.9,0,357.0,839.0,0.0,554.0,1
179,179,0.3506268072360046,0.4,0,373.0,905.0,1.0,1222.0,0
180,180,-0.28930947566303433,-0.3,1,386.0,794.0,1.0,810.0,1
181,181,-0.011752974091611357,-0.0,1,428.0,785.0,1.0,677.0,1
182,182,-0.9811118022491081,-1.0,1,468.0,527.0,1.0,175.0,1
183,183,-0.09220878413207667,-0.1,1,383.0,664.0,1.0,363.0,1
184,184,0.36993083918449443,0.4,0,394.0,723.0,0.0,693.0,1
185,185,-0.048077663386519864,-0.0,1,304.0,875.0,0.0,401.0,0
186,186,-0.25588093346784535,-0.3,1,452.0,588.0,1.0,1260.0,1
187,187,0.9806877573059556,1.0,0,450.0,813.0,0.0,277.0,1
188,188,-0.557251693594615,-0.6,1,363.0,630.0,1.0,407.0,1
189,189,-0.19936024216949955,-0.2,1,450.0,737.0,1.0,363.0,1
190,190,-0.261648509116158,-0.3,1,410.0,876.0,1.0,334.0,1
191,191,0.9119047003544649,0.9,0,397.0,645.0,0.0,218.0,1
192,192,0.4331952175847702,0.4,0,420.0,833.0,0.0,1497.0,1
193,193,0.041810040111129654,0.0,0,473.0,764.0,1.0,363.0,0
194,194,0.11342812236003375,0.1,0,291.0,573.0,1.0,696.0,0
195,195,0.1539220226429001,0.2,0,305.0,846.0,1.0,1359.0,0
196,196,0.38422513067551844,0.4,0,476.0,933.0,1.0,131.0,0
197,197,-0.43915402536398207,-0.4,1,323.0,950.0,1.0,157.0,1
198,198,0.17180942848612513,0.2,0,250.0,722.0,0.0,468.0,1
199,199,-0.04146359389675247,-0.0,1,288.0,930.0,0.0,282.0,0
200,200,0.5987805982551799,0.6,0,489.0,815.0,1.0,256.0,0
201,201,-0.912471918753005,-0.9,1,354.0,555.0,1.0,451.0,1
202,202,0.32411261561482396,0.3,0,476.0,604.0,1.0,250.0,0
203,203,-0.16832067533245998,-0.2,1,259.0,530.0,1.0,161.0,1
204,204,0.36718317799038247,0.4,0,474.0,929.0,0.0,657.0,1
205,205,-0.672468718527496,-0.7,1,268.0,518.0,1.0,294.0,1
206,206,0.004145275758337563,0.0,0,480.0,552.0,1.0,228.0,0
207,207,-0.8320261363174781,-0.8,1,255.0,806.0,1.0,169.0,1
208,208,0.49858088258742206,0.5,0,373.0,629.0,0.0,368.0,1
209,209,-0.7823885868324068,-0.8,1,376.0,722.0,0.0,392.0,0
210,210,0.7123443395168496,0.7,0,464.0,915.0,0.0,281.0,1
211,211,0.12835092440005358,0.1,0,348.0,697.0,0.0,915.0,1
212,212,-0.6929277482291287,-0.7,1,384.0,729.0,1.0,327.0,1
213,213,0.9557445084203116,1.0,0,470.0,865.0,0.0,355.0,1
214,214,-0.3958669179215808,-0.4,1,268.0,922.0,1.0,590.0,1
215,215,0.05239503789375011,0.1,0,495.0,606.0,1.0,209.0,0
216,216,-0.2781848932913109,-0.3,1,375.0,925.0,1.0,220.0,1
217,217,-0.31166708040880753,-0.3,1,379.0,754.0,1.0,567.0,1
218,218,0.0243615448959571,0.0,0,454.0,522.0,1.0,844.0,0
219,219,-0.45094195156915395,-0.5,1,421.0,519.0,1.0,520.0,1
220,220,-0.19664300720794037,-0.2,1,354.0,564.0,1.0,612.0,1
221,221,-0.6266357460147136,-0.6,1,472.0,598.0,1.0,840.0,1
222,222,-0.8236297136775559,-0.8,1,313.0,758.0,1.0,579.0,1
223,223,-0.8520456004034391,-0.9,1,333.0,625.0,1.0,712.0,1
224,224,0.7489689562416553,0.7,0,485.0,842.0,0.0,533.0,1
225,225,-0.3110501653999611,-0.3,1,357.0,954.0,1.0,219.0,1
226,226,0.18533306850946207,0.2,0,335.0,519.0,1.0,1246.0,0
227,227,0.10230699597146908,0.1,0,400.0,984.0,1.0,796.0,0
228,228,-0.1529614608165788,-0.2,1,494.0,515.0,1.0,601.0,1
229,229,0.20133761956024587,0.2,0,310.0,860.0,1.0,470.0,0
230,230,-0.5712186025562422,-0.6,1,306.0,795.0,1.0,229.0,1
231,231,0.5414814279003042,0.5,0,374.0,612.0,0.0,504.0,1
232,232,0.7476914460542208,0.7,0,257.0,924.0,0.0,739.0,1
233,233,0.7862464535935259,0.8,0,273.0,672.0,0.0,195.0,1
234,234,0.5596417272427974,0.6,0,409.0,819.0,0.0,962.0,1
235,235,-0.7441892550698797,-0.7,1,339.0,619.0,1.0,62.0,1
236,236,-0.764200849039298,-0.8,1,260.0,682.0,1.0,228.0,1
237,237,-0.22166786897591395,-0.2,1,366.0,886.0,1.0,378.0,1
238,238,-0.8953325411246145,-0.9,1,407.0,876.0,1.0,697.0,1
239,239,0.22793065463818252,0.2,0,384.0,613.0,1.0,693.0,0
240,240,-0.16129115597905774,-0.2,1,478.0,543.0,1.0,209.0,1
241,241,0.9070390688623855,0.9,0,479.0,840.0,0.0,1061.0,1
242,242,-0.8585336655027012,-0.9,1,356.0,919.0,1.0,145.0,1
243,243,0.1582236982302927,0.2,0,305.0,747.0,0.0,968.0,1
244,244,-0.23004852775528062,-0.2,1,251.0,587.0,1.0,1302.0,1
245,245,-0.9122598704848173,-0.9,1,409.0,583.0,1.0,268.0,1
246,246,-0.8591905785239982,-0.9,1,298.0,607.0,1.0,195.0,1
247,247,-0.30054793093967613,-0.3,1,299.0,939.0,1.0,912.0,1
248,248,0.22247105614941431,0.2,0,293.0,707.0,0.0,340.0,1
249,249,-0.3746811293699006,-0.4,1,267.0,628.0,1.0,1655.0,1
250,250,0.31081340877481,0.3,0,362.0,536.0,0.0,802.0,1
251,251,0.39967966168423885,0.4,0,498.0,567.0,0.0,385.0,1
252,252,0.16765434439686655,0.2,0,482.0,967.0,1.0,291.0,0
253,253,-0.893065937851002,-0.9,1,417.0,784.0,1.0,249.0,1
254,254,0.7541042431078468,0.8,0,286.0,886.0,0.0,618.0,1
255,255,-0.03628480756188712,-0.0,1,368.0,930.0,0.0,292.0,0
256,256,0.9416979005686756,0.9,0,452.0,720.0,0.0,668.0,1
257,257,-0.45328566931842285,-0.5,1,282.0,825.0,1.0,263.0,1
258,258,-0.6526883484027353,-0.7,1,421.0,511.0,1.0,328.0,1
259,259,-0.006231374211595142,-0.0,1,448.0,885.0,1.0,427.0,1
260,260,-0.42255827106560595,-0.4,1,457.0,830.0,1.0,633.0,1
261,261,-0.154199918655626,-0.2,1,328.0,680.0,0.0,402.0,0
262,262,0.788356643086072,0.8,0,293.0,547.0,0.0,970.0,1
263,263,-0.136857857560561,-0.1,1,267.0,893.0,1.0,340.0,1
264,264,0.008254786602299502,0.0,0,432.0,937.0,0.0,701.0,1
265,265,-0.6537576608201987,-0.7,1,304.0,840.0,1.0,166.0,1
266,266,-0.1981181632250748,-0.2,1,432.0,624.0,1.0,364.0,1
267,267,0.2969122189715372,0.3,0,425.0,669.0,0.0,1256.0,1
268,268,0.796475100068196,0.8,0,251.0,798.0,0.0,351.0,1
269,269,-0.7991555664558807,-0.8,1,267.0,637.0,1.0,326.0,1
270,270,0.019321272596956707,0.0,0,455.0,621.0,1.0,614.0,0
271,271,0.553042272661536,0.6,0,428.0,645.0,0.0,987.0,1
272,272,0.6419940843662895,0.6,0,415.0,866.0,0.0,689.0,1
273,273,-0.078877956140192,-0.1,1,254.0,970.0,1.0,166.0,1
274,274,-0.15651108806043568,-0.2,1,272.0,803.0,1.0,185.0,1
275,275,-0.36369994354293067,-0.4,1,353.0,785.0,1.0,412.0,1
276,276,0.7484035858977998,0.7,0,271.0,738.0,0.0,161.0,1
277,277,0.29095565089847075,0.3,0,357.0,637.0,0.0,356.0,1
278,278,-0.385400960422841,-0.4,1,438.0,743.0,0.0,249.0,0
279,279,-0.8285896290583201,-0.8,1,433.0,510.0,1.0,417.0,1
280,280,0.3611275749773588,0.4,0,271.0,672.0,0.0,527.0,1
281,281,0.7846099674400215,0.8,0,284.0,766.0,0.0,610.0,1
282,282,0.4269025812583698,0.4,0,493.0,736.0,1.0,201.0,0
283,283,0.9401669657267899,0.9,0,421.0,852.0,0.0,297.0,1
284,284,-0.598498274222018,-0.6,1,428.0,749.0,1.0,463.0,1
285,285,0.347566763395476,0.3,0,348.0,972.0,0.0,2120.0,1
286,286,-0.724001294821657,-0.7,1,339.0,766.0,1.0,625.0,1
287,287,0.283881766674271,0.3,0,332.0,730.0,1.0,248.0,0
288,288,0.05468879129854476,0.1,0,455.0,688.0,1.0,127.0,0
289,289,-0.6558646999248507,-0.7,1,381.0,597.0,1.0,272.0,1
290,290,0.28227951463391765,0.3,0,397.0,586.0,1.0,457.0,0
291,291,0.8445807417109574,0.8,0,424.0,965.0,0.0,691.0,1
292,292,-0.1358887656703569,-0.1,1,396.0,866.0,1.0,1518.0,1
293,293,-0.7883964600487472,-0.8,1,375.0,686.0,1.0,469.0,1
294,294,-0.48273419549604735,-0.5,1,347.0,750.0,1.0,303.0,1
295,295,0.27270089996540303,0.3,0,373.0,793.0,0.0,374.0,1
296,296,0.4049946410262739,0.4,0,452.0,754.0,0.0,254.0,1
297,297,0.9754898596136798,1.0,0,363.0,948.0,0.0,579.0,1
298,298,0.6279292032968968,0.6,0,256.0,731.0,0.0,833.0,1
299,299,-0.5625775643109163,-0.6,1,373.0,799.0,1.0,288.0,1
300,300,0.21363382926028818,0.2,0,343.0,530.0,0.0,357.0,1
301,301,-0.9000517432413704,-0.9,1,293.0,961.0,1.0,676.0,1
302,302,-0.04637626701817532,-0.0,1,356.0,550.0,1.0,324.0,1
303,303,0.6258972912144156,0.6,0,342.0,961.0,0.0,1637.0,1
304,304,0.4510783693923386,0.5,0,353.0,800.0,0.0,1307.0,1
305,305,-0.8356193936961813,-0.8,1,326.0,956.0,1.0,498.0,1
306,306,-0.7166101915762177,-0.7,1,352.0,874.0,1.0,574.0,1
307,307,0.6547528486083698,0.7,0,279.0,723.0,0.0,478.0,1
308,308,0.5016853157314245,0.5,0,340.0,504.0,0.0,1076.0,1
309,309,-0.6474867798586446,-0.6,1,468.0,892.0,1.0,380.0,1
310,310,-0.2526171310354486,-0.3,1,268.0,950.0,1.0,142.0,1
311,311,-0.3792109928872307,-0.4,1,487.0,945.0,1.0,398.0,1
312,312,-0.8449689506034297,-0.8,1,384.0,988.0,1.0,178.0,1
313,313,-0.1507570988607856,-0.2,1,386.0,526.0,1.0,238.0,1
314,314,0.7240569690208414,0.7,0,435.0,935.0,0.0,650.0,1
315,315,0.24004994542599145,0.2,0,409.0,655.0,1.0,1026.0,0
316,316,0.289404459289911,0.3,0,372.0,545.0,0.0,843.0,1
317,317,0.07618555764079793,0.1,0,297.0,826.0,0.0,537.0,1
318,318,-0.01107866817414882,-0.0,1,478.0,840.0,0.0,812.0,0
319,319,-0.8966893297892615,-0.9,1,271.0,994.0,1.0,165.0,1
320,320,0.7285266629768423,0.7,0,419.0,507.0,0.0,294.0,1
321,321,-0.04706964956341464,-0.0,1,292.0,675.0,1.0,413.0,1
322,322,0.1673519561627641,0.2,0,462.0,752.0,1.0,456.0,0
323,323,0.12403675162480332,0.1,0,272.0,987.0,1.0,801.0,0
324,324,-0.2801890104500755,-0.3,1,420.0,981.0,1.0,329.0,1
325,325,-0.34370270274455383,-0.3,1,476.0,767.0,1.0,417.0,1
326,326,0.9134626937162498,0.9,0,291.0,534.0,0.0,665.0,1
327,327,0.8560591274924911,0.9,0,474.0,871.0,0.0,555.0,1
328,328,0.9705641516185817,1.0,0,477.0,643.0,0.0,290.0,1
329,329,0.023765276044176886,0.0,0,414.0,829.0,1.0,297.0,0
330,330,0.15366389593449958,0.2,0,498.0,544.0,0.0,328.0,1
331,331,-0.8153587780228329,-0.8,1,260.0,606.0,1.0,1654.0,1
332,332,0.9337382513489343,0.9,0,423.0,922.0,0.0,1225.0,1
333,333,-0.9289520258896007,-0.9,1,275.0,527.0,1.0,198.0,1
334,334,0.6410778263875716,0.6,0,456.0,507.0,0.0,467.0,1
335,335,-0.6565339009846745,-0.7,1,451.0,867.0,1.0,392.0,1
336,336,0.17141997550977428,0.2,0,354.0,726.0,0.0,1130.0,1
337,337,-0.8286165723747814,-0.8,1,416.0,865.0,1.0,359.0,1
338,338,-0.8391343853683597,-0.8,1,383.0,653.0,1.0,374.0,1
339,339,-0.6029131334698379,-0.6,1,453.0,525.0,1.0,412.0,1
340,340,0.05342479058985994,0.1,0,469.0,912.0,0.0,389.0,1
341,341,0.8022714730145881,0.8,0,404.0,813.0,0.0,473.0,1
342,342,0.7608748477209026,0.8,0,492.0,679.0,0.0,1309.0,1
343,343,0.06079510062958193,0.1,0,471.0,645.0,0.0,584.0,1
344,344,0.8130256833107967,0.8,0,446.0,661.0,0.0,373.0,1
345,345,-0.7744751192101329,-0.8,1,409.0,553.0,1.0,338.0,1
346,346,0.7262021706511117,0.7,0,393.0,874.0,0.0,193.0,1
347,347,-0.20402336102274243,-0.2,1,453.0,650.0,1.0,447.0,1
348,348,0.5156836857927269,0.5,0,477.0,964.0,0.0,249.0,1
349,349,0.9731843317114177,1.0,0,470.0,806.0,0.0,734.0,1
350,350,0.2703394417820373,0.3,0,453.0,648.0,0.0,989.0,1
351,351,0.8411903732674775,0.8,0,269.0,522.0,0.0,1099.0,1
352,352,-0.04970414826212788,-0.0,1,405.0,586.0,0.0,279.0,0
353,353,-0.6282861958061832,-0.6,1,336.0,576.0,1.0,138.0,1
354,354,0.02103199004441514,0.0,0,321.0,711.0,1.0,368.0,0
355,355,0.5523642019627437,0.6,0,406.0,866.0,0.0,1178.0,1
356,356,0.13838418283077192,0.1,0,474.0,692.0,0.0,1414.0,1
357,357,-0.14955701574681068,-0.1,1,434.0,930.0,1.0,346.0,1
358,358,0.3085962424294615,0.3,0,349.0,524.0,0.0,87.0,1
359,359,-0.40164784996313285,-0.4,1,445.0,677.0,1.0,1618.0,1
360,360,0.8508387188270776,0.9,0,327.0,745.0,0.0,998.0,1
361,361,0.07456603497448988,0.1,0,266.0,807.0,0.0,1367.0,1
362,362,-0.15926098607195494,-0.2,1,379.0,851.0,1.0,1520.0,1
363,363,0.5796420862209304,0.6,0,489.0,620.0,0.0,1881.0,1
364,364,0.6935808052235515,0.7,0,283.0,955.0,0.0,182.0,1
365,365,0.3840261432614114,0.4,0,496.0,504.0,1.0,570.0,0
