,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.8418815158059113,0.8,0.0,0.0,291.0,764.0,0.0,1,925.0,1
1,1,-0.5477082004910754,-0.5,1.0,0.0,349.0,957.0,0.0,0,-156.0,1
2,2,-0.8006435859094545,-0.8,1.0,0.0,497.0,766.0,0.0,0,1737.0,1
3,3,-0.7147258396879205,-0.7,0.0,1.0,338.0,674.0,0.0,1,-432.0,0
4,4,-0.09341775610506509,-0.1,1.0,0.0,417.0,692.0,0.0,0,-949.0,1
5,5,-0.7039103073143058,-0.7,1.0,0.0,410.0,888.0,0.0,0,-638.0,1
6,6,-0.1528123016199231,-0.2,1.0,0.0,441.0,790.0,0.0,0,-881.0,1
7,7,0.776869527031869,0.8,0.0,0.0,314.0,739.0,0.0,1,1947.0,1
8,8,-0.5739860375120709,-0.6,1.0,0.0,380.0,528.0,0.0,0,1322.0,1
9,9,0.1284880666338254,0.1,1.0,1.0,408.0,594.0,0.0,0,-762.0,0
10,10,-0.2875975704435968,-0.3,0.0,1.0,253.0,562.0,0.0,1,-415.0,0
11,11,-0.8954813581062309,-0.9,0.0,1.0,376.0,592.0,1.0,0,2032.0,1
12,12,-0.6878785258824425,-0.7,0.0,1.0,443.0,704.0,1.0,0,1853.0,1
13,13,0.7372146834514531,0.7,1.0,1.0,444.0,832.0,0.0,0,-56.0,0
14,14,0.509097773469389,0.5,0.0,0.0,271.0,560.0,1.0,0,-191.0,0
15,15,0.6247224932682168,0.6,1.0,1.0,403.0,946.0,0.0,0,-1179.0,0
16,16,-0.8931727843772296,-0.9,0.0,1.0,272.0,533.0,1.0,0,535.0,1
17,17,-0.194769234545756,-0.2,0.0,1.0,377.0,944.0,1.0,0,1679.0,1
18,18,-0.028580928282285645,-0.0,1.0,0.0,467.0,614.0,0.0,0,-551.0,1
19,19,0.48347577647659035,0.5,1.0,1.0,470.0,533.0,0.0,0,957.0,0
20,20,0.014217876518812345,0.0,0.0,0.0,269.0,916.0,0.0,1,325.0,1
21,21,-0.04075778601821989,-0.0,1.0,0.0,493.0,894.0,1.0,1,1613.0,0
22,22,0.050915063456401954,0.1,1.0,1.0,462.0,871.0,0.0,0,1237.0,0
23,23,0.209204429710807,0.2,1.0,1.0,444.0,856.0,1.0,1,1700.0,1
24,24,-0.7758201065627033,-0.8,0.0,1.0,460.0,673.0,0.0,1,-833.0,0
25,25,-0.8974501956616552,-0.9,0.0,1.0,398.0,880.0,0.0,1,-518.0,0
26,26,-0.264454608121508,-0.3,0.0,1.0,470.0,600.0,1.0,0,1930.0,1
27,27,0.5585584301261547,0.6,1.0,1.0,338.0,982.0,0.0,0,180.0,0
28,28,0.3770686147896244,0.4,1.0,1.0,383.0,742.0,0.0,0,665.0,0
29,29,0.5611679929757915,0.6,1.0,1.0,337.0,718.0,0.0,0,1945.0,0
30,30,0.7496183081546722,0.7,0.0,0.0,473.0,656.0,0.0,1,1371.0,1
31,31,-0.7607065235764935,-0.8,0.0,1.0,294.0,591.0,1.0,0,2115.0,1
32,32,-0.1368299258084087,-0.1,0.0,1.0,400.0,805.0,0.0,1,1035.0,0
33,33,0.891320017101726,0.9,0.0,0.0,380.0,904.0,0.0,1,646.0,1
34,34,-0.37553194861669414,-0.4,0.0,1.0,267.0,594.0,1.0,0,209.0,1
35,35,0.5504533265098407,0.6,0.0,0.0,284.0,855.0,1.0,0,1861.0,0
36,36,-0.22457940818968192,-0.2,0.0,1.0,392.0,648.0,0.0,1,1770.0,0
37,37,0.241844952355171,0.2,1.0,1.0,431.0,821.0,1.0,1,338.0,1
