,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.7007769889077761,-0.7,1.0,0.0,450.0,765.0,0.0,0,145.0,1
1,1,0.6561744697761008,0.7,1.0,1.0,476.0,927.0,1.0,1,407.0,1
2,2,-0.8608282653222473,-0.9,0.0,1.0,365.0,747.0,1.0,0,258.0,1
3,3,0.8169589183747391,0.8,1.0,1.0,314.0,939.0,1.0,1,87.0,1
4,4,0.8227129247661317,0.8,0.0,0.0,394.0,788.0,0.0,1,738.0,1
5,5,-0.040503737217186475,-0.0,1.0,0.0,352.0,594.0,0.0,0,2464.0,1
6,6,-0.01616119341558675,-0.0,1.0,0.0,296.0,676.0,1.0,1,608.0,0
7,7,0.04595646722241986,0.0,1.0,1.0,336.0,851.0,1.0,1,683.0,1
8,8,-0.32342939269457005,-0.3,1.0,0.0,261.0,807.0,0.0,0,402.0,1
9,9,-0.7516553384965847,-0.8,0.0,1.0,304.0,795.0,1.0,0,181.0,1
10,10,0.1908389648716896,0.2,0.0,0.0,423.0,793.0,1.0,0,144.0,0
11,11,-0.04807356733094037,-0.0,1.0,0.0,455.0,742.0,0.0,0,753.0,1
12,12,-0.1472442851369804,-0.1,0.0,1.0,337.0,819.0,1.0,0,174.0,1
13,13,0.552706791420363,0.6,0.0,0.0,477.0,609.0,0.0,1,394.0,1
14,14,-0.7996407285089537,-0.8,0.0,1.0,263.0,992.0,0.0,1,15.0,0
15,15,0.5342472626879645,0.5,1.0,1.0,366.0,704.0,1.0,1,540.0,1
16,16,0.6271241938842306,0.6,0.0,0.0,307.0,633.0,0.0,1,830.0,1
17,17,-0.4845282072758275,-0.5,0.0,1.0,487.0,870.0,1.0,0,343.0,1
18,18,-0.6805374064293261,-0.7,0.0,1.0,383.0,802.0,1.0,0,215.0,1
19,19,-0.2436478897600799,-0.2,0.0,1.0,375.0,669.0,1.0,0,326.0,1
20,20,0.15422991723595947,0.2,1.0,1.0,258.0,966.0,1.0,1,1326.0,1
21,21,0.18349719584367208,0.2,0.0,0.0,314.0,564.0,0.0,1,972.0,1
22,22,-0.24796884151057097,-0.2,1.0,0.0,409.0,719.0,0.0,0,792.0,1
23,23,0.20668684019612293,0.2,0.0,0.0,465.0,988.0,1.0,0,697.0,0
24,24,-0.6823276836606711,-0.7,0.0,1.0,316.0,748.0,1.0,0,136.0,1
25,25,-0.6405145904008536,-0.6,0.0,1.0,309.0,814.0,1.0,0,347.0,1
26,26,-0.6770114470841275,-0.7,0.0,1.0,287.0,846.0,1.0,0,127.0,1
27,27,0.765325263850475,0.8,1.0,1.0,323.0,756.0,1.0,1,501.0,1
28,28,-0.04178229159003222,-0.0,1.0,0.0,384.0,982.0,0.0,0,1144.0,1
29,29,-0.891598218482051,-0.9,1.0,0.0,275.0,794.0,0.0,0,201.0,1
30,30,-0.25008825009325397,-0.3,0.0,1.0,472.0,916.0,1.0,0,232.0,1
31,31,0.27085203491033527,0.3,1.0,1.0,342.0,997.0,1.0,1,591.0,1
32,32,0.49342568447985646,0.5,1.0,1.0,281.0,611.0,1.0,1,498.0,1
33,33,0.06084616895848971,0.1,0.0,0.0,381.0,926.0,0.0,1,33.0,1
34,34,0.20189482232093392,0.2,0.0,0.0,431.0,744.0,0.0,1,305.0,1
35,35,0.5873349101406801,0.6,0.0,0.0,355.0,954.0,0.0,1,401.0,1
36,36,0.4960233767007126,0.5,0.0,0.0,489.0,643.0,0.0,1,588.0,1
37,37,-0.24750542886937021,-0.2,1.0,0.0,282.0,885.0,0.0,0,1003.0,1
