,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.3429395360245898,0.3,1.0,1.0,484.0,517.0,0.0,0,1999.0,0
1,1,-0.13101284097906674,-0.1,1.0,0.0,465.0,616.0,0.0,0,1919.0,1
2,2,0.6568477079284333,0.7,0.0,0.0,254.0,555.0,0.0,1,2191.0,1
3,3,-0.36832091210840967,-0.4,1.0,0.0,353.0,570.0,0.0,0,2077.0,1
4,4,-0.5295296801796701,-0.5,0.0,1.0,466.0,608.0,0.0,1,1926.0,0
5,5,-0.6539633261822947,-0.7,1.0,0.0,355.0,869.0,0.0,0,1776.0,1
6,6,-0.43697862044882196,-0.4,0.0,1.0,330.0,890.0,0.0,1,1780.0,0
7,7,0.6030114186484251,0.6,0.0,0.0,440.0,627.0,0.0,1,1933.0,1
8,8,-0.02292033774325586,-0.0,1.0,0.0,337.0,797.0,0.0,0,1866.0,1
9,9,0.22305453704277756,0.2,0.0,0.0,289.0,814.0,0.0,1,1897.0,1
10,10,0.28147368547063933,0.3,0.0,0.0,272.0,847.0,0.0,1,1881.0,1
11,11,0.5230579785250568,0.5,1.0,1.0,368.0,911.0,1.0,1,-1229.0,1
12,12,0.24950978121619294,0.2,0.0,0.0,425.0,939.0,0.0,1,1636.0,1
13,13,-0.47786373234851215,-0.5,0.0,1.0,492.0,502.0,0.0,1,2006.0,0
14,14,0.20512852487820632,0.2,1.0,1.0,257.0,905.0,0.0,0,1838.0,0
15,15,0.4267025268337502,0.4,0.0,0.0,326.0,809.0,0.0,1,1865.0,1
16,16,-0.5970443023964462,-0.6,1.0,0.0,307.0,704.0,0.0,0,1989.0,1
17,17,0.37749704636481496,0.4,0.0,0.0,475.0,748.0,0.0,1,1777.0,1
18,18,0.7298337036569659,0.7,1.0,1.0,392.0,973.0,0.0,0,1635.0,0
19,19,-0.7118936815658952,-0.7,1.0,0.0,445.0,522.0,0.0,0,2033.0,1
20,20,0.05526591942279779,0.1,0.0,0.0,402.0,620.0,0.0,1,1978.0,1
21,21,-0.637156026310483,-0.6,1.0,0.0,250.0,694.0,0.0,0,2056.0,1
22,22,0.2447567570293968,0.2,1.0,1.0,466.0,700.0,0.0,0,1834.0,0
23,23,-0.44197173064852485,-0.4,0.0,1.0,407.0,903.0,0.0,1,-1270.0,0
24,24,0.7173544657917946,0.7,1.0,1.0,455.0,698.0,0.0,0,1847.0,0
25,25,-0.7549027948058449,-0.8,1.0,0.0,421.0,736.0,0.0,0,1843.0,1
26,26,0.13139794216037692,0.1,0.0,0.0,252.0,559.0,0.0,1,2189.0,1
27,27,-0.5741050882944243,-0.6,0.0,1.0,432.0,553.0,0.0,1,2015.0,0
28,28,-0.7433939252486241,-0.7,1.0,0.0,461.0,609.0,1.0,1,-950.0,0
29,29,0.2786361876872835,0.3,1.0,1.0,268.0,597.0,0.0,0,-825.0,0
30,30,0.1205996302768707,0.1,1.0,1.0,257.0,740.0,0.0,0,2003.0,0
31,31,-0.7672844450038041,-0.8,1.0,0.0,359.0,596.0,0.0,0,2045.0,1
32,32,0.7388271308582134,0.7,1.0,1.0,488.0,687.0,0.0,0,1825.0,0
33,33,-0.4961476427693695,-0.5,1.0,0.0,393.0,759.0,0.0,0,-1142.0,1
34,34,-0.5775445305084362,-0.6,0.0,1.0,455.0,781.0,0.0,1,1764.0,0
35,35,-0.28056378585912145,-0.3,0.0,1.0,358.0,599.0,0.0,1,2043.0,0
36,36,-0.7332020964457282,-0.7,1.0,0.0,463.0,799.0,0.0,0,1738.0,1
37,37,-0.5351225858629695,-0.5,0.0,1.0,362.0,794.0,0.0,1,-956.0,0
38,38,0.32815735706778615,0.3,0.0,0.0,331.0,708.0,0.0,1,1961.0,1
39,39,-0.1679349521392023,-0.2,0.0,1.0,399.0,996.0,0.0,1,1605.0,0
40,40,0.7878798793343965,0.8,1.0,1.0,322.0,706.0,0.0,0,1972.0,0
41,41,-0.48963890675726496,-0.5,1.0,0.0,496.0,858.0,0.0,0,1646.0,1
42,42,-0.8864019912640875,-0.9,0.0,1.0,291.0,792.0,0.0,1,1917.0,0
43,43,-0.28132843281131825,-0.3,0.0,1.0,443.0,858.0,0.0,1,1699.0,0
44,44,-0.4951397280354447,-0.5,1.0,0.0,375.0,910.0,0.0,0,-1285.0,1
