,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.46675843721521926,0.5,1.0,1.0,332.0,520.0,1.0,1,528.0,1
1,1,0.21516383088072255,0.2,1.0,1.0,270.0,782.0,1.0,1,3948.0,1
2,2,0.40294369941352814,0.4,0.0,0.0,488.0,875.0,0.0,1,337.0,1
3,3,-0.30396511584159525,-0.3,1.0,0.0,353.0,524.0,0.0,0,373.0,1
4,4,0.04391120543304572,0.0,1.0,1.0,309.0,807.0,1.0,1,3884.0,1
5,5,0.43484145250625816,0.4,1.0,1.0,335.0,967.0,1.0,1,718.0,1
6,6,0.8571251690089551,0.9,0.0,0.0,359.0,805.0,0.0,1,126.0,1
7,7,0.6120890735368328,0.6,0.0,0.0,253.0,989.0,0.0,1,-382.0,1
8,8,0.881648664696084,0.9,1.0,1.0,349.0,863.0,1.0,1,218.0,1
9,9,0.5142608211566323,0.5,0.0,0.0,346.0,716.0,0.0,1,458.0,1
10,10,-0.5704220455965006,-0.6,1.0,0.0,313.0,921.0,0.0,0,1026.0,1
11,11,-0.06429895533344554,-0.1,1.0,0.0,370.0,711.0,0.0,0,3869.0,1
12,12,-0.0553462163852414,-0.1,0.0,1.0,368.0,996.0,1.0,0,2396.0,1
13,13,-0.5610631085760691,-0.6,1.0,0.0,276.0,716.0,0.0,0,1168.0,1
14,14,0.1488138179847679,0.1,0.0,0.0,320.0,816.0,0.0,1,464.0,1
15,15,-0.4786306765822747,-0.5,0.0,1.0,401.0,754.0,1.0,0,515.0,1
16,16,-0.014468858874992163,-0.0,0.0,1.0,430.0,867.0,1.0,0,3703.0,1
17,17,-0.31272465900453295,-0.3,1.0,0.0,359.0,750.0,0.0,0,1551.0,1
18,18,-0.7518194959573639,-0.8,1.0,0.0,287.0,954.0,0.0,0,1909.0,1
19,19,0.5175419261931758,0.5,1.0,1.0,284.0,604.0,1.0,1,312.0,1
20,20,-0.512953198709317,-0.5,0.0,1.0,465.0,731.0,1.0,0,214.0,1
21,21,-0.27178323399031223,-0.3,0.0,1.0,303.0,920.0,1.0,0,177.0,1
22,22,-0.8684939853835161,-0.9,0.0,1.0,267.0,612.0,1.0,0,261.0,1
23,23,0.5589106571502743,0.6,1.0,1.0,299.0,506.0,1.0,1,295.0,1
