,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.8096294029423775,0.8,0.0,0.0,319.0,800.0,0.0,1,101.0,1
1,1,-0.07704932506567874,-0.1,1.0,0.0,396.0,582.0,1.0,1,4022.0,0
2,2,0.29295879545440073,0.3,1.0,1.0,480.0,628.0,1.0,1,432.0,1
3,3,0.260041016088581,0.3,0.0,0.0,376.0,867.0,0.0,1,567.0,1
4,4,0.2390985652496903,0.2,0.0,0.0,342.0,924.0,0.0,1,524.0,1
5,5,0.7941300729033237,0.8,0.0,0.0,432.0,886.0,0.0,1,182.0,1
6,6,0.37508136210610477,0.4,0.0,0.0,329.0,856.0,0.0,1,165.0,1
7,7,-0.05200954549769543,-0.1,1.0,0.0,481.0,729.0,0.0,0,1550.0,1
8,8,0.25826668007833986,0.3,0.0,0.0,396.0,861.0,0.0,1,163.0,1
9,9,0.729762242909343,0.7,0.0,0.0,275.0,712.0,0.0,1,263.0,1
10,10,0.12720345504379094,0.1,0.0,0.0,417.0,712.0,0.0,1,1281.0,1
11,11,0.28104446665965843,0.3,0.0,0.0,453.0,848.0,0.0,1,249.0,1
12,12,0.07993925441743421,0.1,0.0,0.0,461.0,924.0,0.0,1,1165.0,1
13,13,0.343714739682072,0.3,1.0,1.0,293.0,638.0,1.0,1,569.0,1
14,14,0.8130493858389353,0.8,0.0,0.0,269.0,863.0,0.0,1,178.0,1
15,15,-0.25522004761667416,-0.3,1.0,0.0,343.0,748.0,0.0,0,489.0,1
16,16,-0.374366036180131,-0.4,0.0,1.0,481.0,788.0,1.0,0,371.0,1
17,17,0.0011341032203413537,0.0,0.0,0.0,265.0,905.0,1.0,0,2140.0,0
18,18,0.6973419897748169,0.7,1.0,1.0,272.0,659.0,1.0,1,389.0,1
19,19,-0.3389334488386663,-0.3,1.0,0.0,381.0,938.0,0.0,0,251.0,1
20,20,0.7978220034520124,0.8,0.0,0.0,257.0,924.0,1.0,0,-21.0,0
21,21,-0.7261827407851458,-0.7,1.0,0.0,349.0,865.0,0.0,0,336.0,1
22,22,-0.8339370908047664,-0.8,0.0,1.0,348.0,878.0,1.0,0,164.0,1
23,23,0.7639771736282907,0.8,1.0,1.0,478.0,716.0,1.0,1,186.0,1
24,24,-0.788993782345752,-0.8,0.0,1.0,436.0,658.0,1.0,0,356.0,1
25,25,0.24609566471757238,0.2,0.0,0.0,342.0,816.0,0.0,1,562.0,1
26,26,-0.38448919458293185,-0.4,1.0,0.0,435.0,526.0,0.0,0,539.0,1
27,27,-0.7602003267424791,-0.8,1.0,0.0,269.0,690.0,0.0,0,111.0,1
28,28,0.8336472345559599,0.8,0.0,0.0,445.0,576.0,0.0,1,269.0,1
29,29,0.6072604818078232,0.6,0.0,0.0,326.0,880.0,0.0,1,244.0,1
30,30,0.6833216507929655,0.7,1.0,1.0,261.0,903.0,1.0,1,136.0,1
31,31,0.5486834861045585,0.5,0.0,0.0,289.0,740.0,0.0,1,631.0,1
32,32,0.2704881613989837,0.3,1.0,1.0,406.0,634.0,1.0,1,670.0,1
33,33,-0.4452028509036469,-0.4,0.0,1.0,429.0,963.0,1.0,0,-2.0,1
34,34,0.42776308733973034,0.4,0.0,0.0,382.0,838.0,0.0,1,510.0,1
35,35,-0.47623311345505837,-0.5,1.0,0.0,338.0,777.0,0.0,0,265.0,1
36,36,-0.014276619317265427,-0.0,1.0,0.0,460.0,767.0,0.0,0,1793.0,1
37,37,-0.19870020868077365,-0.2,0.0,1.0,464.0,718.0,1.0,0,858.0,1
38,38,-0.671995177258747,-0.7,1.0,0.0,346.0,712.0,0.0,0,322.0,1
39,39,-0.573143934753211,-0.6,1.0,0.0,302.0,833.0,0.0,0,245.0,1
40,40,0.47666659726710947,0.5,1.0,1.0,376.0,678.0,1.0,1,106.0,1
41,41,-0.2471893496401173,-0.2,1.0,0.0,486.0,904.0,0.0,0,690.0,1
42,42,0.06593847621411864,0.1,1.0,1.0,419.0,880.0,1.0,1,121.0,1
43,43,-0.4180799248980898,-0.4,1.0,0.0,330.0,641.0,0.0,0,909.0,1
44,44,0.8306789347027103,0.8,0.0,0.0,287.0,964.0,0.0,1,339.0,1
45,45,-0.5982494338260307,-0.6,0.0,1.0,383.0,790.0,1.0,0,187.0,1
46,46,0.21511979661360658,0.2,1.0,1.0,353.0,594.0,1.0,1,543.0,1
47,47,-0.629787628997166,-0.6,0.0,1.0,476.0,984.0,1.0,0,120.0,1
48,48,-0.19535523322441406,-0.2,1.0,0.0,385.0,703.0,0.0,0,692.0,1
49,49,0.5253755264407943,0.5,0.0,0.0,326.0,819.0,0.0,1,315.0,1
50,50,0.7451282216289509,0.7,1.0,1.0,473.0,714.0,1.0,1,273.0,1
51,51,-0.20428089444377417,-0.2,0.0,1.0,478.0,539.0,1.0,0,633.0,1
52,52,0.6179422080003621,0.6,1.0,1.0,475.0,873.0,1.0,1,302.0,1
53,53,0.4012422318045573,0.4,1.0,1.0,357.0,935.0,1.0,1,138.0,1
54,54,-0.6255681326914702,-0.6,0.0,1.0,304.0,524.0,1.0,0,482.0,1
55,55,-0.6344147202676496,-0.6,1.0,0.0,459.0,925.0,0.0,0,536.0,1
56,56,-0.7828705747294746,-0.8,1.0,0.0,283.0,522.0,0.0,0,345.0,1
57,57,0.008763111787345235,0.0,0.0,0.0,365.0,532.0,0.0,1,2113.0,1
58,58,-0.7530113112152702,-0.8,1.0,0.0,395.0,943.0,0.0,0,182.0,1
59,59,-0.5651294594291701,-0.6,0.0,1.0,329.0,711.0,1.0,0,1260.0,1
60,60,-0.3712963789049868,-0.4,1.0,0.0,406.0,813.0,0.0,0,211.0,1
61,61,0.1148892126956168,0.1,1.0,1.0,352.0,609.0,1.0,1,1319.0,1
62,62,-0.2940168235610623,-0.3,0.0,1.0,265.0,809.0,1.0,0,446.0,1
63,63,-0.05358906686014053,-0.1,0.0,1.0,289.0,701.0,1.0,0,1250.0,1
64,64,0.8738336782108854,0.9,0.0,0.0,303.0,904.0,0.0,1,133.0,1
65,65,0.7998122653567802,0.8,0.0,0.0,367.0,945.0,0.0,1,178.0,1
66,66,0.035899114796859366,0.0,0.0,0.0,263.0,636.0,0.0,1,2311.0,1
67,67,-0.19224736012878507,-0.2,0.0,1.0,283.0,775.0,1.0,0,362.0,1
68,68,-0.6665421972073574,-0.7,0.0,1.0,442.0,932.0,1.0,0,96.0,1
69,69,0.7223272035002487,0.7,0.0,0.0,299.0,874.0,1.0,0,-3.0,0
