,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.5913698397071551,0.6,1.0,1.0,331.0,552.0,0.0,0,4117.0,0
1,1,-0.5569098470065854,-0.6,1.0,0.0,311.0,670.0,0.0,0,4019.0,1
2,2,-0.5642446917908166,-0.6,1.0,0.0,441.0,678.0,0.0,0,3881.0,1
3,3,-0.7354171004030787,-0.7,0.0,1.0,422.0,719.0,0.0,1,3859.0,0
4,4,0.8451161119980525,0.8,1.0,1.0,274.0,761.0,0.0,0,3965.0,0
5,5,0.5690684225642232,0.6,1.0,1.0,298.0,552.0,0.0,0,4150.0,0
6,6,-0.6057861790927063,-0.6,1.0,0.0,340.0,958.0,0.0,0,3702.0,1
7,7,-0.8658842732747042,-0.9,0.0,1.0,397.0,581.0,0.0,1,4022.0,0
8,8,-0.11740169106650611,-0.1,1.0,0.0,409.0,971.0,0.0,0,3620.0,1
9,9,0.3153017933865926,0.3,0.0,0.0,328.0,868.0,0.0,1,3804.0,1
10,10,-0.16111293593196185,-0.2,0.0,1.0,407.0,842.0,0.0,1,3751.0,0
11,11,0.627510343263627,0.6,0.0,0.0,487.0,980.0,0.0,1,3533.0,1
12,12,0.7628149720271115,0.8,1.0,1.0,383.0,663.0,0.0,0,3954.0,0
13,13,-0.3827304757916452,-0.4,1.0,0.0,266.0,866.0,0.0,0,3868.0,1
14,14,-0.7027081619356995,-0.7,0.0,1.0,318.0,833.0,0.0,1,3849.0,0
15,15,-0.08852130200344965,-0.1,0.0,1.0,386.0,812.0,0.0,1,3802.0,0
16,16,-0.8224380393930857,-0.8,0.0,1.0,365.0,933.0,0.0,1,3702.0,0
17,17,-0.5242501550770358,-0.5,0.0,1.0,331.0,573.0,0.0,1,4096.0,0
18,18,0.5444677189142829,0.5,1.0,1.0,360.0,580.0,0.0,0,4060.0,0
19,19,0.5252515935807845,0.5,0.0,0.0,323.0,662.0,0.0,1,4015.0,1
20,20,-0.20183916858509965,-0.2,0.0,1.0,434.0,863.0,0.0,1,3703.0,0
21,21,-0.18480204463491678,-0.2,0.0,1.0,293.0,567.0,0.0,1,4140.0,0
22,22,0.5732096289669969,0.6,0.0,0.0,424.0,889.0,0.0,1,3687.0,1
23,23,0.39709542385752006,0.4,1.0,1.0,407.0,890.0,0.0,0,3703.0,0
24,24,0.14942527749083434,0.1,0.0,0.0,341.0,867.0,0.0,1,3792.0,1
25,25,0.6368993693961488,0.6,0.0,0.0,357.0,674.0,1.0,0,-921.0,0
