,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.6669900053204613,0.7,0.0,0.0,296.0,631.0,0.0,1,-717.0,1
1,1,-0.14166373672843546,-0.1,0.0,1.0,382.0,878.0,0.0,1,-340.0,0
2,2,0.13969233748112198,0.1,0.0,0.0,479.0,585.0,0.0,1,1716.0,1
3,3,-0.5843089925353453,-0.6,0.0,1.0,418.0,618.0,0.0,1,954.0,0
4,4,-0.8682995712838494,-0.9,0.0,1.0,325.0,867.0,0.0,1,1228.0,0
5,5,0.02197297252720365,0.0,0.0,0.0,289.0,816.0,0.0,1,665.0,1
6,6,-0.830110761510408,-0.8,1.0,0.0,382.0,838.0,1.0,1,3780.0,0
7,7,0.4778458836719849,0.5,0.0,0.0,466.0,754.0,0.0,1,10.0,1
8,8,0.5384428615918427,0.5,0.0,0.0,375.0,989.0,0.0,1,1456.0,1
9,9,0.07734241085739457,0.1,0.0,0.0,417.0,519.0,0.0,1,594.0,1
10,10,-0.8301525106202335,-0.8,0.0,1.0,364.0,752.0,0.0,1,1154.0,0
11,11,0.01711671569962403,0.0,0.0,0.0,408.0,533.0,0.0,1,-891.0,1
12,12,-0.8067098898663004,-0.8,0.0,1.0,362.0,934.0,0.0,1,-916.0,0
13,13,0.006856545863304531,0.0,1.0,1.0,319.0,819.0,0.0,0,-648.0,0
14,14,0.6384235309832699,0.6,1.0,1.0,283.0,511.0,0.0,0,556.0,0
15,15,0.4528052881018779,0.5,0.0,0.0,361.0,754.0,0.0,1,-1025.0,1
16,16,0.16230309691518452,0.2,1.0,1.0,373.0,734.0,1.0,1,3893.0,1
17,17,0.8842200926008285,0.9,1.0,1.0,465.0,832.0,0.0,0,-997.0,0
18,18,-0.01516502054426172,-0.0,1.0,0.0,402.0,749.0,0.0,0,1089.0,1
19,19,0.3342427369937587,0.3,0.0,0.0,451.0,716.0,0.0,1,-437.0,1
20,20,0.8857229786215765,0.9,0.0,0.0,378.0,524.0,0.0,1,-672.0,1
21,21,-0.17599810581718078,-0.2,0.0,1.0,314.0,756.0,0.0,1,1040.0,0
22,22,-0.7618726239998478,-0.8,0.0,1.0,445.0,782.0,0.0,1,-997.0,0
23,23,0.7566674733776965,0.8,0.0,0.0,298.0,532.0,0.0,1,1340.0,1
24,24,0.7248463451151278,0.7,0.0,0.0,339.0,716.0,0.0,1,1985.0,1
25,25,0.41914309654521664,0.4,0.0,0.0,435.0,707.0,0.0,1,208.0,1
26,26,0.7604560732155327,0.8,0.0,0.0,410.0,999.0,0.0,1,901.0,1
27,27,-0.21871367451280255,-0.2,1.0,0.0,447.0,525.0,0.0,0,618.0,1
28,28,-0.583642886040632,-0.6,0.0,1.0,290.0,612.0,0.0,1,-2.0,0
29,29,-0.5462888037670315,-0.5,0.0,1.0,472.0,614.0,0.0,1,704.0,0
30,30,0.4543813476404245,0.5,1.0,1.0,326.0,570.0,0.0,0,34.0,0
31,31,0.8382161005193923,0.8,0.0,0.0,406.0,717.0,1.0,0,-913.0,0
32,32,0.07800852440779027,0.1,0.0,0.0,302.0,747.0,0.0,1,2271.0,1
33,33,0.796150178258718,0.8,1.0,1.0,314.0,952.0,0.0,0,2614.0,0
34,34,-0.7267779167586707,-0.7,0.0,1.0,301.0,756.0,1.0,0,3943.0,1
35,35,-0.2379796957129635,-0.2,1.0,0.0,303.0,869.0,0.0,0,-162.0,1
36,36,0.14491198616059153,0.1,0.0,0.0,395.0,660.0,0.0,1,455.0,1
37,37,-0.6165740515535084,-0.6,1.0,0.0,433.0,864.0,0.0,0,-787.0,1
38,38,0.2548969212487914,0.3,0.0,0.0,435.0,613.0,0.0,1,412.0,1
39,39,-0.18204868429848586,-0.2,1.0,0.0,290.0,815.0,0.0,0,2465.0,1
40,40,-0.19986684083808237,-0.2,1.0,0.0,359.0,795.0,0.0,0,-604.0,1
41,41,0.7028380003825395,0.7,0.0,0.0,268.0,652.0,0.0,1,210.0,1
42,42,-0.4408749500842922,-0.4,0.0,1.0,447.0,802.0,1.0,0,3751.0,1
43,43,-0.7447827745849287,-0.7,0.0,1.0,324.0,677.0,0.0,1,3309.0,0
44,44,-0.3210853350337677,-0.3,0.0,1.0,418.0,674.0,0.0,1,-902.0,0
45,45,0.2117563771056029,0.2,0.0,0.0,379.0,882.0,0.0,1,-551.0,1
46,46,0.00915175285213965,0.0,1.0,1.0,427.0,590.0,0.0,0,1663.0,0
47,47,0.03423240851527021,0.0,1.0,1.0,273.0,695.0,0.0,0,-858.0,0
