,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.39661800881051656,-0.4,1.0,0.0,289.0,975.0,0.0,0,546.0,1
1,1,-0.7015256033285266,-0.7,1.0,0.0,391.0,763.0,0.0,0,306.0,1
2,2,-0.7488286697837525,-0.7,0.0,1.0,490.0,641.0,1.0,0,449.0,1
3,3,-0.13497954392002776,-0.1,0.0,1.0,367.0,601.0,1.0,0,812.0,1
4,4,-0.5120545116653016,-0.5,1.0,0.0,361.0,868.0,0.0,0,341.0,1
5,5,-0.17180397243488765,-0.2,1.0,0.0,410.0,973.0,1.0,1,-53.0,0
6,6,-0.8862854861721882,-0.9,1.0,0.0,448.0,724.0,0.0,0,188.0,1
7,7,-0.27118765903386854,-0.3,0.0,1.0,276.0,957.0,0.0,1,17.0,0
8,8,0.7815721842946907,0.8,0.0,0.0,289.0,615.0,0.0,1,866.0,1
9,9,-0.2596536982343437,-0.3,1.0,0.0,403.0,554.0,0.0,0,433.0,1
10,10,-0.01968449527614413,-0.0,1.0,0.0,368.0,533.0,0.0,0,519.0,1
11,11,0.28709204186879267,0.3,0.0,0.0,469.0,901.0,0.0,1,220.0,1
12,12,0.5704868339518235,0.6,1.0,1.0,392.0,887.0,1.0,1,291.0,1
13,13,0.7691714390989238,0.8,1.0,1.0,369.0,669.0,1.0,1,1012.0,1
14,14,0.6170450047372756,0.6,0.0,0.0,266.0,883.0,0.0,1,311.0,1
15,15,-0.5148348326876244,-0.5,0.0,1.0,459.0,596.0,1.0,0,635.0,1
16,16,-0.6597644911867452,-0.7,0.0,1.0,387.0,967.0,0.0,1,-164.0,0
17,17,-0.586587926911398,-0.6,0.0,1.0,445.0,589.0,1.0,0,1116.0,1
18,18,0.16162995022263138,0.2,1.0,1.0,369.0,745.0,0.0,0,296.0,0
19,19,-0.15583200852341628,-0.2,0.0,1.0,487.0,588.0,0.0,1,685.0,0
20,20,-0.8681257034445531,-0.9,0.0,1.0,454.0,920.0,1.0,0,276.0,1
21,21,0.19861084847509025,0.2,1.0,1.0,338.0,939.0,1.0,1,123.0,1
22,22,-0.5877386361462609,-0.6,0.0,1.0,462.0,974.0,1.0,0,124.0,1
23,23,-0.8778729867326129,-0.9,0.0,1.0,340.0,903.0,1.0,0,187.0,1
