,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.8500730658636805,0.9,0.0,0.0,293.0,531.0,0.0,1,46.0,1
1,1,-0.1325224970666823,-0.1,0.0,1.0,363.0,611.0,1.0,0,-254.0,1
2,2,-0.09144788806742854,-0.1,0.0,1.0,467.0,961.0,1.0,0,252.0,1
3,3,-0.014120965407159791,-0.0,1.0,0.0,350.0,645.0,0.0,0,1635.0,1
4,4,-0.5252554804464873,-0.5,0.0,1.0,394.0,547.0,1.0,0,299.0,1
5,5,-0.3471093230258261,-0.3,0.0,1.0,286.0,657.0,1.0,0,887.0,1
6,6,0.5799975819273665,0.6,1.0,1.0,468.0,623.0,0.0,0,-101.0,0
7,7,0.08080091981071891,0.1,0.0,0.0,363.0,859.0,1.0,0,518.0,0
8,8,0.5096519361643336,0.5,0.0,0.0,444.0,992.0,0.0,1,104.0,1
9,9,-0.3036290543371325,-0.3,1.0,0.0,425.0,544.0,0.0,0,441.0,1
10,10,0.19223413962573066,0.2,0.0,0.0,317.0,796.0,1.0,0,-313.0,0
11,11,0.4803087676606427,0.5,0.0,0.0,426.0,556.0,0.0,1,248.0,1
12,12,-0.5870593184546915,-0.6,0.0,1.0,399.0,938.0,1.0,0,203.0,1
13,13,0.2411412635821767,0.2,0.0,0.0,403.0,664.0,1.0,0,13.0,0
14,14,-0.6760401559572218,-0.7,1.0,0.0,488.0,772.0,0.0,0,50.0,1
15,15,-0.011036080419819738,-0.0,0.0,1.0,420.0,655.0,1.0,0,-305.0,1
16,16,-0.8832267564044234,-0.9,1.0,0.0,263.0,563.0,0.0,0,234.0,1
17,17,0.18759342821266378,0.2,1.0,1.0,471.0,700.0,1.0,1,479.0,1
18,18,0.5807727604861593,0.6,0.0,0.0,357.0,944.0,0.0,1,199.0,1
19,19,0.48766920188243834,0.5,1.0,1.0,273.0,870.0,1.0,1,197.0,1
20,20,0.8890045471759117,0.9,1.0,1.0,424.0,763.0,1.0,1,223.0,1
21,21,0.6870245211180032,0.7,0.0,0.0,498.0,503.0,0.0,1,439.0,1
22,22,-0.2560499971168433,-0.3,1.0,0.0,278.0,957.0,1.0,1,-475.0,0
23,23,-0.037471082695230584,-0.0,1.0,0.0,462.0,881.0,0.0,0,-83.0,1
24,24,-0.06440437883007022,-0.1,1.0,0.0,304.0,658.0,0.0,0,438.0,1
25,25,-0.11073522733486352,-0.1,0.0,1.0,494.0,695.0,1.0,0,251.0,1
26,26,-0.20557749596299368,-0.2,0.0,1.0,413.0,713.0,0.0,1,-166.0,0
27,27,0.7363934410537886,0.7,0.0,0.0,443.0,836.0,0.0,1,661.0,1
28,28,-0.1376623464325053,-0.1,0.0,1.0,409.0,700.0,1.0,0,691.0,1
29,29,-0.04410381719680201,-0.0,0.0,1.0,354.0,559.0,0.0,1,197.0,0
30,30,0.4255108062917211,0.4,0.0,0.0,491.0,923.0,0.0,1,386.0,1
31,31,-0.41635796334285974,-0.4,1.0,0.0,395.0,518.0,0.0,0,417.0,1
32,32,-0.7035106587299743,-0.7,0.0,1.0,417.0,586.0,1.0,0,167.0,1
33,33,0.7669033746178134,0.8,0.0,0.0,426.0,713.0,0.0,1,291.0,1
34,34,-0.8362382745612171,-0.8,0.0,1.0,351.0,837.0,1.0,0,12.0,1
35,35,0.15031747482178848,0.2,1.0,1.0,449.0,505.0,1.0,1,16.0,1
