,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,-0.6171956733630177,-0.6,1.0,0.0,312.0,613.0,0.0,0,675.0,1
1,1,-0.4596305458506542,-0.5,0.0,1.0,397.0,965.0,1.0,0,248.0,1
2,2,0.47762575636417537,0.5,0.0,0.0,280.0,684.0,0.0,1,276.0,1
3,3,0.13418989377046076,0.1,0.0,0.0,417.0,916.0,1.0,0,2577.0,0
4,4,0.19510199413159934,0.2,0.0,0.0,350.0,920.0,0.0,1,340.0,1
5,5,-0.1106666349598815,-0.1,0.0,1.0,393.0,624.0,1.0,0,1253.0,1
6,6,0.5109297556100968,0.5,0.0,0.0,462.0,873.0,0.0,1,715.0,1
7,7,0.7016475443387481,0.7,0.0,0.0,446.0,956.0,0.0,1,608.0,1
8,8,-0.3219429813370138,-0.3,1.0,0.0,446.0,777.0,0.0,0,1817.0,1
9,9,-0.810128582567285,-0.8,1.0,0.0,280.0,541.0,0.0,0,699.0,1
10,10,-0.71805552534866,-0.7,1.0,0.0,343.0,965.0,0.0,0,1182.0,1
11,11,-0.5451938141542625,-0.5,1.0,0.0,428.0,705.0,0.0,0,507.0,1
12,12,-0.8239919774743735,-0.8,0.0,1.0,358.0,596.0,1.0,0,496.0,1
13,13,-0.46848989901239774,-0.5,0.0,1.0,317.0,679.0,1.0,0,794.0,1
14,14,-0.0529725247265197,-0.1,1.0,0.0,498.0,693.0,0.0,0,839.0,1
15,15,0.09840150811881121,0.1,1.0,1.0,479.0,666.0,1.0,1,665.0,1
16,16,-0.15158691604159968,-0.2,0.0,1.0,412.0,661.0,0.0,1,347.0,0
17,17,-0.4701170830699872,-0.5,0.0,1.0,341.0,941.0,1.0,0,1148.0,1
18,18,0.07104968969275671,0.1,0.0,0.0,375.0,996.0,0.0,1,1879.0,1
19,19,0.412861130145905,0.4,0.0,0.0,286.0,783.0,0.0,1,261.0,1
20,20,-0.7011732228502326,-0.7,1.0,0.0,403.0,808.0,0.0,0,269.0,1
21,21,-0.6379929094030488,-0.6,0.0,1.0,389.0,727.0,1.0,0,1034.0,1
22,22,0.6088864902421901,0.6,1.0,1.0,430.0,630.0,1.0,1,490.0,1
23,23,-0.3354902412208961,-0.3,1.0,0.0,255.0,826.0,0.0,0,199.0,1
24,24,0.05091942898609092,0.1,0.0,0.0,252.0,924.0,0.0,1,254.0,1
25,25,0.4407605613272153,0.4,1.0,1.0,364.0,950.0,1.0,1,576.0,1
26,26,0.7473895043968534,0.7,0.0,0.0,435.0,762.0,0.0,1,203.0,1
27,27,-0.574444115232604,-0.6,0.0,1.0,433.0,690.0,1.0,0,477.0,1
28,28,0.22376326994668527,0.2,1.0,1.0,471.0,691.0,1.0,1,1368.0,1
29,29,0.6308474206773248,0.6,0.0,0.0,394.0,573.0,0.0,1,293.0,1
30,30,0.04262726830520258,0.0,1.0,1.0,485.0,835.0,1.0,1,310.0,1
31,31,-0.30645294907980136,-0.3,0.0,1.0,476.0,651.0,1.0,0,1273.0,1
32,32,-0.7341236927788669,-0.7,1.0,0.0,482.0,966.0,0.0,0,692.0,1
33,33,-0.21734342771078197,-0.2,0.0,1.0,392.0,826.0,1.0,0,232.0,1
34,34,0.6279034751022529,0.6,1.0,1.0,321.0,531.0,1.0,1,918.0,1
35,35,-0.22089521026699388,-0.2,0.0,1.0,402.0,806.0,1.0,0,1582.0,1
36,36,-0.21159126761849745,-0.2,0.0,1.0,268.0,671.0,1.0,0,1901.0,1
37,37,0.03205320762297281,0.0,1.0,1.0,267.0,985.0,0.0,0,338.0,0
38,38,-0.47370622977740673,-0.5,0.0,1.0,419.0,512.0,1.0,0,779.0,1
39,39,0.20708769856570453,0.2,1.0,1.0,301.0,513.0,1.0,1,1116.0,1
40,40,-0.8547901461844472,-0.9,1.0,0.0,299.0,656.0,0.0,0,405.0,1
41,41,0.7015316491489391,0.7,0.0,0.0,376.0,776.0,0.0,1,458.0,1
42,42,-0.5710592131994907,-0.6,1.0,0.0,461.0,840.0,0.0,0,579.0,1
43,43,0.13864198336381495,0.1,0.0,0.0,365.0,975.0,0.0,1,480.0,1
44,44,0.40616223407118734,0.4,1.0,1.0,302.0,838.0,1.0,1,310.0,1
45,45,-0.27164556192795275,-0.3,1.0,0.0,434.0,859.0,0.0,0,1087.0,1
46,46,-0.814391368795579,-0.8,0.0,1.0,292.0,656.0,1.0,0,942.0,1
47,47,0.652703240784645,0.7,0.0,0.0,417.0,625.0,0.0,1,338.0,1
48,48,0.46147703491736347,0.5,1.0,1.0,498.0,640.0,1.0,1,682.0,1
49,49,-0.8257907584295522,-0.8,1.0,0.0,272.0,726.0,0.0,0,252.0,1
50,50,0.733188530785107,0.7,0.0,0.0,348.0,898.0,0.0,1,214.0,1
51,51,0.6062646182006265,0.6,1.0,1.0,346.0,938.0,1.0,1,266.0,1
52,52,0.4975262226746807,0.5,1.0,1.0,474.0,779.0,1.0,1,427.0,1
53,53,0.8208388812127715,0.8,0.0,0.0,345.0,506.0,0.0,1,429.0,1
54,54,0.8605203144131476,0.9,0.0,0.0,393.0,537.0,0.0,1,260.0,1
55,55,0.12121933913908067,0.1,1.0,1.0,250.0,877.0,1.0,1,533.0,1
56,56,-0.529196721835606,-0.5,1.0,0.0,328.0,785.0,0.0,0,347.0,1
57,57,0.5539537554811652,0.6,1.0,1.0,359.0,952.0,1.0,1,429.0,1
58,58,-0.530091931147407,-0.5,0.0,1.0,335.0,564.0,1.0,0,651.0,1
59,59,-0.8886503770740466,-0.9,1.0,0.0,415.0,948.0,0.0,0,247.0,1
60,60,-0.500697787115016,-0.5,0.0,1.0,355.0,717.0,1.0,0,1578.0,1
61,61,-0.8277006608616606,-0.8,0.0,1.0,467.0,969.0,1.0,0,884.0,1
62,62,0.8381699776421173,0.8,0.0,0.0,468.0,793.0,0.0,1,169.0,1
63,63,0.5252813219072757,0.5,0.0,0.0,266.0,713.0,0.0,1,411.0,1
64,64,-0.40993235443195647,-0.4,1.0,0.0,340.0,508.0,0.0,0,892.0,1
