,trial,coherence,coherence_bin,green_side,correct_side,target_onset,checker_onset,decision,green_decision,decision_time,correct_decision
0,0,0.2925657573950745,0.3,0.0,0.0,387.0,956.0,0.0,1,957.0,1
1,1,-0.638155981009114,-0.6,1.0,0.0,327.0,560.0,0.0,0,283.0,1
2,2,0.8393406062574255,0.8,1.0,1.0,254.0,825.0,1.0,1,221.0,1
3,3,-0.792499077592218,-0.8,1.0,0.0,280.0,964.0,0.0,0,146.0,1
4,4,0.12986462104481478,0.1,1.0,1.0,299.0,896.0,1.0,1,985.0,1
5,5,-0.5221234529024412,-0.5,0.0,1.0,457.0,952.0,1.0,0,41.0,1
6,6,-0.5490491349221478,-0.5,1.0,0.0,346.0,715.0,0.0,0,339.0,1
7,7,-0.43013625366471403,-0.4,0.0,1.0,255.0,539.0,1.0,0,96.0,1
8,8,0.8195549580145024,0.8,0.0,0.0,361.0,621.0,0.0,1,198.0,1
9,9,0.4522756079161613,0.5,1.0,1.0,416.0,652.0,1.0,1,162.0,1
10,10,-0.5232449190445775,-0.5,0.0,1.0,478.0,520.0,1.0,0,392.0,1
11,11,0.529940166175691,0.5,0.0,0.0,255.0,973.0,0.0,1,482.0,1
12,12,-0.07161916429011128,-0.1,0.0,1.0,359.0,724.0,1.0,0,1917.0,1
13,13,-0.4058419861095067,-0.4,1.0,0.0,404.0,605.0,0.0,0,241.0,1
14,14,0.46680901717322854,0.5,1.0,1.0,388.0,535.0,1.0,1,407.0,1
15,15,0.31994795756694117,0.3,0.0,0.0,369.0,553.0,0.0,1,2078.0,1
16,16,-0.7456042881121273,-0.7,1.0,0.0,292.0,816.0,0.0,0,382.0,1
17,17,0.5890729985780522,0.6,0.0,0.0,463.0,773.0,0.0,1,334.0,1
18,18,0.5429524283864772,0.5,0.0,0.0,418.0,540.0,0.0,1,322.0,1
19,19,0.01613410333481269,0.0,1.0,1.0,362.0,921.0,1.0,1,1717.0,1
20,20,0.4259991265462132,0.4,0.0,0.0,439.0,904.0,0.0,1,207.0,1
21,21,-0.8915042379619504,-0.9,1.0,0.0,396.0,631.0,0.0,0,173.0,1
22,22,0.37420046161083087,0.4,1.0,1.0,314.0,968.0,1.0,1,498.0,1
23,23,0.3698619860168676,0.4,1.0,1.0,335.0,733.0,1.0,1,592.0,1
24,24,-0.3148995913888205,-0.3,1.0,0.0,488.0,842.0,0.0,0,520.0,1
25,25,-0.5237900453136473,-0.5,1.0,0.0,282.0,647.0,0.0,0,261.0,1
26,26,-0.8032992176416345,-0.8,1.0,0.0,418.0,889.0,0.0,0,173.0,1
27,27,-0.20824710127092017,-0.2,1.0,0.0,467.0,570.0,0.0,0,973.0,1
28,28,-0.057269151524973805,-0.1,1.0,0.0,366.0,857.0,0.0,0,1497.0,1
29,29,-0.2726771145350724,-0.3,0.0,1.0,401.0,757.0,1.0,0,522.0,1
30,30,0.17973966728141988,0.2,1.0,1.0,284.0,655.0,1.0,1,1021.0,1
31,31,0.5289120139049458,0.5,0.0,0.0,435.0,883.0,0.0,1,252.0,1
32,32,-0.11001679228283467,-0.1,1.0,0.0,491.0,736.0,0.0,0,1773.0,1
33,33,-0.05904175815457746,-0.1,1.0,0.0,447.0,987.0,0.0,0,1566.0,1
34,34,0.4971301383387684,0.5,1.0,1.0,413.0,755.0,1.0,1,132.0,1
35,35,0.6046448099191356,0.6,0.0,0.0,418.0,958.0,0.0,1,344.0,1
36,36,0.4849044840540869,0.5,1.0,1.0,307.0,963.0,0.0,0,-360.0,0
37,37,0.7633635725194502,0.8,0.0,0.0,475.0,647.0,0.0,1,348.0,1
38,38,-0.6363695302478162,-0.6,1.0,0.0,396.0,530.0,0.0,0,194.0,1
39,39,0.2698288615971812,0.3,0.0,0.0,407.0,843.0,0.0,1,480.0,1
40,40,-0.0679923582520876,-0.1,0.0,1.0,393.0,796.0,1.0,0,901.0,1
41,41,-0.03600245686382797,-0.0,1.0,0.0,379.0,646.0,0.0,0,1975.0,1
42,42,0.7805914744892709,0.8,1.0,1.0,442.0,731.0,1.0,1,297.0,1
43,43,0.1899791203554485,0.2,0.0,0.0,267.0,728.0,0.0,1,2005.0,1
44,44,0.629629991535087,0.6,0.0,0.0,443.0,694.0,0.0,1,263.0,1
45,45,0.8654726659850748,0.9,1.0,1.0,295.0,504.0,1.0,1,341.0,1
46,46,-0.09150215766581715,-0.1,0.0,1.0,289.0,853.0,1.0,0,378.0,1
47,47,-0.39811261638715634,-0.4,1.0,0.0,390.0,634.0,0.0,0,616.0,1
48,48,-0.7170814174076965,-0.7,0.0,1.0,351.0,796.0,1.0,0,273.0,1
49,49,0.5337832862181998,0.5,1.0,1.0,370.0,517.0,1.0,1,253.0,1
50,50,0.8330804827903208,0.8,0.0,0.0,449.0,535.0,0.0,1,166.0,1
51,51,0.7014448950269264,0.7,1.0,1.0,340.0,712.0,1.0,1,158.0,1
52,52,0.48581254361174897,0.5,1.0,1.0,365.0,516.0,1.0,1,329.0,1
53,53,-0.8396127233715234,-0.8,0.0,1.0,276.0,679.0,1.0,0,195.0,1
54,54,0.7170280933066256,0.7,1.0,1.0,294.0,537.0,1.0,1,249.0,1
55,55,0.2031590336460981,0.2,0.0,0.0,309.0,521.0,0.0,1,1320.0,1
56,56,0.013932990625124653,0.0,1.0,1.0,490.0,684.0,1.0,1,1826.0,1
57,57,-0.3609069437080953,-0.4,1.0,0.0,481.0,694.0,0.0,0,595.0,1
58,58,0.6667151877210201,0.7,1.0,1.0,269.0,710.0,1.0,1,211.0,1
59,59,-0.27005800022021687,-0.3,0.0,1.0,308.0,841.0,1.0,0,461.0,1
60,60,0.48020061709077944,0.5,1.0,1.0,493.0,751.0,1.0,1,246.0,1
61,61,-0.7142331301033491,-0.7,0.0,1.0,469.0,704.0,1.0,0,247.0,1
62,62,-0.7208195868118945,-0.7,1.0,0.0,426.0,966.0,0.0,0,408.0,1
